"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,0,0,0.0060224,0.0019553,5e-05
nan,nan,nan,0,9.996e-08,0.0060223,0.0019554,5e-05
nan,nan,nan,0,1.9992e-07,0.0060223,0.0019555,5e-05
0.00028335,0.00014168,-1.0273e-24,1,3.0009e-07,0.0060222,0.0019555,5e-05
0.00032241,0.0001612,-1.0273e-24,1,4.0005e-07,0.0060222,0.0019556,5e-05
0.00036146,0.00018073,-1.0273e-24,1,5.0001e-07,0.0060221,0.0019557,5e-05
0.00040061,0.0002003,-1.0274e-24,1,6.0018e-07,0.0060221,0.0019558,5e-05
0.00043966,0.00021983,-1.0274e-24,1,7.0014e-07,0.006022,0.0019559,5e-05
0.00047872,0.00023936,-1.0274e-24,1,8.001e-07,0.006022,0.001956,5e-05
0.00051778,0.00025889,-1.0274e-24,1,9.0006e-07,0.006022,0.0019561,5e-05
0.00055683,0.00027842,-1.0275e-24,1,1e-06,0.0060219,0.0019562,5e-05
0.00059589,0.00029794,-1.0275e-24,1,1.1e-06,0.0060219,0.0019563,5e-05
0.00063495,0.00031747,-1.0275e-24,1,1.1999e-06,0.0060218,0.0019564,5e-05
0.00068013,0.00034007,-8.6362e-25,1,1.2999e-06,0.0060218,0.0019564,5e-05
0.0007312,0.0003656,-5.4431e-25,1,1.4001e-06,0.0060217,0.0019565,5e-05
0.00078216,0.00039108,-2.2574e-25,1,1.5e-06,0.0060217,0.0019566,5e-05
0.00083312,0.00041656,9.2828e-26,1,1.6e-06,0.0060216,0.0019567,5e-05
0.00088409,0.00044204,4.1139e-25,1,1.6999e-06,0.0060216,0.0019568,5e-05
0.00093505,0.00046752,7.2996e-25,1,1.7999e-06,0.0060216,0.0019569,5e-05
0.00098601,0.00049301,1.0485e-24,1,1.8999e-06,0.0060215,0.001957,5e-05
0.0010371,0.00051854,1.3677e-24,1,2e-06,0.0060215,0.0019571,5e-05
0.0010881,0.00054407,1.6869e-24,1,2.1002e-06,0.0060214,0.0019572,5e-05
0.0011391,0.00056956,2.0055e-24,1,2.2002e-06,0.0060214,0.0019572,5e-05
0.0011901,0.00059504,2.3241e-24,1,2.3001e-06,0.0060213,0.0019573,5e-05
0.001241,0.00062052,2.6426e-24,1,2.4001e-06,0.0060213,0.0019574,5e-05
0.001292,0.00064599,2.9557e-24,1,2.5e-06,0.0060212,0.0019575,5e-05
