"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,0,0,0.0059776,-4.472e-05,5e-05
2.0291e-05,-1.0145e-05,5.7763e-27,1,9.9989e-08,0.0059777,-4.4631e-05,5e-05
2.4203e-05,-1.2101e-05,1.1728e-26,1,1.9998e-07,0.0059777,-4.4541e-05,5e-05
2.8115e-05,-1.4057e-05,1.768e-26,1,2.9997e-07,0.0059778,-4.4452e-05,5e-05
3.2027e-05,-1.6013e-05,2.3632e-26,1,3.9996e-07,0.0059778,-4.4362e-05,5e-05
3.5939e-05,-1.7969e-05,2.9584e-26,1,4.9995e-07,0.0059779,-4.4273e-05,5e-05
3.9851e-05,-1.9925e-05,3.5536e-26,1,5.9994e-07,0.0059779,-4.4183e-05,5e-05
4.3763e-05,-2.1882e-05,4.1488e-26,1,6.9993e-07,0.0059779,-4.4094e-05,5e-05
4.7675e-05,-2.3838e-05,4.744e-26,1,7.9992e-07,0.005978,-4.4004e-05,5e-05
5.1587e-05,-2.5794e-05,5.3392e-26,1,8.9991e-07,0.005978,-4.3915e-05,5e-05
5.5499e-05,-2.775e-05,5.9344e-26,1,9.999e-07,0.0059781,-4.3826e-05,5e-05
5.9411e-05,-2.9706e-05,6.5296e-26,1,1.0999e-06,0.0059781,-4.3736e-05,5e-05
6.3323e-05,-3.1662e-05,7.1248e-26,1,1.1999e-06,0.0059782,-4.3647e-05,5e-05
6.7793e-05,-3.3897e-05,8.2699e-26,1,1.2999e-06,0.0059782,-4.3557e-05,5e-05
7.2891e-05,-3.6446e-05,1.0034e-25,1,1.3999e-06,0.0059783,-4.3468e-05,5e-05
7.8e-05,-3.9e-05,1.1802e-25,1,1.5001e-06,0.0059783,-4.3378e-05,5e-05
8.3098e-05,-4.1549e-05,1.3567e-25,1,1.6e-06,0.0059783,-4.3289e-05,5e-05
8.8197e-05,-4.4098e-05,1.5332e-25,1,1.7e-06,0.0059784,-4.32e-05,5e-05
9.3295e-05,-4.6647e-05,1.7096e-25,1,1.8e-06,0.0059784,-4.311e-05,5e-05
9.8393e-05,-4.9197e-05,1.8861e-25,1,1.9e-06,0.0059785,-4.3021e-05,5e-05
0.00010349,-5.1746e-05,2.0626e-25,1,2e-06,0.0059785,-4.2931e-05,5e-05
0.00010859,-5.4295e-05,2.239e-25,1,2.1e-06,0.0059786,-4.2842e-05,5e-05
0.00011369,-5.6844e-05,2.4155e-25,1,2.2e-06,0.0059786,-4.2752e-05,5e-05
0.00011879,-5.9393e-05,2.5919e-25,1,2.3e-06,0.0059787,-4.2663e-05,5e-05
0.00012388,-6.1942e-05,2.7684e-25,1,2.4e-06,0.0059787,-4.2573e-05,5e-05
0.00012898,-6.4491e-05,2.9448e-25,1,2.4999e-06,0.0059787,-4.2484e-05,5e-05
0.00013395,-6.6976e-05,2.8358e-25,1,2.5999e-06,0.0059788,-4.2395e-05,5e-05
0.00013892,-6.946e-05,2.7179e-25,1,2.6999e-06,0.0059788,-4.2305e-05,5e-05
0.00014389,-7.1943e-05,2.6e-25,1,2.7999e-06,0.0059789,-4.2216e-05,5e-05
0.00014885,-7.4426e-05,2.4821e-25,1,2.8999e-06,0.0059789,-4.2126e-05,5e-05
0.00015382,-7.691e-05,2.3642e-25,1,2.9999e-06,0.005979,-4.2037e-05,5e-05
0.00015879,-7.9393e-05,2.2463e-25,1,3.0999e-06,0.005979,-4.1947e-05,5e-05
0.00016376,-8.1881e-05,2.1284e-25,1,3.2001e-06,0.0059791,-4.1858e-05,5e-05
0.00016873,-8.4365e-05,2.0104e-25,1,3.3001e-06,0.0059791,-4.1768e-05,5e-05
0.0001737,-8.6848e-05,1.8925e-25,1,3.4001e-06,0.0059792,-4.1679e-05,5e-05
0.00017866,-8.9331e-05,1.7746e-25,1,3.5001e-06,0.0059792,-4.159e-05,5e-05
0.00018363,-9.1815e-05,1.6567e-25,1,3.6e-06,0.0059792,-4.15e-05,5e-05
0.0001886,-9.4298e-05,1.5388e-25,1,3.7e-06,0.0059793,-4.1411e-05,5e-05
0.0001935,-9.675e-05,1.5043e-25,1,3.8e-06,0.0059793,-4.1321e-05,5e-05
0.00019833,-9.9166e-05,1.5635e-25,1,3.9e-06,0.0059794,-4.1232e-05,5e-05
0.00020317,-0.00010158,1.6226e-25,1,4e-06,0.0059794,-4.1142e-05,5e-05
0.000208,-0.000104,1.6817e-25,1,4.1e-06,0.0059795,-4.1053e-05,5e-05
0.00021283,-0.00010642,1.7408e-25,1,4.2e-06,0.0059795,-4.0964e-05,5e-05
0.00021767,-0.00010883,1.8e-25,1,4.3e-06,0.0059796,-4.0874e-05,5e-05
0.0002225,-0.00011125,1.8591e-25,1,4.4e-06,0.0059796,-4.0785e-05,5e-05
0.00022733,-0.00011367,1.9182e-25,1,4.5e-06,0.0059796,-4.0695e-05,5e-05
0.00023217,-0.00011608,1.9773e-25,1,4.5999e-06,0.0059797,-4.0606e-05,5e-05
0.000237,-0.0001185,2.0365e-25,1,4.6999e-06,0.0059797,-4.0516e-05,5e-05
0.00024183,-0.00012092,2.0956e-25,1,4.7999e-06,0.0059798,-4.0427e-05,5e-05
0.00024667,-0.00012333,2.1547e-25,1,4.8999e-06,0.0059798,-4.0337e-05,5e-05
0.00025151,-0.00012575,2.2141e-25,1,5.0001e-06,0.0059799,-4.0248e-05,5e-05
0.00025622,-0.00012811,2.2158e-25,1,5.1001e-06,0.0059799,-4.0159e-05,5e-05
0.00026092,-0.00013046,2.2158e-25,1,5.2001e-06,0.00598,-4.0069e-05,5e-05
0.00026562,-0.00013281,2.2158e-25,1,5.3001e-06,0.00598,-3.998e-05,5e-05
0.00027032,-0.00013516,2.2158e-25,1,5.4001e-06,0.00598,-3.989e-05,5e-05
0.00027502,-0.00013751,2.2158e-25,1,5.5001e-06,0.0059801,-3.9801e-05,5e-05
0.00027972,-0.00013986,2.2158e-25,1,5.6e-06,0.0059801,-3.9711e-05,5e-05
0.00028443,-0.00014221,2.2158e-25,1,5.7e-06,0.0059802,-3.9622e-05,5e-05
0.00028913,-0.00014456,2.2158e-25,1,5.8e-06,0.0059802,-3.9532e-05,5e-05
0.00029383,-0.00014691,2.2158e-25,1,5.9e-06,0.0059803,-3.9443e-05,5e-05
0.00029853,-0.00014927,2.2158e-25,1,6e-06,0.0059803,-3.9354e-05,5e-05
0.00030323,-0.00015162,2.2158e-25,1,6.1e-06,0.0059804,-3.9264e-05,5e-05
0.00030793,-0.00015397,2.2158e-25,1,6.2e-06,0.0059804,-3.9175e-05,5e-05
0.00031257,-0.00015629,2.1046e-25,1,6.3e-06,0.0059804,-3.9085e-05,5e-05
0.00031714,-0.00015857,1.8684e-25,1,6.4e-06,0.0059805,-3.8996e-05,5e-05
0.00032171,-0.00016085,1.6322e-25,1,6.4999e-06,0.0059805,-3.8906e-05,5e-05
0.00032628,-0.00016314,1.396e-25,1,6.5999e-06,0.0059806,-3.8817e-05,5e-05
0.00033085,-0.00016542,1.1598e-25,1,6.6999e-06,0.0059806,-3.8728e-05,5e-05
0.00033543,-0.00016771,9.2317e-26,1,6.8001e-06,0.0059807,-3.8638e-05,5e-05
0.00033999,-0.00017,6.8697e-26,1,6.9001e-06,0.0059807,-3.8549e-05,5e-05
0.00034456,-0.00017228,4.5078e-26,1,7.0001e-06,0.0059808,-3.8459e-05,5e-05
0.00034913,-0.00017457,2.146e-26,1,7.1001e-06,0.0059808,-3.837e-05,5e-05
0.0003537,-0.00017685,-2.1585e-27,1,7.2001e-06,0.0059809,-3.828e-05,5e-05
0.00035827,-0.00017913,-2.5777e-26,1,7.3001e-06,0.0059809,-3.8191e-05,5e-05
0.00036284,-0.00018142,-4.9394e-26,1,7.4001e-06,0.0059809,-3.8101e-05,5e-05
0.00036741,-0.0001837,-7.3012e-26,1,7.5001e-06,0.005981,-3.8012e-05,5e-05
0.00037185,-0.00018592,-6.2344e-26,1,7.6e-06,0.005981,-3.7923e-05,5e-05
0.00037628,-0.00018814,-5.0645e-26,1,7.7e-06,0.0059811,-3.7833e-05,5e-05
0.00038072,-0.00019036,-3.8946e-26,1,7.8e-06,0.0059811,-3.7744e-05,5e-05
0.00038516,-0.00019258,-2.7247e-26,1,7.9e-06,0.0059812,-3.7654e-05,5e-05
0.00038959,-0.0001948,-1.5548e-26,1,8e-06,0.0059812,-3.7565e-05,5e-05
0.00039403,-0.00019701,-3.8491e-27,1,8.1e-06,0.0059813,-3.7475e-05,5e-05
0.00039847,-0.00019923,7.8503e-27,1,8.2e-06,0.0059813,-3.7386e-05,5e-05
0.0004029,-0.00020145,1.9549e-26,1,8.3e-06,0.0059813,-3.7296e-05,5e-05
0.00040734,-0.00020367,3.1249e-26,1,8.4e-06,0.0059814,-3.7207e-05,5e-05
0.00041179,-0.00020589,4.3026e-26,1,8.5002e-06,0.0059814,-3.7118e-05,5e-05
0.00041622,-0.00020811,5.4732e-26,1,8.6001e-06,0.0059815,-3.7028e-05,5e-05
0.00042066,-0.00021033,6.6437e-26,1,8.7001e-06,0.0059815,-3.6939e-05,5e-05
0.00042503,-0.00021252,7.819e-26,1,8.8001e-06,0.0059816,-3.6849e-05,5e-05
0.00042934,-0.00021467,8.9995e-26,1,8.9001e-06,0.0059816,-3.676e-05,5e-05
0.00043364,-0.00021682,1.018e-25,1,9.0001e-06,0.0059817,-3.667e-05,5e-05
0.00043794,-0.00021897,1.136e-25,1,9.1001e-06,0.0059817,-3.6581e-05,5e-05
0.00044225,-0.00022112,1.2541e-25,1,9.2001e-06,0.0059817,-3.6492e-05,5e-05
0.00044655,-0.00022327,1.3721e-25,1,9.3001e-06,0.0059818,-3.6402e-05,5e-05
0.00045085,-0.00022543,1.4901e-25,1,9.4001e-06,0.0059818,-3.6313e-05,5e-05
0.00045516,-0.00022758,1.6082e-25,1,9.5001e-06,0.0059819,-3.6223e-05,5e-05
0.00045946,-0.00022973,1.7262e-25,1,9.6e-06,0.0059819,-3.6134e-05,5e-05
0.00046377,-0.00023188,1.8443e-25,1,9.7e-06,0.005982,-3.6044e-05,5e-05
0.00046807,-0.00023403,1.9623e-25,1,9.8e-06,0.005982,-3.5955e-05,5e-05
0.00047237,-0.00023619,2.0803e-25,1,9.9e-06,0.0059821,-3.5865e-05,5e-05
0.00047668,-0.00023834,2.1983e-25,1,1e-05,0.0059821,-3.5776e-05,5e-05
0.00048085,-0.00024043,2.0884e-25,1,1.01e-05,0.0059821,-3.5687e-05,5e-05
0.00048502,-0.00024251,1.9714e-25,1,1.02e-05,0.0059822,-3.5597e-05,5e-05
0.0004892,-0.0002446,1.8548e-25,1,1.03e-05,0.0059822,-3.5508e-05,5e-05
0.00049338,-0.00024669,1.7377e-25,1,1.04e-05,0.0059823,-3.5418e-05,5e-05
0.00049755,-0.00024877,1.6206e-25,1,1.05e-05,0.0059823,-3.5329e-05,5e-05
