"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.3714e-17,1.1899e-17,-2.3674e-35,1,0,0.0040671,0.00091056,5e-05
4.5167e-06,-2.2664e-06,4.5091e-24,1,1.0001e-07,0.0040671,0.00091065,5e-05
9.031e-06,-4.5316e-06,9.0157e-24,1,1.9997e-07,0.0040672,0.00091074,5e-05
1.3548e-05,-6.7979e-06,1.3525e-23,1,2.9998e-07,0.0040672,0.00091083,5e-05
1.8064e-05,-9.0643e-06,1.8034e-23,1,4e-07,0.0040673,0.00091091,5e-05
2.2579e-05,-1.1329e-05,2.2541e-23,1,4.9996e-07,0.0040673,0.000911,5e-05
2.7095e-05,-1.3596e-05,2.705e-23,1,5.9997e-07,0.0040673,0.00091109,5e-05
3.161e-05,-1.5861e-05,3.1556e-23,1,6.9993e-07,0.0040674,0.00091118,5e-05
3.6126e-05,-1.8127e-05,3.6065e-23,1,7.9994e-07,0.0040674,0.00091127,5e-05
4.0643e-05,-2.0394e-05,4.0574e-23,1,8.9995e-07,0.0040675,0.00091136,5e-05
4.5157e-05,-2.2659e-05,4.5081e-23,1,9.9991e-07,0.0040675,0.00091145,5e-05
4.9674e-05,-2.4925e-05,4.959e-23,1,1.0999e-06,0.0040676,0.00091154,5e-05
5.4191e-05,-2.7192e-05,5.4099e-23,1,1.1999e-06,0.0040676,0.00091163,5e-05
5.866e-05,-2.944e-05,4.4621e-23,1,1.2999e-06,0.0040677,0.00091172,5e-05
6.3085e-05,-3.1673e-05,2.1144e-23,1,1.3999e-06,0.0040677,0.00091181,5e-05
6.7509e-05,-3.3904e-05,-2.3202e-24,1,1.4999e-06,0.0040678,0.0009119,5e-05
7.1935e-05,-3.6137e-05,-2.5797e-23,1,1.5999e-06,0.0040678,0.00091199,5e-05
7.636e-05,-3.837e-05,-4.9273e-23,1,1.6999e-06,0.0040678,0.00091208,5e-05
8.0784e-05,-4.0602e-05,-7.2737e-23,1,1.7999e-06,0.0040679,0.00091217,5e-05
8.521e-05,-4.2834e-05,-9.6213e-23,1,1.8999e-06,0.0040679,0.00091226,5e-05
8.9645e-05,-4.5072e-05,-1.1974e-22,1,2.0001e-06,0.004068,0.00091235,5e-05
9.4068e-05,-4.7303e-05,-1.432e-22,1,2.1e-06,0.004068,0.00091244,5e-05
9.8494e-05,-4.9536e-05,-1.6668e-22,1,2.2001e-06,0.0040681,0.00091252,5e-05
0.00010292,-5.1768e-05,-1.9014e-22,1,2.3e-06,0.0040681,0.00091261,5e-05
0.00010734,-5.4001e-05,-2.1362e-22,1,2.4e-06,0.0040682,0.0009127,5e-05
0.00011177,-5.6233e-05,-2.3709e-22,1,2.5e-06,0.0040682,0.00091279,5e-05
0.0001161,-5.8432e-05,-2.16e-22,1,2.6e-06,0.0040682,0.00091288,5e-05
0.00012044,-6.0631e-05,-1.949e-22,1,2.7e-06,0.0040683,0.00091297,5e-05
0.00012477,-6.283e-05,-1.7381e-22,1,2.8e-06,0.0040683,0.00091306,5e-05
0.00012911,-6.5029e-05,-1.527e-22,1,2.9e-06,0.0040684,0.00091315,5e-05
0.00013345,-6.7228e-05,-1.316e-22,1,3e-06,0.0040684,0.00091324,5e-05
0.00013778,-6.9427e-05,-1.1051e-22,1,3.1e-06,0.0040685,0.00091333,5e-05
0.00014212,-7.1626e-05,-8.9406e-23,1,3.2e-06,0.0040685,0.00091342,5e-05
0.00014645,-7.3826e-05,-6.8303e-23,1,3.3e-06,0.0040686,0.00091351,5e-05
0.00015079,-7.6024e-05,-4.7211e-23,1,3.3999e-06,0.0040686,0.0009136,5e-05
0.00015512,-7.8224e-05,-2.6108e-23,1,3.5e-06,0.0040686,0.00091369,5e-05
0.00015946,-8.0422e-05,-5.0157e-24,1,3.5999e-06,0.0040687,0.00091378,5e-05
0.00016379,-8.2621e-05,1.6087e-23,1,3.6999e-06,0.0040687,0.00091387,5e-05
0.00016808,-8.4803e-05,2.9321e-23,1,3.7999e-06,0.0040688,0.00091396,5e-05
0.00017233,-8.6965e-05,3.4693e-23,1,3.8999e-06,0.0040688,0.00091405,5e-05
0.00017657,-8.9128e-05,4.0067e-23,1,3.9999e-06,0.0040689,0.00091413,5e-05
0.00018082,-9.1292e-05,4.5443e-23,1,4.0999e-06,0.0040689,0.00091422,5e-05
0.00018506,-9.3454e-05,5.0816e-23,1,4.1999e-06,0.004069,0.00091431,5e-05
0.0001893,-9.5617e-05,5.6193e-23,1,4.2999e-06,0.004069,0.0009144,5e-05
0.00019354,-9.7779e-05,6.1568e-23,1,4.3999e-06,0.004069,0.00091449,5e-05
0.00019779,-9.9943e-05,6.6947e-23,1,4.4999e-06,0.0040691,0.00091458,5e-05
0.00020203,-0.00010211,7.2326e-23,1,4.5999e-06,0.0040691,0.00091467,5e-05
0.00020628,-0.00010427,7.7702e-23,1,4.6998e-06,0.0040692,0.00091476,5e-05
0.00021052,-0.00010643,8.3083e-23,1,4.7999e-06,0.0040692,0.00091485,5e-05
0.00021477,-0.0001086,8.8445e-23,1,4.9e-06,0.0040693,0.00091494,5e-05
0.00021902,-0.00011076,9.382e-23,1,5e-06,0.0040693,0.00091503,5e-05
0.00022317,-0.00011289,8.4427e-23,1,5.1e-06,0.0040694,0.00091512,5e-05
0.00022732,-0.00011501,7.5038e-23,1,5.2e-06,0.0040694,0.00091521,5e-05
0.00023147,-0.00011714,6.5644e-23,1,5.3e-06,0.0040695,0.0009153,5e-05
0.00023563,-0.00011926,5.6251e-23,1,5.4e-06,0.0040695,0.00091539,5e-05
0.00023978,-0.00012139,4.6862e-23,1,5.5e-06,0.0040695,0.00091548,5e-05
0.00024393,-0.00012351,3.7468e-23,1,5.6e-06,0.0040696,0.00091557,5e-05
0.00024808,-0.00012564,2.8079e-23,1,5.7e-06,0.0040696,0.00091566,5e-05
0.00025223,-0.00012776,1.8686e-23,1,5.8e-06,0.0040697,0.00091574,5e-05
0.00025639,-0.00012989,9.2923e-24,1,5.9e-06,0.0040697,0.00091583,5e-05
0.00026054,-0.00013202,-9.6708e-26,1,5.9999e-06,0.0040698,0.00091592,5e-05
0.00026469,-0.00013414,-9.4908e-24,1,6.1e-06,0.0040698,0.00091601,5e-05
0.00026885,-0.00013627,-1.8884e-23,1,6.2e-06,0.0040699,0.0009161,5e-05
0.00027295,-0.00013837,-2.2758e-23,1,6.2999e-06,0.0040699,0.00091619,5e-05
0.00027701,-0.00014046,-2.1113e-23,1,6.3999e-06,0.0040699,0.00091628,5e-05
0.00028107,-0.00014254,-1.9471e-23,1,6.4999e-06,0.00407,0.00091637,5e-05
0.00028513,-0.00014463,-1.7828e-23,1,6.5999e-06,0.00407,0.00091646,5e-05
0.00028919,-0.00014671,-1.6185e-23,1,6.6999e-06,0.0040701,0.00091655,5e-05
0.00029324,-0.0001488,-1.4545e-23,1,6.7999e-06,0.0040701,0.00091664,5e-05
0.0002973,-0.00015088,-1.2903e-23,1,6.8999e-06,0.0040702,0.00091673,5e-05
0.00030136,-0.00015297,-1.1264e-23,1,6.9999e-06,0.0040702,0.00091682,5e-05
0.00030542,-0.00015505,-9.6242e-24,1,7.0999e-06,0.0040703,0.00091691,5e-05
0.00030948,-0.00015714,-7.9851e-24,1,7.1999e-06,0.0040703,0.000917,5e-05
0.00031354,-0.00015922,-6.3471e-24,1,7.2998e-06,0.0040703,0.00091709,5e-05
0.0003176,-0.00016131,-4.7093e-24,1,7.3999e-06,0.0040704,0.00091718,5e-05
0.00032166,-0.0001634,-3.0724e-24,1,7.4999e-06,0.0040704,0.00091727,5e-05
0.00032562,-0.00016544,9.0012e-24,1,7.5998e-06,0.0040705,0.00091735,5e-05
0.0003296,-0.00016749,2.114e-23,1,7.7e-06,0.0040705,0.00091744,5e-05
0.00033356,-0.00016953,3.3234e-23,1,7.8e-06,0.0040706,0.00091753,5e-05
0.00033753,-0.00017158,4.5333e-23,1,7.9e-06,0.0040706,0.00091762,5e-05
0.00034149,-0.00017362,5.7431e-23,1,8e-06,0.0040707,0.00091771,5e-05
0.00034546,-0.00017566,6.9525e-23,1,8.1e-06,0.0040707,0.0009178,5e-05
0.00034942,-0.00017771,8.1624e-23,1,8.2e-06,0.0040707,0.00091789,5e-05
0.00035339,-0.00017975,9.3722e-23,1,8.3e-06,0.0040708,0.00091798,5e-05
0.00035735,-0.00018179,1.0582e-22,1,8.4e-06,0.0040708,0.00091807,5e-05
0.00036132,-0.00018384,1.1791e-22,1,8.5e-06,0.0040709,0.00091816,5e-05
0.00036528,-0.00018588,1.3001e-22,1,8.5999e-06,0.0040709,0.00091825,5e-05
0.00036925,-0.00018793,1.4211e-22,1,8.7e-06,0.004071,0.00091834,5e-05
0.00037317,-0.00018995,1.4249e-22,1,8.8e-06,0.004071,0.00091843,5e-05
0.00037704,-0.00019195,1.3109e-22,1,8.8999e-06,0.0040711,0.00091852,5e-05
0.00038091,-0.00019395,1.1969e-22,1,8.9999e-06,0.0040711,0.00091861,5e-05
0.00038478,-0.00019595,1.0829e-22,1,9.0999e-06,0.0040711,0.0009187,5e-05
0.00038865,-0.00019795,9.688e-23,1,9.1999e-06,0.0040712,0.00091879,5e-05
0.00039252,-0.00019995,8.5475e-23,1,9.2999e-06,0.0040712,0.00091888,5e-05
0.00039639,-0.00020195,7.4075e-23,1,9.3999e-06,0.0040713,0.00091896,5e-05
0.00040026,-0.00020396,6.267e-23,1,9.4999e-06,0.0040713,0.00091905,5e-05
0.00040414,-0.00020596,5.1265e-23,1,9.5999e-06,0.0040714,0.00091914,5e-05
0.00040801,-0.00020796,3.9865e-23,1,9.6999e-06,0.0040714,0.00091923,5e-05
0.00041188,-0.00020996,2.846e-23,1,9.7999e-06,0.0040715,0.00091932,5e-05
0.00041575,-0.00021196,1.7059e-23,1,9.8998e-06,0.0040715,0.00091941,5e-05
0.00041962,-0.00021396,5.6543e-24,1,9.9999e-06,0.0040716,0.0009195,5e-05
0.00042339,-0.00021592,2.9047e-24,1,1.01e-05,0.0040716,0.00091959,5e-05
0.00042717,-0.00021787,1.7068e-25,1,1.02e-05,0.0040716,0.00091968,5e-05
0.00043094,-0.00021983,-2.5636e-24,1,1.03e-05,0.0040717,0.00091977,5e-05
0.00043472,-0.00022178,-5.2983e-24,1,1.04e-05,0.0040717,0.00091986,5e-05
0.0004385,-0.00022374,-8.0561e-24,1,1.05e-05,0.0040718,0.00091995,5e-05
0.00044227,-0.0002257,-1.079e-23,1,1.06e-05,0.0040718,0.00092004,5e-05
0.00044605,-0.00022766,-1.3523e-23,1,1.07e-05,0.0040719,0.00092013,5e-05
0.00044982,-0.00022961,-1.6257e-23,1,1.08e-05,0.0040719,0.00092022,5e-05
0.0004536,-0.00023157,-1.8992e-23,1,1.09e-05,0.004072,0.00092031,5e-05
0.00045737,-0.00023352,-2.1726e-23,1,1.1e-05,0.004072,0.0009204,5e-05
0.00046115,-0.00023548,-2.4461e-23,1,1.11e-05,0.004072,0.00092049,5e-05
0.00046492,-0.00023744,-2.7195e-23,1,1.12e-05,0.0040721,0.00092057,5e-05
0.00046865,-0.00023937,-2.7373e-23,1,1.13e-05,0.0040721,0.00092066,5e-05
0.00047233,-0.00024128,-2.4973e-23,1,1.14e-05,0.0040722,0.00092075,5e-05
0.000476,-0.00024319,-2.2574e-23,1,1.15e-05,0.0040722,0.00092084,5e-05
0.00047968,-0.0002451,-2.0174e-23,1,1.16e-05,0.0040723,0.00092093,5e-05
0.00048336,-0.00024701,-1.7774e-23,1,1.17e-05,0.0040723,0.00092102,5e-05
0.00048704,-0.00024892,-1.5375e-23,1,1.18e-05,0.0040724,0.00092111,5e-05
0.00049072,-0.00025083,-1.2975e-23,1,1.19e-05,0.0040724,0.0009212,5e-05
0.0004944,-0.00025274,-1.0577e-23,1,1.2e-05,0.0040724,0.00092129,5e-05
0.00049808,-0.00025465,-8.1763e-24,1,1.21e-05,0.0040725,0.00092138,5e-05
0.00050175,-0.00025656,-5.7759e-24,1,1.22e-05,0.0040725,0.00092147,5e-05
0.00050543,-0.00025847,-3.3777e-24,1,1.23e-05,0.0040726,0.00092156,5e-05
0.00050911,-0.00026038,-9.7725e-25,1,1.24e-05,0.0040726,0.00092165,5e-05
0.00051279,-0.00026229,1.4232e-24,1,1.25e-05,0.0040727,0.00092174,5e-05
0.00051637,-0.00026415,-1.2722e-14,1,1.26e-05,0.0040727,0.00092183,5e-05
0.00051995,-0.00026602,-2.5473e-14,1,1.27e-05,0.0040728,0.00092192,5e-05
0.00052353,-0.00026788,-3.8218e-14,1,1.28e-05,0.0040728,0.00092201,5e-05
0.00052711,-0.00026974,-5.0969e-14,1,1.29e-05,0.0040728,0.0009221,5e-05
0.00053069,-0.0002716,-6.3722e-14,1,1.3e-05,0.0040729,0.00092218,5e-05
0.00053427,-0.00027347,-7.6467e-14,1,1.31e-05,0.0040729,0.00092227,5e-05
0.00053785,-0.00027533,-8.9219e-14,1,1.32e-05,0.004073,0.00092236,5e-05
0.00054144,-0.00027719,-1.0198e-13,1,1.33e-05,0.004073,0.00092245,5e-05
0.00054502,-0.00027906,-1.1473e-13,1,1.34e-05,0.0040731,0.00092254,5e-05
0.0005486,-0.00028092,-1.2748e-13,1,1.35e-05,0.0040731,0.00092263,5e-05
0.00055218,-0.00028278,-1.4022e-13,1,1.36e-05,0.0040732,0.00092272,5e-05
0.00055576,-0.00028464,-1.5298e-13,1,1.37e-05,0.0040732,0.00092281,5e-05
0.00055929,-0.00028648,-1.5561e-13,1,1.38e-05,0.0040733,0.0009229,5e-05
0.00056277,-0.0002883,-1.4805e-13,1,1.39e-05,0.0040733,0.00092299,5e-05
0.00056625,-0.00029011,-1.405e-13,1,1.4e-05,0.0040733,0.00092308,5e-05
0.00056974,-0.00029192,-1.3295e-13,1,1.41e-05,0.0040734,0.00092317,5e-05
0.00057322,-0.00029374,-1.2539e-13,1,1.42e-05,0.0040734,0.00092326,5e-05
0.0005767,-0.00029555,-1.1784e-13,1,1.43e-05,0.0040735,0.00092335,5e-05
0.00058018,-0.00029737,-1.1029e-13,1,1.44e-05,0.0040735,0.00092344,5e-05
0.00058366,-0.00029918,-1.0274e-13,1,1.45e-05,0.0040736,0.00092353,5e-05
0.00058715,-0.00030099,-9.518e-14,1,1.46e-05,0.0040736,0.00092362,5e-05
0.00059063,-0.00030281,-8.763e-14,1,1.47e-05,0.0040737,0.00092371,5e-05
0.00059411,-0.00030462,-8.0075e-14,1,1.48e-05,0.0040737,0.00092379,5e-05
0.00059759,-0.00030643,-7.2525e-14,1,1.49e-05,0.0040737,0.00092388,5e-05
0.00060107,-0.00030825,-6.497e-14,1,1.5e-05,0.0040738,0.00092397,5e-05
0.00060446,-0.00031001,-5.2227e-14,1,1.51e-05,0.0040738,0.00092406,5e-05
0.00060784,-0.00031178,-3.9483e-14,1,1.52e-05,0.0040739,0.00092415,5e-05
0.00061122,-0.00031354,-2.673e-14,1,1.53e-05,0.0040739,0.00092424,5e-05
0.0006146,-0.0003153,-1.3986e-14,1,1.54e-05,0.004074,0.00092433,5e-05
0.00061798,-0.00031707,-1.2331e-15,1,1.55e-05,0.004074,0.00092442,5e-05
0.00062136,-0.00031883,1.152e-14,1,1.56e-05,0.0040741,0.00092451,5e-05
0.00062474,-0.0003206,2.4265e-14,1,1.57e-05,0.0040741,0.0009246,5e-05
0.00062813,-0.00032236,3.7019e-14,1,1.58e-05,0.0040741,0.00092469,5e-05
0.00063151,-0.00032412,4.9773e-14,1,1.59e-05,0.0040742,0.00092478,5e-05
0.00063489,-0.00032589,6.2518e-14,1,1.6e-05,0.0040742,0.00092487,5e-05
0.00063828,-0.00032765,7.5267e-14,1,1.61e-05,0.0040743,0.00092496,5e-05
0.00064166,-0.00032942,8.8012e-14,1,1.62e-05,0.0040743,0.00092505,5e-05
0.00064499,-0.00033116,9.0651e-14,1,1.63e-05,0.0040744,0.00092514,5e-05
0.00064827,-0.00033287,8.3097e-14,1,1.64e-05,0.0040744,0.00092523,5e-05
0.00065155,-0.00033458,7.5545e-14,1,1.65e-05,0.0040745,0.00092532,5e-05
0.00065484,-0.0003363,6.7991e-14,1,1.66e-05,0.0040745,0.0009254,5e-05
0.00065812,-0.00033801,6.0436e-14,1,1.67e-05,0.0040745,0.00092549,5e-05
0.0006614,-0.00033972,5.2885e-14,1,1.68e-05,0.0040746,0.00092558,5e-05
0.00066468,-0.00034144,4.533e-14,1,1.69e-05,0.0040746,0.00092567,5e-05
0.00066796,-0.00034315,3.7779e-14,1,1.7e-05,0.0040747,0.00092576,5e-05
0.00067124,-0.00034486,3.0224e-14,1,1.71e-05,0.0040747,0.00092585,5e-05
0.00067453,-0.00034658,2.2669e-14,1,1.72e-05,0.0040748,0.00092594,5e-05
0.00067781,-0.00034829,1.5118e-14,1,1.73e-05,0.0040748,0.00092603,5e-05
0.00068109,-0.00035,7.5633e-15,1,1.74e-05,0.0040749,0.00092612,5e-05
0.00068437,-0.00035172,1.2428e-17,1,1.75e-05,0.0040749,0.00092621,5e-05
0.00068755,-0.00035338,-1.3479e-22,1,1.76e-05,0.004075,0.0009263,5e-05
0.00069073,-0.00035504,-1.2301e-22,1,1.77e-05,0.004075,0.00092639,5e-05
0.00069391,-0.0003567,-1.1124e-22,1,1.78e-05,0.004075,0.00092648,5e-05
0.00069709,-0.00035836,-9.9457e-23,1,1.79e-05,0.0040751,0.00092657,5e-05
0.00070027,-0.00036002,-8.7678e-23,1,1.8e-05,0.0040751,0.00092666,5e-05
0.00070345,-0.00036168,-7.5906e-23,1,1.81e-05,0.0040752,0.00092675,5e-05
0.00070663,-0.00036334,-6.4127e-23,1,1.82e-05,0.0040752,0.00092684,5e-05
0.0007098,-0.000365,-5.2355e-23,1,1.83e-05,0.0040753,0.00092693,5e-05
0.00071298,-0.00036666,-4.0576e-23,1,1.84e-05,0.0040753,0.00092701,5e-05
0.00071616,-0.00036833,-2.8796e-23,1,1.85e-05,0.0040754,0.0009271,5e-05
0.00071934,-0.00036999,-1.7025e-23,1,1.86e-05,0.0040754,0.00092719,5e-05
0.00072252,-0.00037165,-5.2449e-24,1,1.87e-05,0.0040754,0.00092728,5e-05
0.00072565,-0.00037328,-6.3672e-24,1,1.88e-05,0.0040755,0.00092737,5e-05
0.00072873,-0.00037489,-2.0539e-23,1,1.89e-05,0.0040755,0.00092746,5e-05
0.00073181,-0.0003765,-3.4768e-23,1,1.9e-05,0.0040756,0.00092755,5e-05
0.00073489,-0.00037811,-4.894e-23,1,1.91e-05,0.0040756,0.00092764,5e-05
0.00073796,-0.00037972,-6.3118e-23,1,1.92e-05,0.0040757,0.00092773,5e-05
0.00074104,-0.00038133,-7.7297e-23,1,1.93e-05,0.0040757,0.00092782,5e-05
0.00074412,-0.00038294,-9.1469e-23,1,1.94e-05,0.0040758,0.00092791,5e-05
0.0007472,-0.00038454,-1.0565e-22,1,1.95e-05,0.0040758,0.000928,5e-05
0.00075027,-0.00038615,-1.1982e-22,1,1.96e-05,0.0040758,0.00092809,5e-05
0.00075335,-0.00038776,-1.34e-22,1,1.97e-05,0.0040759,0.00092818,5e-05
0.00075643,-0.00038937,-1.4818e-22,1,1.98e-05,0.0040759,0.00092827,5e-05
0.0007595,-0.00039098,-1.6235e-22,1,1.99e-05,0.004076,0.00092836,5e-05
0.00076258,-0.00039259,-1.7653e-22,1,2e-05,0.004076,0.00092845,5e-05
0.00076555,-0.00039414,-1.7184e-22,1,2.01e-05,0.0040761,0.00092854,5e-05
0.00076853,-0.0003957,-1.6713e-22,1,2.02e-05,0.0040761,0.00092862,5e-05
0.0007715,-0.00039725,-1.6242e-22,1,2.03e-05,0.0040762,0.00092871,5e-05
0.00077447,-0.0003988,-1.5771e-22,1,2.04e-05,0.0040762,0.0009288,5e-05
0.00077744,-0.00040036,-1.53e-22,1,2.05e-05,0.0040762,0.00092889,5e-05
0.00078042,-0.00040191,-1.4828e-22,1,2.06e-05,0.0040763,0.00092898,5e-05
0.00078339,-0.00040347,-1.4357e-22,1,2.07e-05,0.0040763,0.00092907,5e-05
0.00078636,-0.00040502,-1.3886e-22,1,2.08e-05,0.0040764,0.00092916,5e-05
