x,f(x)
0,0.01221
0.001,0.01221
0.002,0.01222
0.003,0.01222
0.004,0.01223
0.005,0.01224
0.006,0.01225
0.007,0.01227
0.008,0.01228
0.009,0.0123
0.01,0.01232
0.011,0.01234
0.012,0.01237
0.013,0.0124
0.014,0.01243
0.015,0.01246
0.016,0.01249
0.017,0.01253
0.018,0.01257
0.019,0.01261
0.02,0.01265
0.021,0.01269
0.022,0.01274
0.023,0.01279
0.024,0.01284
0.025,0.0129
0.026,0.01295
0.027,0.01301
0.028,0.01307
0.029,0.01313
0.03,0.0132
0.031,0.01326
0.032,0.01333
0.033,0.01341
0.034,0.01348
0.035,0.01356
0.036,0.01363
0.037,0.01371
0.038,0.0138
0.039,0.01388
0.04,0.01397
0.041,0.01406
0.042,0.01415
0.043,0.01425
0.044,0.01435
0.045,0.01444
0.046,0.01455
0.047,0.01465
0.048,0.01476
0.049,0.01487
0.05,0.01498
0.051,0.01509
0.052,0.01521
0.053,0.01532
0.054,0.01545
0.055,0.01557
0.056,0.01569
0.057,0.01582
0.058,0.01595
0.059,0.01609
0.06,0.01622
0.061,0.01636
0.062,0.0165
0.063,0.01664
0.064,0.01679
0.065,0.01694
0.066,0.01709
0.067,0.01724
0.068,0.0174
0.069,0.01756
0.07,0.01772
0.071,0.01788
0.072,0.01805
0.073,0.01822
0.074,0.01839
0.075,0.01856
0.076,0.01874
0.077,0.01892
0.078,0.0191
0.079,0.01928
0.08,0.01947
0.081,0.01966
0.082,0.01985
0.083,0.02005
0.084,0.02025
0.085,0.02045
0.086,0.02065
0.087,0.02086
0.088,0.02107
0.089,0.02128
0.09,0.0215
0.091,0.02172
0.092,0.02194
0.093,0.02216
0.094,0.02239
0.095,0.02262
0.096,0.02285
0.097,0.02309
0.098,0.02333
0.099,0.02357
0.1,0.02381
0.101,0.02406
0.102,0.02431
0.103,0.02457
0.104,0.02482
0.105,0.02508
0.106,0.02535
0.107,0.02561
0.108,0.02588
0.109,0.02615
0.11,0.02643
0.111,0.02671
0.112,0.02699
0.113,0.02728
0.114,0.02757
0.115,0.02786
0.116,0.02815
0.117,0.02845
0.118,0.02875
0.119,0.02906
0.12,0.02937
0.121,0.02968
0.122,0.02999
0.123,0.03031
0.124,0.03063
0.125,0.03096
0.126,0.03129
0.127,0.03162
0.128,0.03196
