"vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,0,0.01995,0.00195,5e-05
1,5.0169e-07,0.01995,0.0019501,5e-05
1,1.0052e-06,0.019951,0.0019501,5e-05
1,1.5069e-06,0.019951,0.0019502,5e-05
1,2.0086e-06,0.019952,0.0019502,5e-05
1,2.5121e-06,0.019953,0.0019503,5e-05
1,3.0138e-06,0.019953,0.0019503,5e-05
1,3.5174e-06,0.019954,0.0019504,5e-05
1,4.0191e-06,0.019954,0.0019504,5e-05
1,4.5226e-06,0.019955,0.0019505,5e-05
1,5.0243e-06,0.019955,0.0019505,5e-05
1,5.526e-06,0.019955,0.0019506,5e-05
1,6.0295e-06,0.019956,0.0019506,5e-05
1,6.5312e-06,0.019956,0.0019507,5e-05
1,7.0347e-06,0.019957,0.0019507,5e-05
1,7.5364e-06,0.019957,0.0019508,5e-05
1,8.04e-06,0.019958,0.0019508,5e-05
1,8.5417e-06,0.019958,0.0019509,5e-05
1,9.0452e-06,0.019959,0.0019509,5e-05
1,9.5469e-06,0.01996,0.001951,5e-05
1,1.0049e-05,0.01996,0.001951,5e-05
1,1.0552e-05,0.019961,0.0019511,5e-05
1,1.1054e-05,0.019961,0.0019511,5e-05
1,1.1557e-05,0.019962,0.0019512,5e-05
1,1.2059e-05,0.019962,0.0019512,5e-05
1,1.2563e-05,0.019963,0.0019513,5e-05
1,1.3064e-05,0.019963,0.0019513,5e-05
1,1.3566e-05,0.019963,0.0019514,5e-05
1,1.4069e-05,0.019964,0.0019514,5e-05
1,1.4571e-05,0.019964,0.0019515,5e-05
1,1.5075e-05,0.019965,0.0019515,5e-05
1,1.5576e-05,0.019965,0.0019516,5e-05
1,1.608e-05,0.019966,0.0019516,5e-05
1,1.6582e-05,0.019966,0.0019517,5e-05
1,1.7083e-05,0.019967,0.0019517,5e-05
1,1.7587e-05,0.019968,0.0019518,5e-05
1,1.8089e-05,0.019968,0.0019518,5e-05
1,1.8592e-05,0.019969,0.0019519,5e-05
1,1.9094e-05,0.019969,0.0019519,5e-05
1,1.9597e-05,0.01997,0.001952,5e-05
1,2.0099e-05,0.01997,0.001952,5e-05
1,2.0603e-05,0.019971,0.0019521,5e-05
1,2.1104e-05,0.019971,0.0019521,5e-05
1,2.1606e-05,0.019971,0.0019522,5e-05
1,2.2109e-05,0.019972,0.0019522,5e-05
1,2.2611e-05,0.019972,0.0019523,5e-05
1,2.3115e-05,0.019973,0.0019523,5e-05
1,2.3616e-05,0.019973,0.0019524,5e-05
1,2.412e-05,0.019974,0.0019524,5e-05
1,2.4622e-05,0.019974,0.0019525,5e-05
1,2.5123e-05,0.019975,0.0019525,5e-05
1,2.5627e-05,0.019976,0.0019526,5e-05
1,2.6128e-05,0.019976,0.0019526,5e-05
1,2.6632e-05,0.019977,0.0019527,5e-05
1,2.7134e-05,0.019977,0.0019527,5e-05
1,2.7637e-05,0.019978,0.0019528,5e-05
