"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.8458e-12,-1.9747e-05,0,1,0,0.00195,0,5e-05
2.5199e-12,-2.4407e-05,0,1,1e-07,0.0019501,0,5e-05
3.1941e-12,-2.9067e-05,0,1,2e-07,0.0019502,0,5e-05
3.8682e-12,-3.3727e-05,0,1,3e-07,0.0019503,0,5e-05
4.5423e-12,-3.8387e-05,0,1,4e-07,0.0019504,0,5e-05
5.2164e-12,-4.3047e-05,0,1,5e-07,0.0019505,0,5e-05
5.8906e-12,-4.7707e-05,0,1,6e-07,0.0019506,0,5e-05
6.5647e-12,-5.2367e-05,0,1,7.0001e-07,0.0019507,0,5e-05
7.2388e-12,-5.7028e-05,0,1,8.0001e-07,0.0019508,0,5e-05
7.913e-12,-6.1688e-05,0,1,9.0001e-07,0.0019509,0,5e-05
8.5871e-12,-6.6348e-05,0,1,1e-06,0.001951,0,5e-05
9.2612e-12,-7.1008e-05,0,1,1.1e-06,0.0019511,0,5e-05
9.9353e-12,-7.5668e-05,0,1,1.2e-06,0.0019512,0,5e-05
1.0858e-11,-8.1038e-05,0,1,1.3e-06,0.0019513,0,5e-05
1.2029e-11,-8.712e-05,0,1,1.4e-06,0.0019514,0,5e-05
1.3201e-11,-9.3203e-05,0,1,1.5e-06,0.0019515,0,5e-05
1.4372e-11,-9.9285e-05,0,1,1.6e-06,0.0019516,0,5e-05
1.5544e-11,-0.00010537,0,1,1.7e-06,0.0019517,0,5e-05
1.6715e-11,-0.00011145,0,1,1.8e-06,0.0019518,0,5e-05
1.7887e-11,-0.00011753,0,1,1.9e-06,0.0019519,0,5e-05
1.9059e-11,-0.00012361,0,1,2e-06,0.001952,0,5e-05
2.023e-11,-0.0001297,0,1,2.1e-06,0.0019521,0,5e-05
2.1402e-11,-0.00013578,0,1,2.2e-06,0.0019522,0,5e-05
2.2573e-11,-0.00014186,0,1,2.3e-06,0.0019523,0,5e-05
2.3745e-11,-0.00014794,0,1,2.4e-06,0.0019524,0,5e-05
2.4916e-11,-0.00015403,0,1,2.5e-06,0.0019525,0,5e-05
2.6257e-11,-0.00015995,0,1,2.6e-06,0.0019526,0,5e-05
2.7598e-11,-0.00016587,0,1,2.7e-06,0.0019527,0,5e-05
2.894e-11,-0.0001718,0,1,2.8e-06,0.0019528,0,5e-05
3.0281e-11,-0.00017772,0,1,2.9e-06,0.0019529,0,5e-05
3.1622e-11,-0.00018365,0,1,3e-06,0.001953,0,5e-05
3.2963e-11,-0.00018957,0,1,3.1e-06,0.0019531,0,5e-05
3.4304e-11,-0.0001955,0,1,3.2e-06,0.0019532,0,5e-05
3.5647e-11,-0.00020143,0,1,3.3001e-06,0.0019533,0,5e-05
3.6987e-11,-0.00020734,0,1,3.4e-06,0.0019534,0,5e-05
3.8329e-11,-0.00021328,0,1,3.5001e-06,0.0019535,0,5e-05
3.9669e-11,-0.00021919,0,1,3.6e-06,0.0019536,0,5e-05
4.1012e-11,-0.00022512,0,1,3.7001e-06,0.0019537,0,5e-05
4.2379e-11,-0.00023096,0,1,3.8e-06,0.0019538,0,5e-05
4.3778e-11,-0.00023674,0,1,3.9001e-06,0.0019539,0,5e-05
4.5174e-11,-0.00024249,0,1,4e-06,0.001954,0,5e-05
4.6573e-11,-0.00024827,0,1,4.1001e-06,0.0019541,0,5e-05
4.7969e-11,-0.00025403,0,1,4.2e-06,0.0019542,0,5e-05
4.9368e-11,-0.0002598,0,1,4.3001e-06,0.0019543,0,5e-05
5.0763e-11,-0.00026556,0,1,4.4e-06,0.0019544,0,5e-05
5.2162e-11,-0.00027133,0,1,4.5002e-06,0.0019545,0,5e-05
5.3558e-11,-0.00027709,0,1,4.6e-06,0.0019546,0,5e-05
5.4957e-11,-0.00028286,0,1,4.7002e-06,0.0019547,0,5e-05
5.6353e-11,-0.00028862,0,1,4.8e-06,0.0019548,0,5e-05
5.7752e-11,-0.00029439,0,1,4.9002e-06,0.0019549,0,5e-05
5.9147e-11,-0.00030015,0,1,5e-06,0.001955,0,5e-05
6.0537e-11,-0.00030577,0,1,5.1002e-06,0.0019551,0,5e-05
6.1923e-11,-0.00031137,0,1,5.2e-06,0.0019552,0,5e-05
6.3312e-11,-0.00031698,0,1,5.3002e-06,0.0019553,0,5e-05
6.4698e-11,-0.00032258,0,1,5.4e-06,0.0019554,0,5e-05
6.6087e-11,-0.0003282,0,1,5.5002e-06,0.0019555,0,5e-05
6.7473e-11,-0.0003338,0,1,5.6e-06,0.0019556,0,5e-05
6.8862e-11,-0.00033941,0,1,5.7002e-06,0.0019557,0,5e-05
7.0249e-11,-0.00034501,0,1,5.8e-06,0.0019558,0,5e-05
7.1638e-11,-0.00035063,0,1,5.9002e-06,0.0019559,0,5e-05
7.3024e-11,-0.00035623,0,1,6e-06,0.001956,0,5e-05
7.4413e-11,-0.00036184,0,1,6.1002e-06,0.0019561,0,5e-05
