"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.8141e-12,1.9747e-05,0,1,0,0.00205,0.004,5e-05
-2.4813e-12,2.4413e-05,0,1,1.0012e-07,0.0020499,0.004,5e-05
-3.1469e-12,2.9067e-05,0,1,2e-07,0.0020498,0.004,5e-05
-3.814e-12,3.3733e-05,0,1,3.0012e-07,0.0020497,0.004,5e-05
-4.4796e-12,3.8387e-05,0,1,4e-07,0.0020496,0.004,5e-05
-5.1467e-12,4.3053e-05,0,1,5.0012e-07,0.0020495,0.004,5e-05
-5.8123e-12,4.7707e-05,0,1,6e-07,0.0020494,0.004,5e-05
-6.4795e-12,5.2373e-05,0,1,7.0012e-07,0.0020493,0.004,5e-05
-7.1451e-12,5.7028e-05,0,1,8.0001e-07,0.0020492,0.004,5e-05
-7.8122e-12,6.1693e-05,0,1,9.0012e-07,0.0020491,0.004,5e-05
-8.4778e-12,6.6348e-05,0,1,1e-06,0.002049,0.004,5e-05
-9.1449e-12,7.1013e-05,0,1,1.1001e-06,0.0020489,0.004,5e-05
-9.8105e-12,7.5668e-05,0,1,1.2e-06,0.0020488,0.004,5e-05
-1.0727e-11,8.1046e-05,0,1,1.3001e-06,0.0020487,0.004,5e-05
-1.1889e-11,8.7121e-05,0,1,1.4e-06,0.0020486,0.004,5e-05
-1.3052e-11,9.3197e-05,0,1,1.4999e-06,0.0020485,0.004,5e-05
-1.4217e-11,9.9287e-05,0,1,1.6e-06,0.0020484,0.004,5e-05
-1.5379e-11,0.00010536,0,1,1.6999e-06,0.0020483,0.004,5e-05
-1.6544e-11,0.00011145,0,1,1.8e-06,0.0020482,0.004,5e-05
-1.7707e-11,0.00011753,0,1,1.8999e-06,0.0020481,0.004,5e-05
-1.8872e-11,0.00012362,0,1,2e-06,0.002048,0.004,5e-05
-2.0034e-11,0.00012969,0,1,2.0999e-06,0.0020479,0.004,5e-05
-2.12e-11,0.00013578,0,1,2.2e-06,0.0020478,0.004,5e-05
-2.2362e-11,0.00014186,0,1,2.2999e-06,0.0020477,0.004,5e-05
-2.3527e-11,0.00014795,0,1,2.4e-06,0.0020476,0.004,5e-05
-2.469e-11,0.00015403,0,1,2.4999e-06,0.0020475,0.004,5e-05
-2.6029e-11,0.00015996,0,1,2.6e-06,0.0020474,0.004,5e-05
-2.7365e-11,0.00016587,0,1,2.6999e-06,0.0020473,0.004,5e-05
-2.8704e-11,0.0001718,0,1,2.8e-06,0.0020472,0.004,5e-05
-3.004e-11,0.00017772,0,1,2.8999e-06,0.0020471,0.004,5e-05
-3.1379e-11,0.00018365,0,1,3e-06,0.002047,0.004,5e-05
-3.2715e-11,0.00018957,0,1,3.0999e-06,0.0020469,0.004,5e-05
-3.4054e-11,0.0001955,0,1,3.2e-06,0.0020468,0.004,5e-05
-3.539e-11,0.00020142,0,1,3.2999e-06,0.0020467,0.004,5e-05
-3.6729e-11,0.00020735,0,1,3.4e-06,0.0020466,0.004,5e-05
