x,f(x)
0,0.5014
0.001,0.5015
0.002,0.5017
0.003,0.502
0.004,0.5025
0.005,0.5031
0.006,0.5037
0.007,0.5045
0.008,0.5052
0.009,0.506
0.01,0.5069
0.011,0.5077
0.012,0.5085
0.013,0.5093
0.014,0.5101
0.015,0.5108
0.016,0.5115
0.017,0.5122
0.018,0.5129
0.019,0.5135
0.02,0.5141
0.021,0.5148
0.022,0.5154
0.023,0.5161
0.024,0.5167
0.025,0.5174
0.026,0.5181
0.027,0.5189
0.028,0.5196
0.029,0.5203
0.03,0.5211
0.031,0.5218
0.032,0.5226
0.033,0.5233
0.034,0.524
0.035,0.5248
0.036,0.5255
0.037,0.5261
0.038,0.5268
0.039,0.5275
0.04,0.5282
0.041,0.5288
0.042,0.5295
0.043,0.5302
0.044,0.5309
0.045,0.5316
0.046,0.5323
0.047,0.533
0.048,0.5337
0.049,0.5344
0.05,0.5351
0.051,0.5359
0.052,0.5366
0.053,0.5373
0.054,0.538
0.055,0.5388
0.056,0.5395
0.057,0.5401
0.058,0.5408
0.059,0.5415
0.06,0.5422
0.061,0.5429
0.062,0.5435
0.063,0.5442
0.064,0.5449
0.065,0.5456
0.066,0.5463
0.067,0.547
0.068,0.5477
0.069,0.5484
0.07,0.5492
0.071,0.5499
0.072,0.5506
0.073,0.5513
0.074,0.552
0.075,0.5527
0.076,0.5534
0.077,0.5541
0.078,0.5548
0.079,0.5555
0.08,0.5562
0.081,0.5568
0.082,0.5575
0.083,0.5582
0.084,0.5589
0.085,0.5596
0.086,0.5603
0.087,0.561
0.088,0.5617
0.089,0.5624
0.09,0.5631
0.091,0.5638
0.092,0.5645
0.093,0.5652
0.094,0.5659
0.095,0.5666
0.096,0.5673
0.097,0.568
0.098,0.5687
0.099,0.5694
0.1,0.5701
0.101,0.5707
0.102,0.5714
0.103,0.5721
0.104,0.5728
0.105,0.5735
0.106,0.5742
0.107,0.5748
0.108,0.5755
0.109,0.5762
0.11,0.5769
0.111,0.5777
0.112,0.5784
0.113,0.5791
