"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,0,0,0.0059776,-4.472e-05,5e-05
2.0291e-05,-1.0145e-05,5.7762e-27,1,9.9989e-08,0.0059777,-4.4631e-05,5e-05
2.4203e-05,-1.2101e-05,1.1728e-26,1,1.9998e-07,0.0059777,-4.4541e-05,5e-05
2.8115e-05,-1.4057e-05,1.768e-26,1,2.9997e-07,0.0059778,-4.4452e-05,5e-05
3.2027e-05,-1.6013e-05,2.3632e-26,1,3.9996e-07,0.0059778,-4.4362e-05,5e-05
3.5939e-05,-1.7969e-05,2.9584e-26,1,4.9995e-07,0.0059779,-4.4273e-05,5e-05
3.9851e-05,-1.9925e-05,3.5535e-26,1,5.9994e-07,0.0059779,-4.4183e-05,5e-05
4.3763e-05,-2.1881e-05,4.1487e-26,1,6.9993e-07,0.0059779,-4.4094e-05,5e-05
4.7675e-05,-2.3838e-05,4.7439e-26,1,7.9992e-07,0.005978,-4.4004e-05,5e-05
5.1587e-05,-2.5794e-05,5.3391e-26,1,8.9991e-07,0.005978,-4.3915e-05,5e-05
5.5499e-05,-2.775e-05,5.9343e-26,1,9.999e-07,0.0059781,-4.3826e-05,5e-05
5.9411e-05,-2.9706e-05,6.5295e-26,1,1.0999e-06,0.0059781,-4.3736e-05,5e-05
6.3323e-05,-3.1662e-05,7.1246e-26,1,1.1999e-06,0.0059782,-4.3647e-05,5e-05
6.7793e-05,-3.3897e-05,8.2697e-26,1,1.2999e-06,0.0059782,-4.3557e-05,5e-05
7.2891e-05,-3.6446e-05,1.0034e-25,1,1.3999e-06,0.0059783,-4.3468e-05,5e-05
7.8e-05,-3.9e-05,1.1801e-25,1,1.5001e-06,0.0059783,-4.3378e-05,5e-05
8.3098e-05,-4.1549e-05,1.3566e-25,1,1.6e-06,0.0059783,-4.3289e-05,5e-05
8.8197e-05,-4.4098e-05,1.5331e-25,1,1.7e-06,0.0059784,-4.32e-05,5e-05
9.3295e-05,-4.6647e-05,1.7096e-25,1,1.8e-06,0.0059784,-4.311e-05,5e-05
9.8393e-05,-4.9197e-05,1.8861e-25,1,1.9e-06,0.0059785,-4.3021e-05,5e-05
0.00010349,-5.1746e-05,2.0625e-25,1,2e-06,0.0059785,-4.2931e-05,5e-05
0.00010859,-5.4295e-05,2.239e-25,1,2.1e-06,0.0059786,-4.2842e-05,5e-05
0.00011369,-5.6844e-05,2.4154e-25,1,2.2e-06,0.0059786,-4.2752e-05,5e-05
0.00011879,-5.9393e-05,2.5919e-25,1,2.3e-06,0.0059787,-4.2663e-05,5e-05
0.00012388,-6.1942e-05,2.7683e-25,1,2.4e-06,0.0059787,-4.2573e-05,5e-05
0.00012898,-6.4491e-05,2.9447e-25,1,2.4999e-06,0.0059787,-4.2484e-05,5e-05
0.00013395,-6.6976e-05,2.8357e-25,1,2.5999e-06,0.0059788,-4.2395e-05,5e-05
0.00013892,-6.946e-05,2.7178e-25,1,2.6999e-06,0.0059788,-4.2305e-05,5e-05
0.00014389,-7.1943e-05,2.5999e-25,1,2.7999e-06,0.0059789,-4.2216e-05,5e-05
0.00014885,-7.4426e-05,2.482e-25,1,2.8999e-06,0.0059789,-4.2126e-05,5e-05
0.00015382,-7.691e-05,2.3641e-25,1,2.9999e-06,0.005979,-4.2037e-05,5e-05
0.00015879,-7.9393e-05,2.2462e-25,1,3.0999e-06,0.005979,-4.1947e-05,5e-05
0.00016376,-8.1881e-05,2.1283e-25,1,3.2001e-06,0.0059791,-4.1858e-05,5e-05
0.00016873,-8.4365e-05,2.0104e-25,1,3.3001e-06,0.0059791,-4.1768e-05,5e-05
0.0001737,-8.6848e-05,1.8925e-25,1,3.4001e-06,0.0059792,-4.1679e-05,5e-05
0.00017866,-8.9331e-05,1.7745e-25,1,3.5001e-06,0.0059792,-4.159e-05,5e-05
0.00018363,-9.1815e-05,1.6566e-25,1,3.6e-06,0.0059792,-4.15e-05,5e-05
0.0001886,-9.4298e-05,1.5387e-25,1,3.7e-06,0.0059793,-4.1411e-05,5e-05
0.0001935,-9.675e-05,1.5043e-25,1,3.8e-06,0.0059793,-4.1321e-05,5e-05
0.00019833,-9.9166e-05,1.5634e-25,1,3.9e-06,0.0059794,-4.1232e-05,5e-05
0.00020317,-0.00010158,1.6225e-25,1,4e-06,0.0059794,-4.1142e-05,5e-05
0.000208,-0.000104,1.6816e-25,1,4.1e-06,0.0059795,-4.1053e-05,5e-05
0.00021283,-0.00010642,1.7408e-25,1,4.2e-06,0.0059795,-4.0964e-05,5e-05
0.00021767,-0.00010883,1.7999e-25,1,4.3e-06,0.0059796,-4.0874e-05,5e-05
0.0002225,-0.00011125,1.859e-25,1,4.4e-06,0.0059796,-4.0785e-05,5e-05
0.00022733,-0.00011367,1.9181e-25,1,4.5e-06,0.0059796,-4.0695e-05,5e-05
0.00023217,-0.00011608,1.9772e-25,1,4.5999e-06,0.0059797,-4.0606e-05,5e-05
0.000237,-0.0001185,2.0363e-25,1,4.6999e-06,0.0059797,-4.0516e-05,5e-05
0.00024183,-0.00012092,2.0954e-25,1,4.7999e-06,0.0059798,-4.0427e-05,5e-05
0.00024667,-0.00012333,2.1546e-25,1,4.8999e-06,0.0059798,-4.0337e-05,5e-05
0.00025151,-0.00012575,2.2139e-25,1,5.0001e-06,0.0059799,-4.0248e-05,5e-05
