x,f(x)
0,0.2628
0.001,0.2628
0.002,0.2628
0.003,0.2628
0.004,0.2628
0.005,0.2628
0.006,0.2628
0.007,0.2628
0.008,0.2628
0.009,0.2629
0.01,0.2629
0.011,0.2629
0.012,0.2629
0.013,0.263
0.014,0.263
0.015,0.263
0.016,0.2631
0.017,0.2631
0.018,0.2631
0.019,0.2632
0.02,0.2632
0.021,0.2633
0.022,0.2633
0.023,0.2634
0.024,0.2634
0.025,0.2635
0.026,0.2635
0.027,0.2636
0.028,0.2637
0.029,0.2637
0.03,0.2638
0.031,0.2639
0.032,0.264
0.033,0.264
0.034,0.2641
0.035,0.2642
0.036,0.2643
0.037,0.2644
0.038,0.2644
0.039,0.2645
0.04,0.2646
0.041,0.2647
0.042,0.2648
0.043,0.2649
0.044,0.265
0.045,0.2651
0.046,0.2652
0.047,0.2653
0.048,0.2654
0.049,0.2656
0.05,0.2657
0.051,0.2658
0.052,0.2659
0.053,0.266
0.054,0.2662
0.055,0.2663
0.056,0.2664
0.057,0.2665
0.058,0.2667
0.059,0.2668
0.06,0.267
0.061,0.2671
0.062,0.2672
0.063,0.2674
0.064,0.2675
0.065,0.2677
0.066,0.2678
0.067,0.268
0.068,0.2681
0.069,0.2683
0.07,0.2685
0.071,0.2686
0.072,0.2688
0.073,0.269
0.074,0.2691
0.075,0.2693
0.076,0.2695
0.077,0.2697
0.078,0.2698
0.079,0.27
0.08,0.2702
0.081,0.2704
0.082,0.2706
0.083,0.2708
0.084,0.271
0.085,0.2712
0.086,0.2714
0.087,0.2716
0.088,0.2718
0.089,0.272
0.09,0.2722
0.091,0.2724
0.092,0.2726
0.093,0.2728
0.094,0.273
0.095,0.2732
0.096,0.2735
0.097,0.2737
0.098,0.2739
0.099,0.2741
0.1,0.2744
0.101,0.2746
0.102,0.2748
0.103,0.2751
0.104,0.2753
0.105,0.2755
0.106,0.2758
0.107,0.276
0.108,0.2763
0.109,0.2765
0.11,0.2768
0.111,0.277
0.112,0.2773
0.113,0.2775
0.114,0.2778
0.115,0.2781
0.116,0.2783
0.117,0.2786
0.118,0.2789
0.119,0.2791
0.12,0.2794
0.121,0.2797
0.122,0.28
0.123,0.2802
0.124,0.2805
0.125,0.2808
0.126,0.2811
0.127,0.2814
0.128,0.2817
0.129,0.282
0.13,0.2823
0.131,0.2825
0.132,0.2828
0.133,0.2831
0.134,0.2835
0.135,0.2838
0.136,0.2841
0.137,0.2844
0.138,0.2847
0.139,0.285
0.14,0.2853
0.141,0.2856
0.142,0.286
0.143,0.2863
0.144,0.2866
0.145,0.2869
0.146,0.2873
0.147,0.2876
0.148,0.2879
0.149,0.2883
0.15,0.2886
0.151,0.2889
0.152,0.2893
0.153,0.2896
0.154,0.29
0.155,0.2903
0.156,0.2907
0.157,0.291
0.158,0.2914
0.159,0.2917
0.16,0.2921
0.161,0.2924
0.162,0.2928
0.163,0.2932
0.164,0.2935
0.165,0.2939
0.166,0.2943
0.167,0.2946
0.168,0.295
0.169,0.2954
0.17,0.2958
0.171,0.2961
0.172,0.2965
0.173,0.2969
0.174,0.2973
0.175,0.2977
0.176,0.2981
0.177,0.2985
0.178,0.2989
0.179,0.2993
0.18,0.2997
0.181,0.3001
0.182,0.3005
0.183,0.3009
0.184,0.3013
0.185,0.3017
0.186,0.3021
0.187,0.3025
0.188,0.3029
0.189,0.3033
0.19,0.3037
0.191,0.3042
0.192,0.3046
0.193,0.305
0.194,0.3054
0.195,0.3059
0.196,0.3063
0.197,0.3067
0.198,0.3072
0.199,0.3076
0.2,0.308
0.201,0.3085
0.202,0.3089
0.203,0.3094
0.204,0.3098
0.205,0.3102
0.206,0.3107
0.207,0.3111
0.208,0.3116
0.209,0.3121
0.21,0.3125
0.211,0.313
0.212,0.3134
0.213,0.3139
0.214,0.3143
0.215,0.3148
0.216,0.3153
0.217,0.3157
0.218,0.3162
0.219,0.3167
0.22,0.3172
0.221,0.3176
0.222,0.3181
0.223,0.3186
0.224,0.3191
0.225,0.3196
0.226,0.32
0.227,0.3205
0.228,0.321
0.229,0.3215
0.23,0.322
0.231,0.3225
0.232,0.323
0.233,0.3235
0.234,0.324
0.235,0.3245
0.236,0.325
0.237,0.3255
0.238,0.326
0.239,0.3265
0.24,0.327
0.241,0.3275
0.242,0.328
0.243,0.3286
0.244,0.3291
0.245,0.3296
0.246,0.3301
0.247,0.3306
0.248,0.3312
0.249,0.3317
0.25,0.3322
0.251,0.3327
0.252,0.3333
0.253,0.3338
0.254,0.3343
0.255,0.3349
0.256,0.3354
0.257,0.3359
0.258,0.3365
0.259,0.337
0.26,0.3376
0.261,0.3381
0.262,0.3386
0.263,0.3392
0.264,0.3397
0.265,0.3403
0.266,0.3408
0.267,0.3414
0.268,0.3419
0.269,0.3425
0.27,0.3431
0.271,0.3436
0.272,0.3442
0.273,0.3447
0.274,0.3453
0.275,0.3459
0.276,0.3464
0.277,0.347
0.278,0.3476
0.279,0.3482
0.28,0.3487
0.281,0.3493
0.282,0.3499
0.283,0.3505
0.284,0.351
0.285,0.3516
0.286,0.3522
0.287,0.3528
0.288,0.3534
0.289,0.354
0.29,0.3545
0.291,0.3551
0.292,0.3557
0.293,0.3563
0.294,0.3569
0.295,0.3575
0.296,0.3581
0.297,0.3587
0.298,0.3593
0.299,0.3599
0.3,0.3605
0.301,0.3611
0.302,0.3617
0.303,0.3623
0.304,0.3629
0.305,0.3635
0.306,0.3641
0.307,0.3648
0.308,0.3654
0.309,0.366
0.31,0.3666
0.311,0.3672
0.312,0.3678
0.313,0.3685
0.314,0.3691
0.315,0.3697
0.316,0.3703
0.317,0.371
0.318,0.3716
0.319,0.3722
0.32,0.3728
0.321,0.3735
0.322,0.3741
0.323,0.3747
0.324,0.3754
0.325,0.376
0.326,0.3766
0.327,0.3773
0.328,0.3779
0.329,0.3785
0.33,0.3792
0.331,0.3798
0.332,0.3805
0.333,0.3811
0.334,0.3818
0.335,0.3824
0.336,0.3831
0.337,0.3837
0.338,0.3844
0.339,0.385
0.34,0.3857
0.341,0.3863
0.342,0.387
0.343,0.3876
0.344,0.3883
0.345,0.3889
0.346,0.3896
0.347,0.3903
0.348,0.3909
0.349,0.3916
0.35,0.3923
0.351,0.3929
0.352,0.3936
0.353,0.3942
0.354,0.3949
0.355,0.3956
0.356,0.3963
0.357,0.3969
0.358,0.3976
0.359,0.3983
0.36,0.3989
0.361,0.3996
0.362,0.4003
0.363,0.401
0.364,0.4017
0.365,0.4023
0.366,0.403
0.367,0.4037
0.368,0.4044
0.369,0.4051
0.37,0.4057
0.371,0.4064
0.372,0.4071
0.373,0.4078
0.374,0.4085
0.375,0.4092
0.376,0.4099
0.377,0.4106
0.378,0.4112
0.379,0.4119
0.38,0.4126
0.381,0.4133
0.382,0.414
0.383,0.4147
0.384,0.4154
0.385,0.4161
0.386,0.4168
0.387,0.4175
0.388,0.4182
0.389,0.4189
0.39,0.4196
0.391,0.4203
0.392,0.421
0.393,0.4217
0.394,0.4224
0.395,0.4231
0.396,0.4238
0.397,0.4245
0.398,0.4252
0.399,0.4259
0.4,0.4267
0.401,0.4274
0.402,0.4281
0.403,0.4288
0.404,0.4295
0.405,0.4302
0.406,0.4309
0.407,0.4316
0.408,0.4324
0.409,0.4331
0.41,0.4338
0.411,0.4345
0.412,0.4352
0.413,0.4359
0.414,0.4366
0.415,0.4374
0.416,0.4381
0.417,0.4388
0.418,0.4395
0.419,0.4403
0.42,0.441
0.421,0.4417
0.422,0.4424
0.423,0.4431
0.424,0.4439
0.425,0.4446
0.426,0.4453
0.427,0.446
0.428,0.4468
0.429,0.4475
0.43,0.4482
0.431,0.449
0.432,0.4497
0.433,0.4504
0.434,0.4511
0.435,0.4519
0.436,0.4526
0.437,0.4533
0.438,0.4541
0.439,0.4548
0.44,0.4555
0.441,0.4563
0.442,0.457
0.443,0.4577
0.444,0.4585
0.445,0.4592
0.446,0.4599
0.447,0.4607
0.448,0.4614
0.449,0.4621
0.45,0.4629
0.451,0.4636
0.452,0.4643
0.453,0.4651
0.454,0.4658
0.455,0.4666
0.456,0.4673
0.457,0.468
0.458,0.4688
0.459,0.4695
0.46,0.4703
0.461,0.471
0.462,0.4717
0.463,0.4725
0.464,0.4732
0.465,0.474
0.466,0.4747
0.467,0.4754
0.468,0.4762
0.469,0.4769
0.47,0.4777
0.471,0.4784
0.472,0.4791
0.473,0.4799
0.474,0.4806
0.475,0.4814
0.476,0.4821
0.477,0.4829
0.478,0.4836
0.479,0.4844
0.48,0.4851
0.481,0.4858
0.482,0.4866
0.483,0.4873
0.484,0.4881
0.485,0.4888
0.486,0.4896
0.487,0.4903
0.488,0.4911
0.489,0.4918
0.49,0.4925
0.491,0.4933
0.492,0.494
0.493,0.4948
0.494,0.4955
0.495,0.4963
0.496,0.497
0.497,0.4978
0.498,0.4985
0.499,0.4993
0.5,0.5
0.501,0.5007
0.502,0.5015
0.503,0.5022
0.504,0.503
0.505,0.5037
0.506,0.5045
0.507,0.5052
0.508,0.506
0.509,0.5067
0.51,0.5075
0.511,0.5082
0.512,0.5089
0.513,0.5097
0.514,0.5104
0.515,0.5112
0.516,0.5119
0.517,0.5127
0.518,0.5134
0.519,0.5142
0.52,0.5149
0.521,0.5156
0.522,0.5164
0.523,0.5171
0.524,0.5179
0.525,0.5186
0.526,0.5194
0.527,0.5201
0.528,0.5209
0.529,0.5216
0.53,0.5223
0.531,0.5231
0.532,0.5238
0.533,0.5246
0.534,0.5253
0.535,0.526
0.536,0.5268
0.537,0.5275
0.538,0.5283
0.539,0.529
0.54,0.5297
0.541,0.5305
0.542,0.5312
0.543,0.532
0.544,0.5327
0.545,0.5334
0.546,0.5342
0.547,0.5349
0.548,0.5357
0.549,0.5364
0.55,0.5371
0.551,0.5379
0.552,0.5386
0.553,0.5393
0.554,0.5401
0.555,0.5408
0.556,0.5415
0.557,0.5423
0.558,0.543
0.559,0.5437
0.56,0.5445
0.561,0.5452
0.562,0.5459
0.563,0.5467
0.564,0.5474
0.565,0.5481
0.566,0.5489
0.567,0.5496
0.568,0.5503
0.569,0.551
0.57,0.5518
0.571,0.5525
0.572,0.5532
0.573,0.554
0.574,0.5547
0.575,0.5554
0.576,0.5561
0.577,0.5569
0.578,0.5576
0.579,0.5583
0.58,0.559
0.581,0.5597
0.582,0.5605
0.583,0.5612
0.584,0.5619
0.585,0.5626
0.586,0.5634
0.587,0.5641
0.588,0.5648
0.589,0.5655
0.59,0.5662
0.591,0.5669
0.592,0.5676
0.593,0.5684
0.594,0.5691
0.595,0.5698
0.596,0.5705
0.597,0.5712
0.598,0.5719
0.599,0.5726
0.6,0.5733
0.601,0.5741
0.602,0.5748
0.603,0.5755
0.604,0.5762
0.605,0.5769
0.606,0.5776
0.607,0.5783
0.608,0.579
0.609,0.5797
0.61,0.5804
0.611,0.5811
0.612,0.5818
0.613,0.5825
0.614,0.5832
0.615,0.5839
0.616,0.5846
0.617,0.5853
0.618,0.586
0.619,0.5867
0.62,0.5874
0.621,0.5881
0.622,0.5888
0.623,0.5894
0.624,0.5901
0.625,0.5908
0.626,0.5915
0.627,0.5922
0.628,0.5929
0.629,0.5936
0.63,0.5943
0.631,0.5949
0.632,0.5956
0.633,0.5963
0.634,0.597
0.635,0.5977
0.636,0.5983
0.637,0.599
0.638,0.5997
0.639,0.6004
0.64,0.6011
0.641,0.6017
0.642,0.6024
0.643,0.6031
0.644,0.6037
0.645,0.6044
0.646,0.6051
0.647,0.6058
0.648,0.6064
0.649,0.6071
0.65,0.6077
0.651,0.6084
0.652,0.6091
0.653,0.6097
0.654,0.6104
0.655,0.6111
0.656,0.6117
0.657,0.6124
0.658,0.613
0.659,0.6137
0.66,0.6143
0.661,0.615
0.662,0.6156
0.663,0.6163
0.664,0.6169
0.665,0.6176
0.666,0.6182
0.667,0.6189
0.668,0.6195
0.669,0.6202
0.67,0.6208
0.671,0.6215
0.672,0.6221
0.673,0.6227
0.674,0.6234
0.675,0.624
0.676,0.6246
0.677,0.6253
0.678,0.6259
0.679,0.6265
0.68,0.6272
0.681,0.6278
0.682,0.6284
0.683,0.629
0.684,0.6297
0.685,0.6303
0.686,0.6309
0.687,0.6315
0.688,0.6322
0.689,0.6328
0.69,0.6334
0.691,0.634
0.692,0.6346
0.693,0.6352
0.694,0.6359
0.695,0.6365
0.696,0.6371
0.697,0.6377
0.698,0.6383
0.699,0.6389
0.7,0.6395
0.701,0.6401
0.702,0.6407
0.703,0.6413
0.704,0.6419
0.705,0.6425
0.706,0.6431
0.707,0.6437
0.708,0.6443
0.709,0.6449
0.71,0.6455
0.711,0.646
0.712,0.6466
0.713,0.6472
0.714,0.6478
0.715,0.6484
0.716,0.649
0.717,0.6495
0.718,0.6501
0.719,0.6507
0.72,0.6513
0.721,0.6518
0.722,0.6524
0.723,0.653
0.724,0.6536
0.725,0.6541
0.726,0.6547
0.727,0.6553
0.728,0.6558
0.729,0.6564
0.73,0.6569
0.731,0.6575
0.732,0.6581
0.733,0.6586
0.734,0.6592
0.735,0.6597
0.736,0.6603
0.737,0.6608
0.738,0.6614
0.739,0.6619
0.74,0.6624
0.741,0.663
0.742,0.6635
0.743,0.6641
0.744,0.6646
0.745,0.6651
0.746,0.6657
0.747,0.6662
0.748,0.6667
0.749,0.6673
0.75,0.6678
0.751,0.6683
0.752,0.6688
0.753,0.6694
0.754,0.6699
0.755,0.6704
0.756,0.6709
0.757,0.6714
0.758,0.672
0.759,0.6725
0.76,0.673
0.761,0.6735
0.762,0.674
0.763,0.6745
0.764,0.675
0.765,0.6755
0.766,0.676
0.767,0.6765
0.768,0.677
0.769,0.6775
0.77,0.678
0.771,0.6785
0.772,0.679
0.773,0.6795
0.774,0.68
0.775,0.6804
0.776,0.6809
0.777,0.6814
0.778,0.6819
0.779,0.6824
0.78,0.6828
0.781,0.6833
0.782,0.6838
0.783,0.6843
0.784,0.6847
0.785,0.6852
0.786,0.6857
0.787,0.6861
0.788,0.6866
0.789,0.687
0.79,0.6875
0.791,0.6879
0.792,0.6884
0.793,0.6889
0.794,0.6893
0.795,0.6898
0.796,0.6902
0.797,0.6906
0.798,0.6911
0.799,0.6915
0.8,0.692
0.801,0.6924
0.802,0.6928
0.803,0.6933
0.804,0.6937
0.805,0.6941
0.806,0.6946
0.807,0.695
0.808,0.6954
0.809,0.6958
0.81,0.6963
0.811,0.6967
0.812,0.6971
0.813,0.6975
0.814,0.6979
0.815,0.6983
0.816,0.6987
0.817,0.6991
0.818,0.6995
0.819,0.6999
0.82,0.7003
0.821,0.7007
0.822,0.7011
0.823,0.7015
0.824,0.7019
0.825,0.7023
0.826,0.7027
0.827,0.7031
0.828,0.7035
0.829,0.7039
0.83,0.7042
0.831,0.7046
0.832,0.705
0.833,0.7054
0.834,0.7057
0.835,0.7061
0.836,0.7065
0.837,0.7068
0.838,0.7072
0.839,0.7076
0.84,0.7079
0.841,0.7083
0.842,0.7086
0.843,0.709
0.844,0.7093
0.845,0.7097
0.846,0.71
0.847,0.7104
0.848,0.7107
0.849,0.7111
0.85,0.7114
0.851,0.7117
0.852,0.7121
0.853,0.7124
0.854,0.7127
0.855,0.7131
0.856,0.7134
0.857,0.7137
0.858,0.714
0.859,0.7144
0.86,0.7147
0.861,0.715
0.862,0.7153
0.863,0.7156
0.864,0.7159
0.865,0.7162
0.866,0.7165
0.867,0.7169
0.868,0.7172
0.869,0.7175
0.87,0.7177
0.871,0.718
0.872,0.7183
0.873,0.7186
0.874,0.7189
0.875,0.7192
0.876,0.7195
0.877,0.7198
0.878,0.72
0.879,0.7203
0.88,0.7206
0.881,0.7209
0.882,0.7211
0.883,0.7214
0.884,0.7217
0.885,0.7219
0.886,0.7222
0.887,0.7225
0.888,0.7227
0.889,0.723
0.89,0.7232
0.891,0.7235
0.892,0.7237
0.893,0.724
0.894,0.7242
0.895,0.7245
0.896,0.7247
0.897,0.7249
0.898,0.7252
0.899,0.7254
0.9,0.7256
0.901,0.7259
0.902,0.7261
0.903,0.7263
0.904,0.7265
0.905,0.7268
0.906,0.727
0.907,0.7272
0.908,0.7274
0.909,0.7276
0.91,0.7278
0.911,0.728
0.912,0.7282
0.913,0.7284
0.914,0.7286
0.915,0.7288
0.916,0.729
0.917,0.7292
0.918,0.7294
0.919,0.7296
0.92,0.7298
0.921,0.73
0.922,0.7302
0.923,0.7303
0.924,0.7305
0.925,0.7307
0.926,0.7309
0.927,0.731
0.928,0.7312
0.929,0.7314
0.93,0.7315
0.931,0.7317
0.932,0.7319
0.933,0.732
0.934,0.7322
0.935,0.7323
0.936,0.7325
0.937,0.7326
0.938,0.7328
0.939,0.7329
