"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1448e-05,1.1448e-05,-1.3528e-25,1,0,0.0060353,0.0039646,5e-05
1.4142e-05,1.4142e-05,-1.4041e-25,1,9.944e-08,0.0060353,0.0039647,5e-05
1.6853e-05,1.6853e-05,-1.4557e-25,1,1.9954e-07,0.0060352,0.0039648,5e-05
1.9564e-05,1.9564e-05,-1.5073e-25,1,2.9964e-07,0.0060351,0.0039649,5e-05
2.2275e-05,2.2275e-05,-1.5589e-25,1,3.9974e-07,0.0060351,0.0039649,5e-05
2.4986e-05,2.4986e-05,-1.6106e-25,1,4.9984e-07,0.006035,0.003965,5e-05
2.7697e-05,2.7697e-05,-1.6622e-25,1,5.9993e-07,0.0060349,0.0039651,5e-05
3.0408e-05,3.0408e-05,-1.7138e-25,1,7.0003e-07,0.0060349,0.0039651,5e-05
3.3102e-05,3.3102e-05,-1.7651e-25,1,7.9947e-07,0.0060348,0.0039652,5e-05
3.5813e-05,3.5813e-05,-1.8167e-25,1,8.9957e-07,0.0060347,0.0039653,5e-05
3.8524e-05,3.8524e-05,-1.8684e-25,1,9.9967e-07,0.0060346,0.0039653,5e-05
4.1235e-05,4.1235e-05,-1.92e-25,1,1.0998e-06,0.0060346,0.0039654,5e-05
4.3946e-05,4.3946e-05,-1.9716e-25,1,1.1999e-06,0.0060345,0.0039655,5e-05
4.7075e-05,4.7075e-05,-1.8898e-25,1,1.3e-06,0.0060344,0.0039656,5e-05
5.0586e-05,5.0586e-05,-1.6793e-25,1,1.3994e-06,0.0060344,0.0039656,5e-05
5.4121e-05,5.4121e-05,-1.4674e-25,1,1.4995e-06,0.0060343,0.0039657,5e-05
5.7656e-05,5.7656e-05,-1.2555e-25,1,1.5996e-06,0.0060342,0.0039658,5e-05
6.119e-05,6.119e-05,-1.0436e-25,1,1.6997e-06,0.0060341,0.0039658,5e-05
6.4725e-05,6.4725e-05,-8.3172e-26,1,1.7998e-06,0.0060341,0.0039659,5e-05
6.826e-05,6.826e-05,-6.1983e-26,1,1.8999e-06,0.006034,0.003966,5e-05
7.1795e-05,7.1795e-05,-4.0795e-26,1,2e-06,0.0060339,0.0039661,5e-05
7.5306e-05,7.5306e-05,-1.9746e-26,1,2.0994e-06,0.0060339,0.0039661,5e-05
7.8841e-05,7.8841e-05,1.4426e-27,1,2.1995e-06,0.0060338,0.0039662,5e-05
8.2376e-05,8.2376e-05,2.2631e-26,1,2.2996e-06,0.0060337,0.0039663,5e-05
8.591e-05,8.591e-05,4.382e-26,1,2.3997e-06,0.0060337,0.0039663,5e-05
8.9444e-05,8.9444e-05,6.4903e-26,1,2.4998e-06,0.0060336,0.0039664,5e-05
9.2887e-05,9.2887e-05,7.007e-26,1,2.5999e-06,0.0060335,0.0039665,5e-05
9.6308e-05,9.6308e-05,7.5204e-26,1,2.6994e-06,0.0060334,0.0039665,5e-05
9.975e-05,9.975e-05,8.0371e-26,1,2.7995e-06,0.0060334,0.0039666,5e-05
0.00010319,0.00010319,8.5539e-26,1,2.8996e-06,0.0060333,0.0039667,5e-05
0.00010664,0.00010664,9.0706e-26,1,2.9997e-06,0.0060332,0.0039668,5e-05
0.00011008,0.00011008,9.5874e-26,1,3.0998e-06,0.0060332,0.0039668,5e-05
0.00011352,0.00011352,1.0104e-25,1,3.1999e-06,0.0060331,0.0039669,5e-05
0.00011696,0.00011696,1.0621e-25,1,3.3e-06,0.006033,0.003967,5e-05
0.00012039,0.00012039,1.1134e-25,1,3.3994e-06,0.0060329,0.003967,5e-05
