"C","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0010839,1,0,0.012,0.00095,5e-05
0.0010839,1,1e-07,0.012,0.0009501,5e-05
0.001084,1,2e-07,0.012,0.0009502,5e-05
0.001084,1,3e-07,0.012,0.0009503,5e-05
0.001084,1,4e-07,0.012,0.0009504,5e-05
0.0010841,1,5e-07,0.012,0.0009505,5e-05
0.0010841,1,6e-07,0.012,0.0009506,5e-05
0.0010843,1,7.0001e-07,0.012,0.0009507,5e-05
0.0010845,1,8.0001e-07,0.012,0.0009508,5e-05
0.0010847,1,9.0001e-07,0.012,0.0009509,5e-05
0.0010848,1,1e-06,0.012,0.000951,5e-05
0.001085,1,1.1e-06,0.012,0.0009511,5e-05
0.0010852,1,1.2e-06,0.012,0.0009512,5e-05
0.0010856,1,1.3e-06,0.012,0.0009513,5e-05
0.0010861,1,1.4e-06,0.012,0.0009514,5e-05
0.0010866,1,1.5e-06,0.012,0.0009515,5e-05
0.001087,1,1.6e-06,0.012,0.0009516,5e-05
0.0010875,1,1.7e-06,0.012,0.0009517,5e-05
0.001088,1,1.8e-06,0.012,0.0009518,5e-05
0.0010886,1,1.9e-06,0.012,0.0009519,5e-05
0.0010896,1,2e-06,0.012,0.000952,5e-05
0.0010905,1,2.1e-06,0.012,0.0009521,5e-05
0.0010915,1,2.2e-06,0.012,0.0009522,5e-05
0.0010924,1,2.3e-06,0.012,0.0009523,5e-05
0.0010933,1,2.4e-06,0.012,0.0009524,5e-05
0.0010943,1,2.5e-06,0.012,0.0009525,5e-05
0.0010958,1,2.6e-06,0.012,0.0009526,5e-05
0.0010974,1,2.7e-06,0.012,0.0009527,5e-05
0.0010989,1,2.8e-06,0.012,0.0009528,5e-05
0.0011005,1,2.9e-06,0.012,0.0009529,5e-05
0.001102,1,3e-06,0.012,0.000953,5e-05
0.0011035,1,3.1e-06,0.012,0.0009531,5e-05
0.0011056,1,3.2e-06,0.012,0.0009532,5e-05
0.0011079,1,3.3e-06,0.012,0.0009533,5e-05
0.0011102,1,3.4e-06,0.012,0.0009534,5e-05
0.0011125,1,3.5e-06,0.012,0.0009535,5e-05
0.0011148,1,3.6e-06,0.012,0.0009536,5e-05
0.0011171,1,3.7e-06,0.012,0.0009537,5e-05
0.0011199,1,3.8e-06,0.012,0.0009538,5e-05
0.001123,1,3.9e-06,0.012,0.0009539,5e-05
0.0011262,1,4e-06,0.012,0.000954,5e-05
0.0011294,1,4.1e-06,0.012,0.0009541,5e-05
0.0011326,1,4.2e-06,0.012,0.0009542,5e-05
0.0011358,1,4.3e-06,0.012,0.0009543,5e-05
0.0011393,1,4.4e-06,0.012,0.0009544,5e-05
0.0011435,1,4.5e-06,0.012,0.0009545,5e-05
0.0011478,1,4.6e-06,0.012,0.0009546,5e-05
0.001152,1,4.7e-06,0.012,0.0009547,5e-05
0.0011563,1,4.8e-06,0.012,0.0009548,5e-05
0.0011605,1,4.9e-06,0.012,0.0009549,5e-05
