x,f(x)
0,0.0003861
0.001,0.0003868
0.002,0.000389
0.003,0.0003923
0.004,0.0003965
0.005,0.0004013
0.006,0.0004061
0.007,0.0004106
0.008,0.0004143
0.009,0.0004169
0.01,0.0004184
0.011,0.0004184
0.012,0.0004172
0.013,0.000415
0.014,0.0004119
0.015,0.0004085
0.016,0.0004051
0.017,0.0004021
0.018,0.0004
0.019,0.0003991
0.02,0.0003996
0.021,0.0004016
0.022,0.0004049
0.023,0.0004095
0.024,0.0004151
0.025,0.0004211
0.026,0.0004274
0.027,0.0004333
0.028,0.0004385
0.029,0.0004426
0.03,0.0004456
0.031,0.0004472
0.032,0.0004475
0.033,0.0004467
0.034,0.0004451
0.035,0.0004431
0.036,0.000441
0.037,0.0004394
0.038,0.0004386
0.039,0.000439
0.04,0.0004408
0.041,0.000444
0.042,0.0004487
0.043,0.0004546
0.044,0.0004615
0.045,0.0004691
0.046,0.0004767
0.047,0.0004842
0.048,0.0004909
0.049,0.0004967
0.05,0.0005012
0.051,0.0005045
0.052,0.0005064
0.053,0.0005072
0.054,0.0005072
0.055,0.0005067
0.056,0.0005061
0.057,0.000506
0.058,0.0005066
0.059,0.0005084
0.06,0.0005116
0.061,0.0005163
0.062,0.0005224
0.063,0.0005298
0.064,0.0005382
0.065,0.0005473
0.066,0.0005566
0.067,0.0005657
0.068,0.0005742
0.069,0.0005817
0.07,0.000588
0.071,0.000593
0.072,0.0005967
0.073,0.0005993
0.074,0.000601
0.075,0.0006023
0.076,0.0006034
0.077,0.0006049
0.078,0.0006072
0.079,0.0006106
0.08,0.0006154
0.081,0.0006216
0.082,0.0006294
0.083,0.0006385
0.084,0.0006486
0.085,0.0006595
0.086,0.0006707
0.087,0.0006816
0.088,0.0006921
0.089,0.0007016
0.09,0.0007099
0.091,0.000717
0.092,0.0007227
0.093,0.0007273
0.094,0.000731
0.095,0.0007342
0.096,0.0007373
0.097,0.0007407
0.098,0.0007448
0.099,0.0007501
0.1,0.0007568
0.101,0.000765
0.102,0.0007746
0.103,0.0007857
0.104,0.0007979
0.105,0.0008108
0.106,0.0008241
0.107,0.0008373
0.108,0.00085
0.109,0.0008618
0.11,0.0008724
0.111,0.0008818
0.112,0.0008899
0.113,0.0008969
