"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.8491e-07,-2.7418e-12,-2.8896e-26,1,0,0.0041118,0.001,5e-05
1.5455e-05,5.847e-06,7.2636e-24,1,9.996e-08,0.0041118,0.0010001,5e-05
3.0524e-05,1.1694e-05,1.4556e-23,1,1.9992e-07,0.0041117,0.0010002,5e-05
4.5594e-05,1.7541e-05,2.1849e-23,1,2.9988e-07,0.0041117,0.0010003,5e-05
6.0679e-05,2.3396e-05,2.9152e-23,1,3.9994e-07,0.0041116,0.0010004,5e-05
7.575e-05,2.9243e-05,3.6445e-23,1,4.999e-07,0.0041116,0.0010004,5e-05
9.0821e-05,3.509e-05,4.3739e-23,1,5.9986e-07,0.0041115,0.0010005,5e-05
0.00010591,4.0945e-05,5.1043e-23,1,6.9993e-07,0.0041115,0.0010006,5e-05
0.00012098,4.6792e-05,5.8336e-23,1,7.9989e-07,0.0041114,0.0010007,5e-05
0.00013605,5.2639e-05,6.563e-23,1,8.9985e-07,0.0041114,0.0010008,5e-05
0.00015112,5.8487e-05,7.2924e-23,1,9.9981e-07,0.0041114,0.0010009,5e-05
0.00016621,6.4342e-05,8.0229e-23,1,1.0999e-06,0.0041113,0.001001,5e-05
0.00018128,7.0189e-05,8.7523e-23,1,1.1998e-06,0.0041113,0.0010011,5e-05
0.00019164,7.538e-05,8.9311e-23,1,1.2998e-06,0.0041112,0.0010012,5e-05
0.0001973,7.9922e-05,8.5594e-23,1,1.3999e-06,0.0041112,0.0010013,5e-05
0.00020296,8.4458e-05,8.188e-23,1,1.4998e-06,0.0041111,0.0010013,5e-05
0.00020861,8.8993e-05,7.8166e-23,1,1.5998e-06,0.0041111,0.0010014,5e-05
0.00021427,9.3529e-05,7.4451e-23,1,1.6997e-06,0.004111,0.0010015,5e-05
0.00021993,9.8071e-05,7.0734e-23,1,1.7998e-06,0.004111,0.0010016,5e-05
0.00022558,0.00010261,6.7019e-23,1,1.8998e-06,0.004111,0.0010017,5e-05
0.00023124,0.00010714,6.3305e-23,1,1.9997e-06,0.0041109,0.0010018,5e-05
0.0002369,0.00011168,5.9587e-23,1,2.0998e-06,0.0041109,0.0010019,5e-05
0.00024257,0.00011622,5.5861e-23,1,2.2e-06,0.0041108,0.001002,5e-05
0.00024822,0.00012075,5.2147e-23,1,2.2999e-06,0.0041108,0.0010021,5e-05
0.00025388,0.00012529,4.8432e-23,1,2.3999e-06,0.0041107,0.0010021,5e-05
0.00025954,0.00012983,4.4712e-23,1,2.4999e-06,0.0041107,0.0010022,5e-05
0.00026486,0.00013344,3.169e-23,1,2.5999e-06,0.0041106,0.0010023,5e-05
0.00027017,0.00013705,1.8668e-23,1,2.6999e-06,0.0041106,0.0010024,5e-05
0.0002755,0.00014066,5.6298e-24,1,2.7999e-06,0.0041105,0.0010025,5e-05
0.00028081,0.00014427,-7.3921e-24,1,2.8999e-06,0.0041105,0.0010026,5e-05
0.00028613,0.00014788,-2.0414e-23,1,2.9998e-06,0.0041105,0.0010027,5e-05
0.00029145,0.00015149,-3.3436e-23,1,3.0998e-06,0.0041104,0.0010028,5e-05
0.00029677,0.0001551,-4.6474e-23,1,3.1999e-06,0.0041104,0.0010029,5e-05
0.00030209,0.00015871,-5.9496e-23,1,3.2998e-06,0.0041103,0.001003,5e-05
0.0003074,0.00016232,-7.2517e-23,1,3.3998e-06,0.0041103,0.001003,5e-05
0.00031273,0.00016593,-8.5557e-23,1,3.4999e-06,0.0041102,0.0010031,5e-05
0.00031804,0.00016954,-9.8578e-23,1,3.5998e-06,0.0041102,0.0010032,5e-05
0.00032336,0.00017315,-1.116e-22,1,3.6998e-06,0.0041101,0.0010033,5e-05
0.00032853,0.00017647,-1.1437e-22,1,3.7997e-06,0.0041101,0.0010034,5e-05
0.00033356,0.00017951,-1.0689e-22,1,3.8998e-06,0.0041101,0.0010035,5e-05
0.00033858,0.00018255,-9.9413e-23,1,3.9998e-06,0.00411,0.0010036,5e-05
0.0003436,0.00018558,-9.194e-23,1,4.0997e-06,0.00411,0.0010037,5e-05
