"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-3.1718e-18,1.5917e-18,-3.178e-36,1,0,0.0040671,0.00091056,5e-05
4.4999e-06,-2.2582e-06,4.5088e-24,1,1.0001e-07,0.0040671,0.00091065,5e-05
8.9975e-06,-4.5153e-06,9.0151e-24,1,1.9997e-07,0.0040672,0.00091074,5e-05
1.3497e-05,-6.7735e-06,1.3524e-23,1,2.9998e-07,0.0040672,0.00091083,5e-05
1.7997e-05,-9.0318e-06,1.8033e-23,1,4e-07,0.0040673,0.00091091,5e-05
2.2495e-05,-1.1289e-05,2.2539e-23,1,4.9996e-07,0.0040673,0.000911,5e-05
2.6995e-05,-1.3547e-05,2.7048e-23,1,5.9997e-07,0.0040673,0.00091109,5e-05
3.1493e-05,-1.5804e-05,3.1554e-23,1,6.9993e-07,0.0040674,0.00091118,5e-05
3.5992e-05,-1.8062e-05,3.6063e-23,1,7.9994e-07,0.0040674,0.00091127,5e-05
4.0492e-05,-2.0321e-05,4.0572e-23,1,8.9995e-07,0.0040675,0.00091136,5e-05
4.499e-05,-2.2578e-05,4.5078e-23,1,9.9991e-07,0.0040675,0.00091145,5e-05
4.949e-05,-2.4836e-05,4.9587e-23,1,1.0999e-06,0.0040676,0.00091154,5e-05
5.399e-05,-2.7094e-05,5.4096e-23,1,1.1999e-06,0.0040676,0.00091163,5e-05
5.8442e-05,-2.9335e-05,4.4618e-23,1,1.2999e-06,0.0040677,0.00091172,5e-05
6.2852e-05,-3.156e-05,2.1143e-23,1,1.3999e-06,0.0040677,0.00091181,5e-05
6.726e-05,-3.3784e-05,-2.3191e-24,1,1.4999e-06,0.0040678,0.0009119,5e-05
7.167e-05,-3.601e-05,-2.5794e-23,1,1.5999e-06,0.0040678,0.00091199,5e-05
7.608e-05,-3.8235e-05,-4.9268e-23,1,1.6999e-06,0.0040678,0.00091208,5e-05
8.0487e-05,-4.0459e-05,-7.273e-23,1,1.7999e-06,0.0040679,0.00091217,5e-05
8.4897e-05,-4.2685e-05,-9.6204e-23,1,1.8999e-06,0.0040679,0.00091226,5e-05
8.9316e-05,-4.4915e-05,-1.1973e-22,1,2.0001e-06,0.004068,0.00091235,5e-05
9.3724e-05,-4.7139e-05,-1.4319e-22,1,2.1e-06,0.004068,0.00091244,5e-05
9.8134e-05,-4.9365e-05,-1.6666e-22,1,2.2001e-06,0.0040681,0.00091252,5e-05
0.00010254,-5.1589e-05,-1.9012e-22,1,2.3e-06,0.0040681,0.00091261,5e-05
0.00010695,-5.3814e-05,-2.136e-22,1,2.4e-06,0.0040682,0.0009127,5e-05
0.00011136,-5.604e-05,-2.3707e-22,1,2.5e-06,0.0040682,0.00091279,5e-05
0.00011568,-5.8231e-05,-2.1598e-22,1,2.6e-06,0.0040682,0.00091288,5e-05
0.00012,-6.0424e-05,-1.9488e-22,1,2.7e-06,0.0040683,0.00091297,5e-05
0.00012432,-6.2616e-05,-1.7379e-22,1,2.8e-06,0.0040683,0.00091306,5e-05
0.00012864,-6.4809e-05,-1.5269e-22,1,2.9e-06,0.0040684,0.00091315,5e-05
0.00013296,-6.7002e-05,-1.3159e-22,1,3e-06,0.0040684,0.00091324,5e-05
0.00013728,-6.9194e-05,-1.105e-22,1,3.1e-06,0.0040685,0.00091333,5e-05
0.0001416,-7.1387e-05,-8.9399e-23,1,3.2e-06,0.0040685,0.00091342,5e-05
0.00014592,-7.3579e-05,-6.8299e-23,1,3.3e-06,0.0040686,0.00091351,5e-05
0.00015024,-7.5771e-05,-4.7208e-23,1,3.3999e-06,0.0040686,0.0009136,5e-05
0.00015456,-7.7964e-05,-2.6108e-23,1,3.5e-06,0.0040686,0.00091369,5e-05
0.00015888,-8.0156e-05,-5.0172e-24,1,3.5999e-06,0.0040687,0.00091378,5e-05
0.0001632,-8.2349e-05,1.6084e-23,1,3.6999e-06,0.0040687,0.00091387,5e-05
0.00016748,-8.4524e-05,2.9316e-23,1,3.7999e-06,0.0040688,0.00091396,5e-05
0.00017171,-8.668e-05,3.4688e-23,1,3.8999e-06,0.0040688,0.00091405,5e-05
0.00017594,-8.8838e-05,4.0062e-23,1,3.9999e-06,0.0040689,0.00091413,5e-05
0.00018017,-9.0995e-05,4.5437e-23,1,4.0999e-06,0.0040689,0.00091422,5e-05
0.0001844,-9.3152e-05,5.081e-23,1,4.1999e-06,0.004069,0.00091431,5e-05
0.00018863,-9.5309e-05,5.6187e-23,1,4.2999e-06,0.004069,0.0009144,5e-05
0.00019285,-9.7465e-05,6.1561e-23,1,4.3999e-06,0.004069,0.00091449,5e-05
0.00019708,-9.9623e-05,6.6939e-23,1,4.4999e-06,0.0040691,0.00091458,5e-05
0.00020131,-0.00010178,7.2318e-23,1,4.5999e-06,0.0040691,0.00091467,5e-05
0.00020554,-0.00010394,7.7694e-23,1,4.6998e-06,0.0040692,0.00091476,5e-05
0.00020977,-0.00010609,8.3075e-23,1,4.7999e-06,0.0040692,0.00091485,5e-05
0.00021401,-0.00010826,8.8436e-23,1,4.9e-06,0.0040693,0.00091494,5e-05
0.00021824,-0.00011041,9.3811e-23,1,5e-06,0.0040693,0.00091503,5e-05
0.00022238,-0.00011253,8.4419e-23,1,5.1e-06,0.0040694,0.00091512,5e-05
0.00022652,-0.00011465,7.503e-23,1,5.2e-06,0.0040694,0.00091521,5e-05
0.00023066,-0.00011677,6.5637e-23,1,5.3e-06,0.0040695,0.0009153,5e-05
0.0002348,-0.00011889,5.6245e-23,1,5.4e-06,0.0040695,0.00091539,5e-05
0.00023893,-0.00012101,4.6856e-23,1,5.5e-06,0.0040695,0.00091548,5e-05
0.00024307,-0.00012313,3.7463e-23,1,5.6e-06,0.0040696,0.00091557,5e-05
0.00024721,-0.00012525,2.8075e-23,1,5.7e-06,0.0040696,0.00091566,5e-05
0.00025135,-0.00012737,1.8681e-23,1,5.8e-06,0.0040697,0.00091574,5e-05
0.00025549,-0.0001295,9.2888e-24,1,5.9e-06,0.0040697,0.00091583,5e-05
0.00025963,-0.00013161,-9.9573e-26,1,5.9999e-06,0.0040698,0.00091592,5e-05
0.00026377,-0.00013374,-9.4929e-24,1,6.1e-06,0.0040698,0.00091601,5e-05
0.00026791,-0.00013586,-1.8885e-23,1,6.2e-06,0.0040699,0.0009161,5e-05
0.000272,-0.00013796,-2.2759e-23,1,6.2999e-06,0.0040699,0.00091619,5e-05
0.00027605,-0.00014004,-2.1113e-23,1,6.3999e-06,0.0040699,0.00091628,5e-05
0.00028009,-0.00014212,-1.9471e-23,1,6.4999e-06,0.00407,0.00091637,5e-05
0.00028414,-0.0001442,-1.7827e-23,1,6.5999e-06,0.00407,0.00091646,5e-05
0.00028818,-0.00014628,-1.6184e-23,1,6.6999e-06,0.0040701,0.00091655,5e-05
0.00029223,-0.00014836,-1.4544e-23,1,6.7999e-06,0.0040701,0.00091664,5e-05
0.00029628,-0.00015044,-1.2902e-23,1,6.8999e-06,0.0040702,0.00091673,5e-05
0.00030032,-0.00015252,-1.1262e-23,1,6.9999e-06,0.0040702,0.00091682,5e-05
0.00030437,-0.0001546,-9.6217e-24,1,7.0999e-06,0.0040703,0.00091691,5e-05
0.00030841,-0.00015668,-7.9821e-24,1,7.1999e-06,0.0040703,0.000917,5e-05
0.00031246,-0.00015876,-6.3437e-24,1,7.2998e-06,0.0040703,0.00091709,5e-05
0.00031651,-0.00016085,-4.7055e-24,1,7.3999e-06,0.0040704,0.00091718,5e-05
0.00032055,-0.00016293,-3.0682e-24,1,7.4999e-06,0.0040704,0.00091727,5e-05
0.00032451,-0.00016497,9.003e-24,1,7.5998e-06,0.0040705,0.00091735,5e-05
0.00032847,-0.00016701,2.1139e-23,1,7.7e-06,0.0040705,0.00091744,5e-05
0.00033242,-0.00016905,3.323e-23,1,7.8e-06,0.0040706,0.00091753,5e-05
0.00033637,-0.00017109,4.5327e-23,1,7.9e-06,0.0040706,0.00091762,5e-05
0.00034033,-0.00017313,5.7423e-23,1,8e-06,0.0040707,0.00091771,5e-05
0.00034428,-0.00017517,6.9514e-23,1,8.1e-06,0.0040707,0.0009178,5e-05
0.00034823,-0.00017721,8.1611e-23,1,8.2e-06,0.0040707,0.00091789,5e-05
0.00035219,-0.00017925,9.3707e-23,1,8.3e-06,0.0040708,0.00091798,5e-05
0.00035614,-0.00018129,1.058e-22,1,8.4e-06,0.0040708,0.00091807,5e-05
0.0003601,-0.00018333,1.1789e-22,1,8.5e-06,0.0040709,0.00091816,5e-05
0.00036405,-0.00018537,1.2998e-22,1,8.5999e-06,0.0040709,0.00091825,5e-05
0.000368,-0.00018741,1.4208e-22,1,8.7e-06,0.004071,0.00091834,5e-05
0.00037191,-0.00018943,1.4246e-22,1,8.8e-06,0.004071,0.00091843,5e-05
0.00037577,-0.00019143,1.3107e-22,1,8.8999e-06,0.0040711,0.00091852,5e-05
0.00037963,-0.00019343,1.1966e-22,1,8.9999e-06,0.0040711,0.00091861,5e-05
0.00038349,-0.00019542,1.0827e-22,1,9.0999e-06,0.0040711,0.0009187,5e-05
0.00038735,-0.00019742,9.6863e-23,1,9.1999e-06,0.0040712,0.00091879,5e-05
0.00039121,-0.00019942,8.5459e-23,1,9.2999e-06,0.0040712,0.00091888,5e-05
0.00039507,-0.00020142,7.4062e-23,1,9.3999e-06,0.0040713,0.00091896,5e-05
0.00039893,-0.00020342,6.2659e-23,1,9.4999e-06,0.0040713,0.00091905,5e-05
0.00040279,-0.00020541,5.1255e-23,1,9.5999e-06,0.0040714,0.00091914,5e-05
0.00040665,-0.00020741,3.9857e-23,1,9.6999e-06,0.0040714,0.00091923,5e-05
0.00041051,-0.00020941,2.8454e-23,1,9.7999e-06,0.0040715,0.00091932,5e-05
0.00041437,-0.00021141,1.7056e-23,1,9.8998e-06,0.0040715,0.00091941,5e-05
0.00041823,-0.0002134,5.653e-24,1,9.9999e-06,0.0040716,0.0009195,5e-05
0.00042199,-0.00021536,2.9036e-24,1,1.01e-05,0.0040716,0.00091959,5e-05
0.00042576,-0.00021731,1.6978e-25,1,1.02e-05,0.0040716,0.00091968,5e-05
0.00042952,-0.00021926,-2.5643e-24,1,1.03e-05,0.0040717,0.00091977,5e-05
0.00043329,-0.00022122,-5.2988e-24,1,1.04e-05,0.0040717,0.00091986,5e-05
0.00043706,-0.00022317,-8.0565e-24,1,1.05e-05,0.0040718,0.00091995,5e-05
0.00044082,-0.00022513,-1.079e-23,1,1.06e-05,0.0040718,0.00092004,5e-05
0.00044459,-0.00022708,-1.3523e-23,1,1.07e-05,0.0040719,0.00092013,5e-05
0.00044835,-0.00022903,-1.6257e-23,1,1.08e-05,0.0040719,0.00092022,5e-05
0.00045212,-0.00023099,-1.8991e-23,1,1.09e-05,0.004072,0.00092031,5e-05
0.00045588,-0.00023294,-2.1725e-23,1,1.1e-05,0.004072,0.0009204,5e-05
0.00045964,-0.00023489,-2.446e-23,1,1.11e-05,0.004072,0.00092049,5e-05
0.00046341,-0.00023685,-2.7194e-23,1,1.12e-05,0.0040721,0.00092057,5e-05
0.00046712,-0.00023878,-2.7372e-23,1,1.13e-05,0.0040721,0.00092066,5e-05
0.00047079,-0.00024069,-2.4972e-23,1,1.14e-05,0.0040722,0.00092075,5e-05
0.00047446,-0.00024259,-2.2573e-23,1,1.15e-05,0.0040722,0.00092084,5e-05
0.00047813,-0.0002445,-2.0173e-23,1,1.16e-05,0.0040723,0.00092093,5e-05
0.0004818,-0.00024641,-1.7773e-23,1,1.17e-05,0.0040723,0.00092102,5e-05
0.00048547,-0.00024832,-1.5374e-23,1,1.18e-05,0.0040724,0.00092111,5e-05
0.00048914,-0.00025023,-1.2974e-23,1,1.19e-05,0.0040724,0.0009212,5e-05
0.00049281,-0.00025214,-1.0575e-23,1,1.2e-05,0.0040724,0.00092129,5e-05
0.00049648,-0.00025404,-8.1748e-24,1,1.21e-05,0.0040725,0.00092138,5e-05
0.00050015,-0.00025595,-5.7744e-24,1,1.22e-05,0.0040725,0.00092147,5e-05
0.00050381,-0.00025786,-3.3761e-24,1,1.23e-05,0.0040726,0.00092156,5e-05
0.00050748,-0.00025977,-9.7558e-25,1,1.24e-05,0.0040726,0.00092165,5e-05
0.00051115,-0.00026168,1.4249e-24,1,1.25e-05,0.0040727,0.00092174,5e-05
