x,f(x)
0,2.101e-08
0.001,2.106e-08
0.002,2.118e-08
0.003,2.14e-08
0.004,2.17e-08
0.005,2.209e-08
0.006,2.257e-08
0.007,2.314e-08
0.008,2.38e-08
0.009,2.455e-08
0.01,2.541e-08
0.011,2.637e-08
0.012,2.743e-08
0.013,2.859e-08
0.014,2.988e-08
0.015,3.127e-08
0.016,3.279e-08
0.017,3.444e-08
0.018,3.622e-08
0.019,3.814e-08
0.02,4.02e-08
0.021,4.241e-08
0.022,4.479e-08
0.023,4.734e-08
0.024,5.006e-08
0.025,5.297e-08
0.026,5.607e-08
0.027,5.938e-08
0.028,6.291e-08
0.029,6.667e-08
0.03,7.067e-08
0.031,7.493e-08
0.032,7.946e-08
0.033,8.428e-08
0.034,8.939e-08
0.035,9.482e-08
0.036,1.006e-07
0.037,1.067e-07
0.038,1.132e-07
0.039,1.201e-07
0.04,1.274e-07
0.041,1.352e-07
0.042,1.434e-07
0.043,1.521e-07
0.044,1.613e-07
0.045,1.711e-07
0.046,1.815e-07
0.047,1.924e-07
0.048,2.041e-07
0.049,2.164e-07
0.05,2.294e-07
0.051,2.432e-07
0.052,2.577e-07
0.053,2.732e-07
0.054,2.895e-07
0.055,3.068e-07
0.056,3.25e-07
0.057,3.443e-07
0.058,3.648e-07
0.059,3.863e-07
0.06,4.092e-07
0.061,4.333e-07
0.062,4.588e-07
0.063,4.857e-07
0.064,5.141e-07
0.065,5.442e-07
0.066,5.759e-07
0.067,6.094e-07
0.068,6.448e-07
0.069,6.822e-07
0.07,7.216e-07
0.071,7.633e-07
0.072,8.072e-07
0.073,8.536e-07
0.074,9.025e-07
0.075,9.541e-07
0.076,1.009e-06
0.077,1.066e-06
0.078,1.126e-06
0.079,1.19e-06
0.08,1.258e-06
0.081,1.329e-06
0.082,1.403e-06
0.083,1.482e-06
0.084,1.565e-06
0.085,1.653e-06
0.086,1.745e-06
0.087,1.842e-06
0.088,1.944e-06
0.089,2.052e-06
0.09,2.166e-06
0.091,2.285e-06
0.092,2.411e-06
0.093,2.543e-06
0.094,2.682e-06
0.095,2.829e-06
0.096,2.983e-06
0.097,3.145e-06
0.098,3.316e-06
0.099,3.496e-06
0.1,3.684e-06
0.101,3.883e-06
0.102,4.091e-06
0.103,4.311e-06
0.104,4.541e-06
0.105,4.784e-06
0.106,5.039e-06
0.107,5.306e-06
0.108,5.587e-06
0.109,5.883e-06
0.11,6.193e-06
0.111,6.519e-06
0.112,6.861e-06
0.113,7.22e-06
0.114,7.597e-06
0.115,7.993e-06
0.116,8.408e-06
0.117,8.844e-06
0.118,9.301e-06
0.119,9.781e-06
0.12,1.028e-05
0.121,1.081e-05
0.122,1.137e-05
0.123,1.195e-05
0.124,1.256e-05
0.125,1.319e-05
0.126,1.386e-05
0.127,1.456e-05
0.128,1.53e-05
0.129,1.607e-05
0.13,1.688e-05
0.131,1.772e-05
0.132,1.861e-05
0.133,1.953e-05
0.134,2.05e-05
0.135,2.152e-05
0.136,2.259e-05
0.137,2.37e-05
0.138,2.486e-05
0.139,2.609e-05
0.14,2.736e-05
0.141,2.87e-05
0.142,3.009e-05
0.143,3.156e-05
0.144,3.309e-05
0.145,3.468e-05
0.146,3.636e-05
0.147,3.81e-05
0.148,3.993e-05
0.149,4.184e-05
0.15,4.383e-05
0.151,4.592e-05
0.152,4.81e-05
0.153,5.037e-05
0.154,5.275e-05
0.155,5.523e-05
0.156,5.782e-05
0.157,6.053e-05
0.158,6.336e-05
0.159,6.631e-05
0.16,6.939e-05
0.161,7.26e-05
0.162,7.595e-05
0.163,7.945e-05
0.164,8.31e-05
0.165,8.691e-05
0.166,9.088e-05
0.167,9.502e-05
0.168,9.934e-05
0.169,0.0001038
0.17,0.0001085
0.171,0.0001134
0.172,0.0001185
0.173,0.0001238
0.174,0.0001294
0.175,0.0001351
0.176,0.0001411
0.177,0.0001474
0.178,0.0001539
0.179,0.0001607
0.18,0.0001678
0.181,0.0001751
0.182,0.0001828
0.183,0.0001907
0.184,0.000199
0.185,0.0002076
0.186,0.0002166
0.187,0.000226
0.188,0.0002357
0.189,0.0002458
0.19,0.0002563
0.191,0.0002672
0.192,0.0002785
0.193,0.0002903
0.194,0.0003026
0.195,0.0003153
0.196,0.0003285
0.197,0.0003423
0.198,0.0003566
0.199,0.0003714
0.2,0.0003868
0.201,0.0004028
0.202,0.0004194
0.203,0.0004367
0.204,0.0004546
0.205,0.0004731
0.206,0.0004924
0.207,0.0005124
0.208,0.0005332
0.209,0.0005547
0.21,0.000577
0.211,0.0006002
0.212,0.0006242
0.213,0.0006491
0.214,0.0006749
0.215,0.0007017
0.216,0.0007294
0.217,0.0007581
0.218,0.0007879
0.219,0.0008188
0.22,0.0008507
0.221,0.0008838
0.222,0.0009181
0.223,0.0009536
0.224,0.0009904
0.225,0.001028
0.226,0.001068
0.227,0.001109
0.228,0.001151
0.229,0.001194
0.23,0.00124
0.231,0.001286
0.232,0.001335
0.233,0.001385
0.234,0.001436
0.235,0.00149
0.236,0.001545
0.237,0.001602
0.238,0.001661
0.239,0.001722
0.24,0.001785
0.241,0.00185
0.242,0.001918
0.243,0.001987
0.244,0.002059
0.245,0.002133
0.246,0.00221
0.247,0.002289
0.248,0.00237
0.249,0.002455
0.25,0.002542
0.251,0.002631
0.252,0.002724
0.253,0.002819
0.254,0.002918
0.255,0.003019
0.256,0.003124
0.257,0.003232
0.258,0.003343
0.259,0.003458
0.26,0.003576
0.261,0.003698
0.262,0.003824
0.263,0.003953
0.264,0.004087
0.265,0.004224
0.266,0.004365
0.267,0.004511
0.268,0.004661
0.269,0.004816
0.27,0.004975
0.271,0.005138
0.272,0.005307
0.273,0.00548
0.274,0.005658
0.275,0.005842
0.276,0.006031
0.277,0.006225
0.278,0.006424
0.279,0.00663
0.28,0.006841
0.281,0.007058
0.282,0.007281
0.283,0.00751
0.284,0.007746
0.285,0.007988
0.286,0.008236
0.287,0.008492
0.288,0.008754
0.289,0.009023
0.29,0.0093
0.291,0.009584
0.292,0.009876
0.293,0.01018
0.294,0.01048
0.295,0.0108
0.296,0.01112
0.297,0.01145
0.298,0.01179
0.299,0.01214
0.3,0.0125
0.301,0.01287
0.302,0.01324
0.303,0.01363
0.304,0.01403
0.305,0.01443
0.306,0.01485
0.307,0.01527
0.308,0.01571
0.309,0.01616
0.31,0.01661
0.311,0.01708
0.312,0.01756
0.313,0.01805
0.314,0.01856
0.315,0.01907
0.316,0.0196
0.317,0.02014
0.318,0.02069
0.319,0.02126
0.32,0.02184
0.321,0.02243
0.322,0.02303
0.323,0.02365
0.324,0.02428
0.325,0.02493
0.326,0.02559
0.327,0.02626
0.328,0.02695
0.329,0.02766
0.33,0.02838
0.331,0.02911
0.332,0.02987
0.333,0.03063
0.334,0.03142
0.335,0.03222
0.336,0.03304
0.337,0.03387
0.338,0.03472
0.339,0.03559
0.34,0.03648
0.341,0.03738
0.342,0.03831
0.343,0.03925
0.344,0.04021
0.345,0.04119
0.346,0.04219
0.347,0.0432
0.348,0.04424
0.349,0.0453
0.35,0.04638
0.351,0.04748
0.352,0.0486
0.353,0.04974
0.354,0.0509
0.355,0.05208
0.356,0.05329
0.357,0.05451
0.358,0.05576
0.359,0.05703
0.36,0.05833
0.361,0.05965
0.362,0.06099
0.363,0.06235
0.364,0.06374
0.365,0.06515
0.366,0.06658
0.367,0.06804
0.368,0.06953
0.369,0.07104
0.37,0.07257
0.371,0.07413
0.372,0.07572
0.373,0.07733
0.374,0.07897
0.375,0.08063
0.376,0.08232
0.377,0.08403
0.378,0.08578
0.379,0.08754
0.38,0.08934
0.381,0.09116
0.382,0.09302
0.383,0.09489
0.384,0.0968
0.385,0.09874
0.386,0.1007
0.387,0.1027
0.388,0.1047
0.389,0.1068
0.39,0.1088
0.391,0.1109
0.392,0.1131
0.393,0.1152
0.394,0.1174
0.395,0.1197
0.396,0.1219
0.397,0.1242
0.398,0.1265
0.399,0.1288
0.4,0.1312
0.401,0.1336
0.402,0.136
0.403,0.1385
0.404,0.141
0.405,0.1435
0.406,0.1461
0.407,0.1487
0.408,0.1513
0.409,0.1539
0.41,0.1566
0.411,0.1593
0.412,0.162
0.413,0.1648
0.414,0.1676
0.415,0.1704
0.416,0.1733
0.417,0.1761
0.418,0.1791
0.419,0.182
0.42,0.185
0.421,0.188
0.422,0.191
0.423,0.1941
0.424,0.1972
0.425,0.2003
0.426,0.2035
0.427,0.2066
0.428,0.2099
0.429,0.2131
0.43,0.2164
0.431,0.2197
0.432,0.223
0.433,0.2264
0.434,0.2298
0.435,0.2332
0.436,0.2366
0.437,0.2401
0.438,0.2436
0.439,0.2471
0.44,0.2507
0.441,0.2542
0.442,0.2578
0.443,0.2615
0.444,0.2651
0.445,0.2688
0.446,0.2725
0.447,0.2763
