"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00069496,-0.00048313,-1.124e-23,1,0,0.004,0.00195,5e-05
0.0006995,-0.00048482,-1.307e-23,1,1e-07,0.004,0.0019501,5e-05
0.00070402,-0.00048644,-1.285e-23,1,2e-07,0.004,0.0019502,5e-05
0.0007085,-0.00048799,-9.8104e-24,1,3e-07,0.004,0.0019503,5e-05
0.000713,-0.00048953,-6.516e-24,1,4e-07,0.004,0.0019504,5e-05
0.00071751,-0.00049108,-2.9677e-24,1,5e-07,0.004,0.0019505,5e-05
0.00072204,-0.00049262,8.343e-25,1,6e-07,0.004,0.0019506,5e-05
0.00072658,-0.00049416,4.8895e-24,1,7.0001e-07,0.004,0.0019507,5e-05
0.00073113,-0.00049571,9.1974e-24,1,8.0001e-07,0.004,0.0019508,5e-05
0.0007357,-0.00049725,1.3758e-23,1,9.0001e-07,0.004,0.0019509,5e-05
0.00074028,-0.0004988,1.857e-23,1,1e-06,0.004,0.001951,5e-05
0.00074487,-0.00050034,2.3634e-23,1,1.1e-06,0.004,0.0019511,5e-05
0.00074946,-0.00050185,2.6245e-23,1,1.2e-06,0.004,0.0019512,5e-05
0.00075399,-0.00050324,2.177e-23,1,1.3e-06,0.004,0.0019513,5e-05
0.00075853,-0.00050464,1.7523e-23,1,1.4e-06,0.004,0.0019514,5e-05
0.00076309,-0.00050604,1.3505e-23,1,1.5e-06,0.004,0.0019515,5e-05
0.0007677,-0.00050743,9.709e-24,1,1.6e-06,0.004,0.0019516,5e-05
0.00077232,-0.00050883,6.1412e-24,1,1.7e-06,0.004,0.0019517,5e-05
0.00077695,-0.00051022,2.8014e-24,1,1.8e-06,0.004,0.0019518,5e-05
0.0007816,-0.00051162,-3.1088e-25,1,1.9e-06,0.004,0.0019519,5e-05
0.00078627,-0.00051301,-3.1961e-24,1,2e-06,0.004,0.001952,5e-05
0.00079094,-0.00051441,-5.8546e-24,1,2.1e-06,0.004,0.0019521,5e-05
0.0007956,-0.00051576,-7.1697e-24,1,2.2e-06,0.004,0.0019522,5e-05
0.0008002,-0.00051701,-5.3103e-24,1,2.3e-06,0.004,0.0019523,5e-05
0.00080481,-0.00051825,-3.2185e-24,1,2.4e-06,0.004,0.0019524,5e-05
0.00080943,-0.0005195,-8.9469e-25,1,2.5e-06,0.004,0.0019525,5e-05
