"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,1,0,0.003,0.00195,5e-05
1.0315e-05,-1.6078e-14,0,1,1e-07,0.003,0.0019501,5e-05
2.0629e-05,-3.2156e-14,0,1,2e-07,0.003,0.0019502,5e-05
3.0944e-05,-4.8234e-14,0,1,3e-07,0.003,0.0019503,5e-05
4.1258e-05,-6.4313e-14,0,1,4e-07,0.003,0.0019504,5e-05
5.1573e-05,-8.0391e-14,0,1,5e-07,0.003,0.0019505,5e-05
6.1887e-05,-9.6469e-14,0,1,6e-07,0.003,0.0019506,5e-05
7.2105e-05,-1.0156e-13,0,1,7.0001e-07,0.003,0.0019507,5e-05
8.2289e-05,-1.0299e-13,0,1,8.0001e-07,0.003,0.0019508,5e-05
9.2474e-05,-1.0441e-13,0,1,9.0001e-07,0.003,0.0019509,5e-05
0.00010266,-1.0583e-13,0,1,1e-06,0.003,0.001951,5e-05
0.00011284,-1.0726e-13,0,1,1.1e-06,0.003,0.0019511,5e-05
0.00012303,-1.0868e-13,0,1,1.2e-06,0.003,0.0019512,5e-05
0.00013315,-1.0285e-13,0,1,1.3e-06,0.003,0.0019513,5e-05
0.0001432,-8.9751e-14,0,1,1.4e-06,0.003,0.0019514,5e-05
0.00015326,-7.6651e-14,0,1,1.5e-06,0.003,0.0019515,5e-05
0.00016331,-6.355e-14,0,1,1.6e-06,0.003,0.0019516,5e-05
0.00017337,-5.0449e-14,0,1,1.7e-06,0.003,0.0019517,5e-05
0.00018342,-3.7348e-14,0,1,1.8e-06,0.003,0.0019518,5e-05
0.00019345,-2.3715e-14,0,1,1.9e-06,0.003,0.0019519,5e-05
0.00020337,-8.4757e-15,0,1,2e-06,0.003,0.001952,5e-05
0.0002133,6.7633e-15,0,1,2.1e-06,0.003,0.0019521,5e-05
0.00022323,2.2002e-14,0,1,2.2e-06,0.003,0.0019522,5e-05
0.00023315,3.7241e-14,0,1,2.3e-06,0.003,0.0019523,5e-05
0.00024308,5.248e-14,0,1,2.4e-06,0.003,0.0019524,5e-05
0.00025301,6.7719e-14,0,1,2.5e-06,0.003,0.0019525,5e-05
0.0002628,8.0729e-14,0,1,2.6e-06,0.003,0.0019526,5e-05
0.0002726,9.3738e-14,0,1,2.7e-06,0.003,0.0019527,5e-05
0.00028239,1.0675e-13,0,1,2.8e-06,0.003,0.0019528,5e-05
0.00029219,1.1976e-13,0,1,2.9e-06,0.003,0.0019529,5e-05
0.00030198,1.3277e-13,0,1,3e-06,0.003,0.001953,5e-05
0.00031178,1.4578e-13,0,1,3.1e-06,0.003,0.0019531,5e-05
0.00032148,1.5937e-13,0,1,3.2e-06,0.003,0.0019532,5e-05
0.00033116,1.7317e-13,0,1,3.3001e-06,0.003,0.0019533,5e-05
0.00034081,1.8693e-13,0,1,3.4e-06,0.003,0.0019534,5e-05
0.00035049,2.0073e-13,0,1,3.5001e-06,0.003,0.0019535,5e-05
0.00036015,2.145e-13,0,1,3.6e-06,0.003,0.0019536,5e-05
0.00036983,2.283e-13,0,1,3.7001e-06,0.003,0.0019537,5e-05
0.00037941,2.4244e-13,0,1,3.8e-06,0.003,0.0019538,5e-05
0.00038896,2.5699e-13,0,1,3.9001e-06,0.003,0.0019539,5e-05
0.00039848,2.7151e-13,0,1,4e-06,0.003,0.001954,5e-05
0.00040803,2.8606e-13,0,1,4.1001e-06,0.003,0.0019541,5e-05
0.00041755,3.0057e-13,0,1,4.2e-06,0.003,0.0019542,5e-05
0.00042709,3.1512e-13,0,1,4.3001e-06,0.003,0.0019543,5e-05
0.00043659,3.2978e-13,0,1,4.4e-06,0.003,0.0019544,5e-05
0.000446,3.4491e-13,0,1,4.5002e-06,0.003,0.0019545,5e-05
0.0004554,3.5999e-13,0,1,4.6e-06,0.003,0.0019546,5e-05
0.00046482,3.7512e-13,0,1,4.7002e-06,0.003,0.0019547,5e-05
0.00047422,3.9021e-13,0,1,4.8e-06,0.003,0.0019548,5e-05
0.00048363,4.0533e-13,0,1,4.9002e-06,0.003,0.0019549,5e-05
0.00049303,4.2042e-13,0,1,5e-06,0.003,0.001955,5e-05
0.00050232,4.3679e-13,0,1,5.1002e-06,0.003,0.0019551,5e-05
0.00051159,4.5313e-13,0,1,5.2e-06,0.003,0.0019552,5e-05
0.00052088,4.695e-13,0,1,5.3002e-06,0.003,0.0019553,5e-05
0.00053014,4.8583e-13,0,1,5.4e-06,0.003,0.0019554,5e-05
0.00053943,5.0221e-13,0,1,5.5002e-06,0.003,0.0019555,5e-05
0.0005487,5.1854e-13,0,1,5.6e-06,0.003,0.0019556,5e-05
0.00055789,5.3595e-13,0,1,5.7002e-06,0.003,0.0019557,5e-05
0.00056702,5.5366e-13,0,1,5.8e-06,0.003,0.0019558,5e-05
0.00057618,5.714e-13,0,1,5.9002e-06,0.003,0.0019559,5e-05
0.00058531,5.8911e-13,0,1,6e-06,0.003,0.001956,5e-05
0.00059446,6.0686e-13,0,1,6.1002e-06,0.003,0.0019561,5e-05
0.0006036,6.2457e-13,0,1,6.2e-06,0.003,0.0019562,5e-05
0.00061269,6.429e-13,0,1,6.3002e-06,0.003,0.0019563,5e-05
0.0006217,6.6176e-13,0,1,6.4e-06,0.003,0.0019564,5e-05
0.00063073,6.8067e-13,0,1,6.5002e-06,0.003,0.0019565,5e-05
0.00063973,6.9953e-13,0,1,6.6001e-06,0.003,0.0019566,5e-05
0.00064876,7.1844e-13,0,1,6.7002e-06,0.003,0.0019567,5e-05
0.00065777,7.373e-13,0,1,6.8001e-06,0.003,0.0019568,5e-05
0.00066677,7.5641e-13,0,1,6.9002e-06,0.003,0.0019569,5e-05
0.00067564,7.761e-13,0,1,7.0001e-06,0.003,0.001957,5e-05
0.00068452,7.9578e-13,0,1,7.0999e-06,0.003,0.0019571,5e-05
0.00069342,8.1551e-13,0,1,7.2001e-06,0.003,0.0019572,5e-05
0.0007023,8.3519e-13,0,1,7.2999e-06,0.003,0.0019573,5e-05
0.0007112,8.5491e-13,0,1,7.4001e-06,0.003,0.0019574,5e-05
0.00072007,8.746e-13,0,1,7.4999e-06,0.003,0.0019575,5e-05
0.00072884,8.9464e-13,0,1,7.6001e-06,0.003,0.0019576,5e-05
0.00073758,9.1464e-13,0,1,7.6999e-06,0.003,0.0019577,5e-05
0.00074635,9.3468e-13,0,1,7.8001e-06,0.003,0.0019578,5e-05
0.00075509,9.5468e-13,0,1,7.8999e-06,0.003,0.0019579,5e-05
0.00076386,9.7473e-13,0,1,8.0001e-06,0.003,0.001958,5e-05
0.0007726,9.9473e-13,0,1,8.0999e-06,0.003,0.0019581,5e-05
0.00078128,1.0148e-12,0,1,8.2001e-06,0.003,0.0019582,5e-05
0.00078989,1.0348e-12,0,1,8.2999e-06,0.003,0.0019583,5e-05
0.00079853,1.0549e-12,0,1,8.4001e-06,0.003,0.0019584,5e-05
0.00080715,1.0749e-12,0,1,8.4999e-06,0.003,0.0019585,5e-05
0.00081579,1.095e-12,0,1,8.6001e-06,0.003,0.0019586,5e-05
0.00082441,1.115e-12,0,1,8.6999e-06,0.003,0.0019587,5e-05
0.00083298,1.1348e-12,0,1,8.8001e-06,0.003,0.0019588,5e-05
0.00084147,1.1545e-12,0,1,8.9e-06,0.003,0.0019589,5e-05
0.00084997,1.1741e-12,0,1,9.0001e-06,0.003,0.001959,5e-05
0.00085846,1.1937e-12,0,1,9.1e-06,0.003,0.0019591,5e-05
0.00086696,1.2134e-12,0,1,9.2001e-06,0.003,0.0019592,5e-05
0.00087545,1.233e-12,0,1,9.3e-06,0.003,0.0019593,5e-05
0.00088392,1.2524e-12,0,1,9.4001e-06,0.003,0.0019594,5e-05
0.00089228,1.2712e-12,0,1,9.5e-06,0.003,0.0019595,5e-05
0.00090066,1.2899e-12,0,1,9.6001e-06,0.003,0.0019596,5e-05
0.00090902,1.3086e-12,0,1,9.7e-06,0.003,0.0019597,5e-05
0.0009174,1.3274e-12,0,1,9.8001e-06,0.003,0.0019598,5e-05
0.00092576,1.3461e-12,0,1,9.9e-06,0.003,0.0019599,5e-05
0.00093414,1.3649e-12,0,1,1e-05,0.003,0.00196,5e-05
0.00094236,1.3821e-12,0,1,1.01e-05,0.003,0.0019601,5e-05
0.00095061,1.3993e-12,0,1,1.02e-05,0.003,0.0019602,5e-05
0.00095884,1.4165e-12,0,1,1.03e-05,0.003,0.0019603,5e-05
0.00096709,1.4337e-12,0,1,1.04e-05,0.003,0.0019604,5e-05
0.00097532,1.4509e-12,0,1,1.05e-05,0.003,0.0019605,5e-05
0.00098357,1.4681e-12,0,1,1.06e-05,0.003,0.0019606,5e-05
0.0009917,1.4836e-12,0,1,1.07e-05,0.003,0.0019607,5e-05
0.00099981,1.4986e-12,0,1,1.08e-05,0.003,0.0019608,5e-05
0.0010079,1.5135e-12,0,1,1.09e-05,0.003,0.0019609,5e-05
0.001016,1.5285e-12,0,1,1.1e-05,0.003,0.001961,5e-05
0.0010241,1.5435e-12,0,1,1.11e-05,0.003,0.0019611,5e-05
0.0010322,1.5585e-12,0,1,1.12e-05,0.003,0.0019612,5e-05
0.0010403,1.5719e-12,0,1,1.13e-05,0.003,0.0019613,5e-05
0.0010483,1.5838e-12,0,1,1.14e-05,0.003,0.0019614,5e-05
0.0010562,1.5957e-12,0,1,1.15e-05,0.003,0.0019615,5e-05
0.0010642,1.6076e-12,0,1,1.16e-05,0.003,0.0019616,5e-05
0.0010722,1.6195e-12,0,1,1.17e-05,0.003,0.0019617,5e-05
0.0010802,1.6314e-12,0,1,1.18e-05,0.003,0.0019618,5e-05
0.0010881,1.6423e-12,0,1,1.19e-05,0.003,0.0019619,5e-05
0.001096,1.6503e-12,0,1,1.2e-05,0.003,0.001962,5e-05
0.0011038,1.6582e-12,0,1,1.21e-05,0.003,0.0019621,5e-05
0.0011117,1.6662e-12,0,1,1.22e-05,0.003,0.0019622,5e-05
0.0011195,1.6741e-12,0,1,1.23e-05,0.003,0.0019623,5e-05
0.0011274,1.6821e-12,0,1,1.24e-05,0.003,0.0019624,5e-05
0.0011352,1.69e-12,0,1,1.25e-05,0.003,0.0019625,5e-05
0.0011429,1.6931e-12,0,1,1.26e-05,0.003,0.0019626,5e-05
0.0011506,1.6961e-12,0,1,1.27e-05,0.003,0.0019627,5e-05
