"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,0,0,0.004,0.0019293,5e-05
3.4954e-06,-3.4502e-06,-3.9263e-24,1,9.977e-08,0.0040001,0.0019294,5e-05
7.0082e-06,-6.9175e-06,-7.8727e-24,1,1.9979e-07,0.0040001,0.0019294,5e-05
1.0524e-05,-1.0388e-05,-1.1822e-23,1,2.9989e-07,0.0040002,0.0019295,5e-05
1.4037e-05,-1.3855e-05,-1.5767e-23,1,3.999e-07,0.0040003,0.0019296,5e-05
1.7549e-05,-1.7322e-05,-1.9712e-23,1,4.9992e-07,0.0040004,0.0019296,5e-05
2.1065e-05,-2.0793e-05,-2.366e-23,1,6.0002e-07,0.0040004,0.0019297,5e-05
2.4578e-05,-2.426e-05,-2.7604e-23,1,7.0003e-07,0.0040005,0.0019298,5e-05
2.8082e-05,-2.7719e-05,-3.1545e-23,1,7.998e-07,0.0040006,0.0019299,5e-05
3.1595e-05,-3.1186e-05,-3.5491e-23,1,8.9982e-07,0.0040006,0.0019299,5e-05
3.5107e-05,-3.4653e-05,-3.9434e-23,1,9.9984e-07,0.0040007,0.00193,5e-05
3.8623e-05,-3.8123e-05,-4.3383e-23,1,1.0999e-06,0.0040008,0.0019301,5e-05
4.2136e-05,-4.1591e-05,-4.7326e-23,1,1.2e-06,0.0040008,0.0019301,5e-05
4.5659e-05,-4.5035e-05,-4.149e-23,1,1.3001e-06,0.0040009,0.0019302,5e-05
4.9175e-05,-4.844e-05,-2.5845e-23,1,1.3997e-06,0.004001,0.0019303,5e-05
5.2703e-05,-5.1855e-05,-1.0137e-23,1,1.4998e-06,0.0040011,0.0019303,5e-05
5.6233e-05,-5.5274e-05,5.5808e-24,1,1.5999e-06,0.0040011,0.0019304,5e-05
5.9761e-05,-5.869e-05,2.1287e-23,1,1.6999e-06,0.0040012,0.0019305,5e-05
6.3292e-05,-6.2108e-05,3.7005e-23,1,1.8e-06,0.0040013,0.0019306,5e-05
6.6819e-05,-6.5524e-05,5.2711e-23,1,1.9e-06,0.0040013,0.0019306,5e-05
7.0347e-05,-6.8939e-05,6.8416e-23,1,2e-06,0.0040014,0.0019307,5e-05
7.3866e-05,-7.2347e-05,8.408e-23,1,2.0998e-06,0.0040015,0.0019308,5e-05
7.7394e-05,-7.5762e-05,9.9785e-23,1,2.1998e-06,0.0040016,0.0019308,5e-05
8.0925e-05,-7.9181e-05,1.155e-22,1,2.2999e-06,0.0040016,0.0019309,5e-05
8.4453e-05,-8.2596e-05,1.3121e-22,1,2.3999e-06,0.0040017,0.001931,5e-05
8.798e-05,-8.6012e-05,1.4691e-22,1,2.4999e-06,0.0040018,0.0019311,5e-05
9.1524e-05,-8.9369e-05,1.3521e-22,1,2.6e-06,0.0040018,0.0019311,5e-05
9.5065e-05,-9.2724e-05,1.2344e-22,1,2.7e-06,0.0040019,0.0019312,5e-05
