x,f(x)
0,0.5016
0.001,0.5017
0.002,0.5019
0.003,0.5023
0.004,0.5028
0.005,0.5035
0.006,0.5042
0.007,0.505
0.008,0.5059
0.009,0.5068
0.01,0.5077
0.011,0.5087
0.012,0.5096
0.013,0.5105
0.014,0.5114
0.015,0.5122
0.016,0.513
0.017,0.5138
0.018,0.5145
0.019,0.5152
0.02,0.5159
0.021,0.5167
0.022,0.5174
0.023,0.5181
0.024,0.5189
0.025,0.5196
0.026,0.5204
0.027,0.5212
0.028,0.5221
0.029,0.5229
0.03,0.5238
0.031,0.5246
0.032,0.5254
0.033,0.5263
0.034,0.5271
0.035,0.5279
0.036,0.5287
0.037,0.5295
0.038,0.5302
0.039,0.531
0.04,0.5317
0.041,0.5325
0.042,0.5332
0.043,0.534
0.044,0.5348
0.045,0.5356
0.046,0.5363
0.047,0.5371
0.048,0.538
0.049,0.5388
0.05,0.5396
0.051,0.5404
0.052,0.5412
0.053,0.542
0.054,0.5428
0.055,0.5436
0.056,0.5444
0.057,0.5452
0.058,0.546
0.059,0.5468
0.06,0.5475
0.061,0.5483
0.062,0.549
0.063,0.5498
0.064,0.5506
0.065,0.5514
0.066,0.5521
0.067,0.5529
0.068,0.5537
0.069,0.5545
0.07,0.5554
0.071,0.5562
0.072,0.557
0.073,0.5578
0.074,0.5586
0.075,0.5594
0.076,0.5601
0.077,0.5609
0.078,0.5617
0.079,0.5625
0.08,0.5632
0.081,0.564
0.082,0.5648
0.083,0.5655
0.084,0.5663
0.085,0.5671
0.086,0.5678
0.087,0.5686
0.088,0.5694
0.089,0.5702
0.09,0.571
0.091,0.5718
0.092,0.5726
0.093,0.5734
0.094,0.5742
0.095,0.575
0.096,0.5758
0.097,0.5765
0.098,0.5773
0.099,0.5781
0.1,0.5788
0.101,0.5796
0.102,0.5804
0.103,0.5811
0.104,0.5819
0.105,0.5827
0.106,0.5834
0.107,0.5842
0.108,0.585
0.109,0.5858
0.11,0.5866
0.111,0.5874
0.112,0.5882
0.113,0.5889
0.114,0.5897
0.115,0.5905
0.116,0.5913
0.117,0.592
0.118,0.5928
0.119,0.5936
0.12,0.5943
0.121,0.5951
0.122,0.5958
0.123,0.5966
0.124,0.5974
0.125,0.5981
0.126,0.5989
0.127,0.5997
0.128,0.6004
0.129,0.6012
0.13,0.602
0.131,0.6028
0.132,0.6036
0.133,0.6043
0.134,0.6051
0.135,0.6059
0.136,0.6066
0.137,0.6074
0.138,0.6082
0.139,0.6089
0.14,0.6097
0.141,0.6104
0.142,0.6112
0.143,0.6119
0.144,0.6127
0.145,0.6134
0.146,0.6142
0.147,0.615
0.148,0.6157
0.149,0.6165
0.15,0.6173
0.151,0.618
0.152,0.6188
0.153,0.6196
0.154,0.6203
0.155,0.6211
0.156,0.6218
0.157,0.6226
0.158,0.6233
0.159,0.6241
0.16,0.6248
0.161,0.6256
0.162,0.6263
0.163,0.6271
0.164,0.6278
0.165,0.6286
0.166,0.6293
0.167,0.6301
0.168,0.6308
0.169,0.6316
0.17,0.6323
0.171,0.6331
0.172,0.6338
0.173,0.6346
0.174,0.6354
0.175,0.6361
0.176,0.6369
0.177,0.6376
0.178,0.6383
