"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.036117,-0.013222,-4.7771e-12,1,0,0.004,0.00095,5e-05
0.036854,-0.013402,-4.1792e-12,1,1e-07,0.004,0.0009501,5e-05
0.037592,-0.013583,-3.5607e-12,1,2e-07,0.004,0.0009502,5e-05
0.038331,-0.013763,-2.9215e-12,1,3e-07,0.004,0.0009503,5e-05
0.039071,-0.013944,-2.2617e-12,1,4e-07,0.004,0.0009504,5e-05
0.039811,-0.014124,-1.5813e-12,1,5e-07,0.004,0.0009505,5e-05
0.040552,-0.014304,-8.8042e-13,1,6e-07,0.004,0.0009506,5e-05
0.041293,-0.014485,-1.5906e-13,1,7.0001e-07,0.004,0.0009507,5e-05
0.042051,-0.014651,2.3796e-13,1,8.0001e-07,0.004,0.0009508,5e-05
0.042809,-0.014817,6.4213e-13,1,9.0001e-07,0.004,0.0009509,5e-05
0.043567,-0.014984,1.0571e-12,1,1e-06,0.004,0.000951,5e-05
0.044327,-0.01515,1.4829e-12,1,1.1e-06,0.004,0.0009511,5e-05
0.045087,-0.015316,1.9195e-12,1,1.2e-06,0.004,0.0009512,5e-05
0.045848,-0.015482,2.3668e-12,1,1.3e-06,0.004,0.0009513,5e-05
0.046609,-0.015648,2.8249e-12,1,1.4e-06,0.004,0.0009514,5e-05
0.04738,-0.015803,1.5861e-12,1,1.5e-06,0.004,0.0009515,5e-05
0.048155,-0.015955,-3.1852e-13,1,1.6e-06,0.004,0.0009516,5e-05
0.048931,-0.016106,-2.2439e-12,1,1.7e-06,0.004,0.0009517,5e-05
0.049707,-0.016258,-4.189e-12,1,1.8e-06,0.004,0.0009518,5e-05
0.050484,-0.016409,-6.1558e-12,1,1.9e-06,0.004,0.0009519,5e-05
0.051261,-0.01656,-8.1434e-12,1,2e-06,0.004,0.000952,5e-05
0.052039,-0.016711,-1.0152e-11,1,2.1e-06,0.004,0.0009521,5e-05
0.052823,-0.016856,-1.0523e-11,1,2.2e-06,0.004,0.0009522,5e-05
0.053612,-0.016992,-9.0417e-12,1,2.3e-06,0.004,0.0009523,5e-05
0.054401,-0.017129,-7.5495e-12,1,2.4e-06,0.004,0.0009524,5e-05
