"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.2103e-15,6.1497e-16,-2.327e-33,1,0,0.0040671,0.00091056,5e-05
0.00023052,-0.00011713,4.432e-22,1,1.0001e-07,0.0040671,0.00091065,5e-05
0.00046093,-0.0002342,8.8617e-22,1,1.9997e-07,0.0040672,0.00091074,5e-05
0.00069145,-0.00035133,1.3294e-21,1,2.9998e-07,0.0040672,0.00091083,5e-05
0.00092198,-0.00046845,1.7726e-21,1,4e-07,0.0040673,0.00091091,5e-05
0.0011524,-0.00058552,2.2155e-21,1,4.9996e-07,0.0040673,0.000911,5e-05
0.0013829,-0.00070265,2.6587e-21,1,5.9997e-07,0.0040673,0.00091109,5e-05
0.0016133,-0.00081972,3.1017e-21,1,6.9993e-07,0.0040674,0.00091118,5e-05
0.0018438,-0.00093685,3.5449e-21,1,7.9994e-07,0.0040674,0.00091127,5e-05
0.0020744,-0.001054,3.9881e-21,1,8.9995e-07,0.0040675,0.00091136,5e-05
0.0023048,-0.001171,4.4311e-21,1,9.9991e-07,0.0040675,0.00091145,5e-05
0.0025353,-0.0012882,4.8743e-21,1,1.0999e-06,0.0040676,0.00091154,5e-05
0.0027658,-0.0014053,5.3175e-21,1,1.1999e-06,0.0040676,0.00091163,5e-05
0.0029976,-0.0015245,4.3881e-21,1,1.2999e-06,0.0040677,0.00091172,5e-05
0.0032309,-0.0016458,2.0851e-21,1,1.3999e-06,0.0040677,0.00091181,5e-05
0.0034641,-0.0017671,-2.1664e-22,1,1.4999e-06,0.0040678,0.0009119,5e-05
0.0036974,-0.0018884,-2.5196e-21,1,1.5999e-06,0.0040678,0.00091199,5e-05
0.0039308,-0.0020098,-4.8226e-21,1,1.6999e-06,0.0040678,0.00091208,5e-05
0.0041639,-0.0021311,-7.1243e-21,1,1.7999e-06,0.0040679,0.00091217,5e-05
0.0043973,-0.0022524,-9.4272e-21,1,1.8999e-06,0.0040679,0.00091226,5e-05
0.0046311,-0.002374,-1.1735e-20,1,2.0001e-06,0.004068,0.00091235,5e-05
0.0048643,-0.0024953,-1.4037e-20,1,2.1e-06,0.004068,0.00091244,5e-05
0.0050976,-0.0026167,-1.6339e-20,1,2.2001e-06,0.0040681,0.00091252,5e-05
0.0053308,-0.0027379,-1.8641e-20,1,2.3e-06,0.0040681,0.00091261,5e-05
0.0055641,-0.0028593,-2.0944e-20,1,2.4e-06,0.0040682,0.0009127,5e-05
0.0057974,-0.0029806,-2.3247e-20,1,2.5e-06,0.0040682,0.00091279,5e-05
0.0060333,-0.003106,-2.118e-20,1,2.6e-06,0.0040682,0.00091288,5e-05
0.0062693,-0.0032315,-1.9112e-20,1,2.7e-06,0.0040683,0.00091297,5e-05
0.0065052,-0.003357,-1.7044e-20,1,2.8e-06,0.0040683,0.00091306,5e-05
0.0067412,-0.0034825,-1.4976e-20,1,2.9e-06,0.0040684,0.00091315,5e-05
0.0069773,-0.003608,-1.2908e-20,1,3e-06,0.0040684,0.00091324,5e-05
0.0072131,-0.0037334,-1.084e-20,1,3.1e-06,0.0040685,0.00091333,5e-05
0.0074492,-0.0038589,-8.7719e-21,1,3.2e-06,0.0040685,0.00091342,5e-05
0.0076852,-0.0039844,-6.7036e-21,1,3.3e-06,0.0040686,0.00091351,5e-05
0.0079211,-0.0041098,-4.6362e-21,1,3.3999e-06,0.0040686,0.0009136,5e-05
0.0081571,-0.0042353,-2.5679e-21,1,3.5e-06,0.0040686,0.00091369,5e-05
0.008393,-0.0043607,-5.0062e-22,1,3.5999e-06,0.0040687,0.00091378,5e-05
0.008629,-0.0044862,1.5677e-21,1,3.6999e-06,0.0040687,0.00091387,5e-05
0.0088663,-0.0046135,2.8648e-21,1,3.7999e-06,0.0040688,0.00091396,5e-05
0.0091046,-0.0047427,3.3914e-21,1,3.8999e-06,0.0040688,0.00091405,5e-05
0.0093431,-0.0048719,3.9183e-21,1,3.9999e-06,0.0040689,0.00091413,5e-05
0.0095816,-0.0050011,4.4452e-21,1,4.0999e-06,0.0040689,0.00091422,5e-05
0.00982,-0.0051302,4.972e-21,1,4.1999e-06,0.004069,0.00091431,5e-05
0.010058,-0.0052594,5.4991e-21,1,4.2999e-06,0.004069,0.0009144,5e-05
0.010297,-0.0053885,6.026e-21,1,4.3999e-06,0.004069,0.00091449,5e-05
0.010535,-0.0055177,6.5532e-21,1,4.4999e-06,0.0040691,0.00091458,5e-05
0.010774,-0.0056469,7.0805e-21,1,4.5999e-06,0.0040691,0.00091467,5e-05
0.011012,-0.005776,7.6076e-21,1,4.6998e-06,0.0040692,0.00091476,5e-05
0.011251,-0.0059052,8.1351e-21,1,4.7999e-06,0.0040692,0.00091485,5e-05
0.01149,-0.0060346,8.6606e-21,1,4.9e-06,0.0040693,0.00091494,5e-05
0.011728,-0.0061638,9.1876e-21,1,5e-06,0.0040693,0.00091503,5e-05
0.011969,-0.0062963,8.2653e-21,1,5.1e-06,0.0040694,0.00091512,5e-05
0.01221,-0.0064287,7.3433e-21,1,5.2e-06,0.0040694,0.00091521,5e-05
0.012451,-0.0065612,6.421e-21,1,5.3e-06,0.0040695,0.0009153,5e-05
0.012692,-0.0066937,5.4987e-21,1,5.4e-06,0.0040695,0.00091539,5e-05
0.012933,-0.0068262,4.5767e-21,1,5.5e-06,0.0040695,0.00091548,5e-05
0.013174,-0.0069587,3.6544e-21,1,5.6e-06,0.0040696,0.00091557,5e-05
