"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.7047e-10,-0.0019586,0,1,0,0.00195,0,5e-05
2.3163e-10,-0.0024208,0,1,1e-07,0.0019501,0,5e-05
2.9278e-10,-0.002883,0,1,2e-07,0.0019502,0,5e-05
3.5394e-10,-0.0033452,0,1,3e-07,0.0019503,0,5e-05
4.1509e-10,-0.0038074,0,1,4e-07,0.0019504,0,5e-05
4.7624e-10,-0.0042696,0,1,5e-07,0.0019505,0,5e-05
5.374e-10,-0.0047318,0,1,6e-07,0.0019506,0,5e-05
5.9855e-10,-0.005194,0,1,7.0001e-07,0.0019507,0,5e-05
6.597e-10,-0.0056563,0,1,8.0001e-07,0.0019508,0,5e-05
7.2086e-10,-0.0061185,0,1,9.0001e-07,0.0019509,0,5e-05
7.8201e-10,-0.0065807,0,1,1e-06,0.001951,0,5e-05
8.4316e-10,-0.0070429,0,1,1.1e-06,0.0019511,0,5e-05
9.0432e-10,-0.0075051,0,1,1.2e-06,0.0019512,0,5e-05
9.8715e-10,-0.0080377,0,1,1.3e-06,0.0019513,0,5e-05
1.0917e-09,-0.008641,0,1,1.4e-06,0.0019514,0,5e-05
1.1963e-09,-0.0092443,0,1,1.5e-06,0.0019515,0,5e-05
1.3008e-09,-0.0098475,0,1,1.6e-06,0.0019516,0,5e-05
1.4054e-09,-0.010451,0,1,1.7e-06,0.0019517,0,5e-05
1.5099e-09,-0.011054,0,1,1.8e-06,0.0019518,0,5e-05
1.6145e-09,-0.011657,0,1,1.9e-06,0.0019519,0,5e-05
1.7191e-09,-0.012261,0,1,2e-06,0.001952,0,5e-05
1.8236e-09,-0.012864,0,1,2.1e-06,0.0019521,0,5e-05
1.9282e-09,-0.013467,0,1,2.2e-06,0.0019522,0,5e-05
2.0327e-09,-0.01407,0,1,2.3e-06,0.0019523,0,5e-05
2.1373e-09,-0.014674,0,1,2.4e-06,0.0019524,0,5e-05
2.2418e-09,-0.015277,0,1,2.5e-06,0.0019525,0,5e-05
2.3596e-09,-0.015865,0,1,2.6e-06,0.0019526,0,5e-05
2.4773e-09,-0.016452,0,1,2.7e-06,0.0019527,0,5e-05
2.5951e-09,-0.01704,0,1,2.8e-06,0.0019528,0,5e-05
2.7128e-09,-0.017627,0,1,2.9e-06,0.0019529,0,5e-05
2.8306e-09,-0.018215,0,1,3e-06,0.001953,0,5e-05
2.9484e-09,-0.018803,0,1,3.1e-06,0.0019531,0,5e-05
3.0661e-09,-0.01939,0,1,3.2e-06,0.0019532,0,5e-05
3.184e-09,-0.019978,0,1,3.3001e-06,0.0019533,0,5e-05
3.3016e-09,-0.020565,0,1,3.4e-06,0.0019534,0,5e-05
3.4195e-09,-0.021154,0,1,3.5001e-06,0.0019535,0,5e-05
3.5371e-09,-0.02174,0,1,3.6e-06,0.0019536,0,5e-05
3.655e-09,-0.022329,0,1,3.7001e-06,0.0019537,0,5e-05
3.7743e-09,-0.022908,0,1,3.8e-06,0.0019538,0,5e-05
3.8955e-09,-0.02348,0,1,3.9001e-06,0.0019539,0,5e-05
4.0164e-09,-0.024052,0,1,4e-06,0.001954,0,5e-05
4.1375e-09,-0.024624,0,1,4.1001e-06,0.0019541,0,5e-05
4.2584e-09,-0.025195,0,1,4.2e-06,0.0019542,0,5e-05
4.3796e-09,-0.025768,0,1,4.3001e-06,0.0019543,0,5e-05
4.5005e-09,-0.026339,0,1,4.4e-06,0.0019544,0,5e-05
4.6217e-09,-0.026912,0,1,4.5002e-06,0.0019545,0,5e-05
4.7426e-09,-0.027483,0,1,4.6e-06,0.0019546,0,5e-05
4.8638e-09,-0.028055,0,1,4.7002e-06,0.0019547,0,5e-05
4.9847e-09,-0.028627,0,1,4.8e-06,0.0019548,0,5e-05
5.1059e-09,-0.029199,0,1,4.9002e-06,0.0019549,0,5e-05
5.2268e-09,-0.02977,0,1,5e-06,0.001955,0,5e-05
5.3455e-09,-0.030327,0,1,5.1002e-06,0.0019551,0,5e-05
5.4638e-09,-0.030883,0,1,5.2e-06,0.0019552,0,5e-05
5.5825e-09,-0.031439,0,1,5.3002e-06,0.0019553,0,5e-05
5.7009e-09,-0.031995,0,1,5.4e-06,0.0019554,0,5e-05
5.8195e-09,-0.032552,0,1,5.5002e-06,0.0019555,0,5e-05
5.9379e-09,-0.033107,0,1,5.6e-06,0.0019556,0,5e-05
6.0565e-09,-0.033664,0,1,5.7002e-06,0.0019557,0,5e-05
6.1749e-09,-0.03422,0,1,5.8e-06,0.0019558,0,5e-05
6.2936e-09,-0.034777,0,1,5.9002e-06,0.0019559,0,5e-05
6.4119e-09,-0.035332,0,1,6e-06,0.001956,0,5e-05
6.5306e-09,-0.035889,0,1,6.1002e-06,0.0019561,0,5e-05
6.649e-09,-0.036445,0,1,6.2e-06,0.0019562,0,5e-05
6.765e-09,-0.036994,0,1,6.3002e-06,0.0019563,0,5e-05
6.8782e-09,-0.037534,0,1,6.4e-06,0.0019564,0,5e-05
6.9916e-09,-0.038075,0,1,6.5002e-06,0.0019565,0,5e-05
7.1047e-09,-0.038615,0,1,6.6001e-06,0.0019566,0,5e-05
7.2181e-09,-0.039156,0,1,6.7002e-06,0.0019567,0,5e-05
7.3313e-09,-0.039696,0,1,6.8001e-06,0.0019568,0,5e-05
7.4447e-09,-0.040237,0,1,6.9002e-06,0.0019569,0,5e-05
7.5578e-09,-0.040777,0,1,7.0001e-06,0.001957,0,5e-05
7.671e-09,-0.041317,0,1,7.0999e-06,0.0019571,0,5e-05
7.7844e-09,-0.041859,0,1,7.2001e-06,0.0019572,0,5e-05
7.8975e-09,-0.042399,0,1,7.2999e-06,0.0019573,0,5e-05
8.011e-09,-0.04294,0,1,7.4001e-06,0.0019574,0,5e-05
8.1241e-09,-0.04348,0,1,7.4999e-06,0.0019575,0,5e-05
8.2306e-09,-0.044005,0,1,7.6001e-06,0.0019576,0,5e-05
8.3369e-09,-0.04453,0,1,7.6999e-06,0.0019577,0,5e-05
8.4435e-09,-0.045055,0,1,7.8001e-06,0.0019578,0,5e-05
8.5498e-09,-0.045579,0,1,7.8999e-06,0.0019579,0,5e-05
8.6563e-09,-0.046105,0,1,8.0001e-06,0.001958,0,5e-05
8.7626e-09,-0.046629,0,1,8.0999e-06,0.0019581,0,5e-05
8.8692e-09,-0.047155,0,1,8.2001e-06,0.0019582,0,5e-05
8.9755e-09,-0.047679,0,1,8.2999e-06,0.0019583,0,5e-05
9.082e-09,-0.048204,0,1,8.4001e-06,0.0019584,0,5e-05
9.1883e-09,-0.048729,0,1,8.4999e-06,0.0019585,0,5e-05
9.2948e-09,-0.049254,0,1,8.6001e-06,0.0019586,0,5e-05
9.4011e-09,-0.049778,0,1,8.6999e-06,0.0019587,0,5e-05
