"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.6093e-10,0.0019586,0,1,0,0.00205,0.004,5e-05
-2.1932e-10,0.0024213,0,1,1.0012e-07,0.0020499,0.004,5e-05
-2.7759e-10,0.002883,0,1,2e-07,0.0020498,0.004,5e-05
-3.3598e-10,0.0033458,0,1,3.0012e-07,0.0020497,0.004,5e-05
-3.9424e-10,0.0038074,0,1,4e-07,0.0020496,0.004,5e-05
-4.5264e-10,0.0042702,0,1,5.0012e-07,0.0020495,0.004,5e-05
-5.109e-10,0.0047318,0,1,6e-07,0.0020494,0.004,5e-05
-5.693e-10,0.0051946,0,1,7.0012e-07,0.0020493,0.004,5e-05
-6.2756e-10,0.0056562,0,1,8.0001e-07,0.0020492,0.004,5e-05
-6.8596e-10,0.006119,0,1,9.0012e-07,0.0020491,0.004,5e-05
-7.4422e-10,0.0065807,0,1,1e-06,0.002049,0.004,5e-05
-8.0261e-10,0.0070434,0,1,1.1001e-06,0.0020489,0.004,5e-05
-8.6087e-10,0.0075051,0,1,1.2e-06,0.0020488,0.004,5e-05
-9.4047e-10,0.0080385,0,1,1.3001e-06,0.0020487,0.004,5e-05
-1.041e-09,0.0086411,0,1,1.4e-06,0.0020486,0.004,5e-05
-1.1416e-09,0.0092437,0,1,1.4999e-06,0.0020485,0.004,5e-05
-1.2424e-09,0.0098477,0,1,1.6e-06,0.0020484,0.004,5e-05
-1.3429e-09,0.01045,0,1,1.6999e-06,0.0020483,0.004,5e-05
-1.4437e-09,0.011054,0,1,1.8e-06,0.0020482,0.004,5e-05
-1.5443e-09,0.011657,0,1,1.8999e-06,0.0020481,0.004,5e-05
-1.6451e-09,0.012261,0,1,2e-06,0.002048,0.004,5e-05
-1.7456e-09,0.012864,0,1,2.0999e-06,0.0020479,0.004,5e-05
-1.8464e-09,0.013468,0,1,2.2e-06,0.0020478,0.004,5e-05
-1.947e-09,0.01407,0,1,2.2999e-06,0.0020477,0.004,5e-05
-2.0478e-09,0.014674,0,1,2.4e-06,0.0020476,0.004,5e-05
-2.1483e-09,0.015277,0,1,2.4999e-06,0.0020475,0.004,5e-05
-2.2628e-09,0.015865,0,1,2.6e-06,0.0020474,0.004,5e-05
-2.3771e-09,0.016452,0,1,2.6999e-06,0.0020473,0.004,5e-05
-2.4916e-09,0.01704,0,1,2.8e-06,0.0020472,0.004,5e-05
-2.6058e-09,0.017627,0,1,2.8999e-06,0.0020471,0.004,5e-05
-2.7203e-09,0.018215,0,1,3e-06,0.002047,0.004,5e-05
-2.8345e-09,0.018802,0,1,3.0999e-06,0.0020469,0.004,5e-05
-2.949e-09,0.01939,0,1,3.2e-06,0.0020468,0.004,5e-05
-3.0633e-09,0.019977,0,1,3.2999e-06,0.0020467,0.004,5e-05
-3.1778e-09,0.020565,0,1,3.4e-06,0.0020466,0.004,5e-05
-3.292e-09,0.021152,0,1,3.4999e-06,0.0020465,0.004,5e-05
