"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,1,0,0.003,0.00195,5e-05
1.0314e-05,1.957e-14,0,1,1e-07,0.003,0.0019501,5e-05
2.0628e-05,3.9141e-14,0,1,2e-07,0.003,0.0019502,5e-05
3.0942e-05,5.8711e-14,0,1,3e-07,0.003,0.0019503,5e-05
4.1256e-05,7.8282e-14,0,1,4e-07,0.003,0.0019504,5e-05
5.1571e-05,9.7852e-14,0,1,5e-07,0.003,0.0019505,5e-05
6.1885e-05,1.1742e-13,0,1,6e-07,0.003,0.0019506,5e-05
7.2102e-05,1.7033e-13,0,1,7.0001e-07,0.003,0.0019507,5e-05
8.2286e-05,2.3436e-13,0,1,8.0001e-07,0.003,0.0019508,5e-05
9.247e-05,2.984e-13,0,1,9.0001e-07,0.003,0.0019509,5e-05
0.00010265,3.6243e-13,0,1,1e-06,0.003,0.001951,5e-05
0.00011284,4.2646e-13,0,1,1.1e-06,0.003,0.0019511,5e-05
0.00012302,4.905e-13,0,1,1.2e-06,0.003,0.0019512,5e-05
0.00013314,5.7433e-13,0,1,1.3e-06,0.003,0.0019513,5e-05
0.0001432,6.7802e-13,0,1,1.4e-06,0.003,0.0019514,5e-05
0.00015325,7.8171e-13,0,1,1.5e-06,0.003,0.0019515,5e-05
0.00016331,8.854e-13,0,1,1.6e-06,0.003,0.0019516,5e-05
0.00017336,9.8909e-13,0,1,1.7e-06,0.003,0.0019517,5e-05
0.00018341,1.0928e-12,0,1,1.8e-06,0.003,0.0019518,5e-05
0.00019344,1.1999e-12,0,1,1.9e-06,0.003,0.0019519,5e-05
0.00020336,1.3174e-12,0,1,2e-06,0.003,0.001952,5e-05
0.00021329,1.4348e-12,0,1,2.1e-06,0.003,0.0019521,5e-05
0.00022322,1.5523e-12,0,1,2.2e-06,0.003,0.0019522,5e-05
0.00023314,1.6698e-12,0,1,2.3e-06,0.003,0.0019523,5e-05
0.00024307,1.7872e-12,0,1,2.4e-06,0.003,0.0019524,5e-05
0.000253,1.9047e-12,0,1,2.5e-06,0.003,0.0019525,5e-05
0.00026279,2.0249e-12,0,1,2.6e-06,0.003,0.0019526,5e-05
0.00027259,2.145e-12,0,1,2.7e-06,0.003,0.0019527,5e-05
0.00028238,2.2652e-12,0,1,2.8e-06,0.003,0.0019528,5e-05
0.00029218,2.3854e-12,0,1,2.9e-06,0.003,0.0019529,5e-05
0.00030197,2.5056e-12,0,1,3e-06,0.003,0.001953,5e-05
0.00031176,2.6258e-12,0,1,3.1e-06,0.003,0.0019531,5e-05
0.00032146,2.7451e-12,0,1,3.2e-06,0.003,0.0019532,5e-05
0.00033114,2.8643e-12,0,1,3.3001e-06,0.003,0.0019533,5e-05
0.0003408,2.9832e-12,0,1,3.4e-06,0.003,0.0019534,5e-05
0.00035048,3.1023e-12,0,1,3.5001e-06,0.003,0.0019535,5e-05
0.00036013,3.2212e-12,0,1,3.6e-06,0.003,0.0019536,5e-05
0.00036981,3.3404e-12,0,1,3.7001e-06,0.003,0.0019537,5e-05
0.0003794,3.4572e-12,0,1,3.8e-06,0.003,0.0019538,5e-05
0.00038894,3.5723e-12,0,1,3.9001e-06,0.003,0.0019539,5e-05
0.00039847,3.687e-12,0,1,4e-06,0.003,0.001954,5e-05
0.00040801,3.8021e-12,0,1,4.1001e-06,0.003,0.0019541,5e-05
0.00041753,3.9168e-12,0,1,4.2e-06,0.003,0.0019542,5e-05
0.00042708,4.0319e-12,0,1,4.3001e-06,0.003,0.0019543,5e-05
0.00043657,4.1453e-12,0,1,4.4e-06,0.003,0.0019544,5e-05
0.00044599,4.2552e-12,0,1,4.5002e-06,0.003,0.0019545,5e-05
0.00045538,4.3648e-12,0,1,4.6e-06,0.003,0.0019546,5e-05
0.0004648,4.4747e-12,0,1,4.7002e-06,0.003,0.0019547,5e-05
0.0004742,4.5843e-12,0,1,4.8e-06,0.003,0.0019548,5e-05
0.00048361,4.6942e-12,0,1,4.9002e-06,0.003,0.0019549,5e-05
0.00049301,4.8038e-12,0,1,5e-06,0.003,0.001955,5e-05
0.0005023,4.9092e-12,0,1,5.1002e-06,0.003,0.0019551,5e-05
0.00051157,5.0144e-12,0,1,5.2e-06,0.003,0.0019552,5e-05
0.00052085,5.1198e-12,0,1,5.3002e-06,0.003,0.0019553,5e-05
0.00053012,5.225e-12,0,1,5.4e-06,0.003,0.0019554,5e-05
0.00053941,5.3304e-12,0,1,5.5002e-06,0.003,0.0019555,5e-05
0.00054867,5.4356e-12,0,1,5.6e-06,0.003,0.0019556,5e-05
0.00055786,5.538e-12,0,1,5.7002e-06,0.003,0.0019557,5e-05
0.000567,5.6392e-12,0,1,5.8e-06,0.003,0.0019558,5e-05
0.00057615,5.7406e-12,0,1,5.9002e-06,0.003,0.0019559,5e-05
0.00058528,5.8417e-12,0,1,6e-06,0.003,0.001956,5e-05
0.00059444,5.9431e-12,0,1,6.1002e-06,0.003,0.0019561,5e-05
0.00060357,6.0443e-12,0,1,6.2e-06,0.003,0.0019562,5e-05
0.00061266,6.144e-12,0,1,6.3002e-06,0.003,0.0019563,5e-05
0.00062167,6.2417e-12,0,1,6.4e-06,0.003,0.0019564,5e-05
0.0006307,6.3396e-12,0,1,6.5002e-06,0.003,0.0019565,5e-05
0.00063971,6.4373e-12,0,1,6.6001e-06,0.003,0.0019566,5e-05
0.00064873,6.5352e-12,0,1,6.7002e-06,0.003,0.0019567,5e-05
0.00065774,6.6329e-12,0,1,6.8001e-06,0.003,0.0019568,5e-05
0.00066674,6.73e-12,0,1,6.9002e-06,0.003,0.0019569,5e-05
0.00067561,6.8242e-12,0,1,7.0001e-06,0.003,0.001957,5e-05
0.00068449,6.9184e-12,0,1,7.0999e-06,0.003,0.0019571,5e-05
0.00069339,7.0128e-12,0,1,7.2001e-06,0.003,0.0019572,5e-05
0.00070227,7.1069e-12,0,1,7.2999e-06,0.003,0.0019573,5e-05
0.00071117,7.2014e-12,0,1,7.4001e-06,0.003,0.0019574,5e-05
0.00072004,7.2955e-12,0,1,7.4999e-06,0.003,0.0019575,5e-05
0.00072881,7.3863e-12,0,1,7.6001e-06,0.003,0.0019576,5e-05
0.00073755,7.4768e-12,0,1,7.6999e-06,0.003,0.0019577,5e-05
0.00074632,7.5675e-12,0,1,7.8001e-06,0.003,0.0019578,5e-05
0.00075506,7.6581e-12,0,1,7.8999e-06,0.003,0.0019579,5e-05
0.00076383,7.7488e-12,0,1,8.0001e-06,0.003,0.001958,5e-05
0.00077257,7.8393e-12,0,1,8.0999e-06,0.003,0.0019581,5e-05
0.00078124,7.9275e-12,0,1,8.2001e-06,0.003,0.0019582,5e-05
0.00078986,8.0146e-12,0,1,8.2999e-06,0.003,0.0019583,5e-05
0.0007985,8.1019e-12,0,1,8.4001e-06,0.003,0.0019584,5e-05
0.00080712,8.189e-12,0,1,8.4999e-06,0.003,0.0019585,5e-05
0.00081575,8.2763e-12,0,1,8.6001e-06,0.003,0.0019586,5e-05
0.00082437,8.3634e-12,0,1,8.6999e-06,0.003,0.0019587,5e-05
0.00083294,8.4491e-12,0,1,8.8001e-06,0.003,0.0019588,5e-05
0.00084143,8.5331e-12,0,1,8.9e-06,0.003,0.0019589,5e-05
0.00084993,8.6172e-12,0,1,9.0001e-06,0.003,0.001959,5e-05
0.00085842,8.7012e-12,0,1,9.1e-06,0.003,0.0019591,5e-05
0.00086692,8.7854e-12,0,1,9.2001e-06,0.003,0.0019592,5e-05
0.00087541,8.8694e-12,0,1,9.3e-06,0.003,0.0019593,5e-05
0.00088388,8.9529e-12,0,1,9.4001e-06,0.003,0.0019594,5e-05
0.00089224,9.0342e-12,0,1,9.5e-06,0.003,0.0019595,5e-05
0.00090062,9.1156e-12,0,1,9.6001e-06,0.003,0.0019596,5e-05
0.00090898,9.1969e-12,0,1,9.7e-06,0.003,0.0019597,5e-05
0.00091736,9.2784e-12,0,1,9.8001e-06,0.003,0.0019598,5e-05
0.00092572,9.3597e-12,0,1,9.9e-06,0.003,0.0019599,5e-05
0.0009341,9.4411e-12,0,1,1e-05,0.003,0.00196,5e-05
0.00094232,9.52e-12,0,1,1.01e-05,0.003,0.0019601,5e-05
