"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,0,0,0.004,0.0019293,5e-05
3.246e-06,-3.2061e-06,-3.9185e-24,1,9.977e-08,0.0040001,0.0019294,5e-05
6.5081e-06,-6.4282e-06,-7.8571e-24,1,1.9979e-07,0.0040001,0.0019294,5e-05
9.773e-06,-9.6529e-06,-1.1799e-23,1,2.9989e-07,0.0040002,0.0019295,5e-05
1.3035e-05,-1.2875e-05,-1.5736e-23,1,3.999e-07,0.0040003,0.0019296,5e-05
1.6297e-05,-1.6097e-05,-1.9673e-23,1,4.9992e-07,0.0040004,0.0019296,5e-05
1.9562e-05,-1.9322e-05,-2.3613e-23,1,6.0002e-07,0.0040004,0.0019297,5e-05
2.2824e-05,-2.2544e-05,-2.7549e-23,1,7.0003e-07,0.0040005,0.0019298,5e-05
2.6078e-05,-2.5758e-05,-3.1483e-23,1,7.998e-07,0.0040006,0.0019299,5e-05
2.934e-05,-2.898e-05,-3.5421e-23,1,8.9982e-07,0.0040006,0.0019299,5e-05
3.2602e-05,-3.2202e-05,-3.9356e-23,1,9.9984e-07,0.0040007,0.00193,5e-05
3.5867e-05,-3.5427e-05,-4.3297e-23,1,1.0999e-06,0.0040008,0.0019301,5e-05
3.9129e-05,-3.8649e-05,-4.7232e-23,1,1.2e-06,0.0040008,0.0019301,5e-05
4.241e-05,-4.1859e-05,-4.141e-23,1,1.3001e-06,0.0040009,0.0019302,5e-05
4.5692e-05,-4.5043e-05,-2.5799e-23,1,1.3997e-06,0.004001,0.0019303,5e-05
4.8986e-05,-4.8237e-05,-1.0127e-23,1,1.4998e-06,0.0040011,0.0019303,5e-05
5.2282e-05,-5.1434e-05,5.5555e-24,1,1.5999e-06,0.0040011,0.0019304,5e-05
5.5575e-05,-5.4628e-05,2.1227e-23,1,1.6999e-06,0.0040012,0.0019305,5e-05
5.8871e-05,-5.7824e-05,3.6909e-23,1,1.8e-06,0.0040013,0.0019306,5e-05
6.2165e-05,-6.1018e-05,5.258e-23,1,1.9e-06,0.0040013,0.0019306,5e-05
6.5458e-05,-6.4212e-05,6.8249e-23,1,2e-06,0.0040014,0.0019307,5e-05
6.8743e-05,-6.7398e-05,8.3878e-23,1,2.0998e-06,0.0040015,0.0019308,5e-05
7.2037e-05,-7.0592e-05,9.9548e-23,1,2.1998e-06,0.0040016,0.0019308,5e-05
7.5333e-05,-7.3789e-05,1.1523e-22,1,2.2999e-06,0.0040016,0.0019309,5e-05
