"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.2092e-08,-1.2232e-13,9.8263e-27,1,0,0.0040707,0.002,5e-05
6.9826e-06,3.2494e-06,-1.1526e-23,1,9.9934e-08,0.0040706,0.0020001,5e-05
1.3911e-05,6.5096e-06,-2.3103e-23,1,2.0003e-07,0.0040706,0.0020001,5e-05
2.0811e-05,9.7701e-06,-3.469e-23,1,2.998e-07,0.0040705,0.0020002,5e-05
2.7731e-05,1.3019e-05,-4.6225e-23,1,3.9974e-07,0.0040704,0.0020003,5e-05
3.466e-05,1.628e-05,-5.7804e-23,1,4.9984e-07,0.0040704,0.0020004,5e-05
4.1589e-05,1.954e-05,-6.9383e-23,1,5.9993e-07,0.0040703,0.0020004,5e-05
4.8507e-05,2.2789e-05,-8.0915e-23,1,6.9987e-07,0.0040702,0.0020005,5e-05
5.5436e-05,2.6049e-05,-9.2493e-23,1,7.9997e-07,0.0040701,0.0020006,5e-05
6.2344e-05,2.9311e-05,-1.0409e-22,1,8.9974e-07,0.0040701,0.0020006,5e-05
6.9275e-05,3.2571e-05,-1.1568e-22,1,9.9984e-07,0.00407,0.0020007,5e-05
7.6192e-05,3.582e-05,-1.2721e-22,1,1.0998e-06,0.0040699,0.0020008,5e-05
8.3122e-05,3.9081e-05,-1.3879e-22,1,1.1999e-06,0.0040699,0.0020008,5e-05
8.8301e-05,4.2168e-05,-1.2831e-22,1,1.3e-06,0.0040698,0.0020009,5e-05
9.1724e-05,4.5071e-05,-9.5871e-23,1,1.3999e-06,0.0040697,0.002001,5e-05
9.5149e-05,4.7985e-05,-6.334e-23,1,1.5e-06,0.0040696,0.0020011,5e-05
9.8558e-05,5.09e-05,-3.0815e-23,1,1.5998e-06,0.0040696,0.0020011,5e-05
0.00010198,5.3803e-05,1.6162e-24,1,1.6997e-06,0.0040695,0.0020012,5e-05
0.00010541,5.6717e-05,3.4151e-23,1,1.7998e-06,0.0040694,0.0020013,5e-05
0.00010883,5.9631e-05,6.6686e-23,1,1.8999e-06,0.0040694,0.0020013,5e-05
0.00011226,6.2545e-05,9.922e-23,1,2e-06,0.0040693,0.0020014,5e-05
0.00011568,6.5448e-05,1.3164e-22,1,2.0999e-06,0.0040692,0.0020015,5e-05
0.00011911,6.8362e-05,1.6417e-22,1,2.2e-06,0.0040692,0.0020016,5e-05
0.00012252,7.1277e-05,1.9674e-22,1,2.2998e-06,0.0040691,0.0020016,5e-05
0.00012594,7.418e-05,2.2915e-22,1,2.3997e-06,0.004069,0.0020017,5e-05
0.00012937,7.7094e-05,2.6168e-22,1,2.4998e-06,0.0040689,0.0020018,5e-05
0.00013299,7.9698e-05,2.5038e-22,1,2.5999e-06,0.0040689,0.0020018,5e-05
0.00013661,8.2293e-05,2.3909e-22,1,2.6999e-06,0.0040688,0.0020019,5e-05
0.00014023,8.4897e-05,2.2779e-22,1,2.8e-06,0.0040687,0.002002,5e-05
0.00014384,8.7503e-05,2.1653e-22,1,2.8997e-06,0.0040687,0.0020021,5e-05
0.00014746,9.0107e-05,2.0522e-22,1,2.9998e-06,0.0040686,0.0020021,5e-05
0.00015108,9.2702e-05,1.9394e-22,1,3.0998e-06,0.0040685,0.0020022,5e-05
0.00015471,9.5306e-05,1.8264e-22,1,3.1999e-06,0.0040684,0.0020023,5e-05
0.00015833,9.791e-05,1.7134e-22,1,3.3e-06,0.0040684,0.0020023,5e-05
0.00016195,0.0001005,1.6006e-22,1,3.3999e-06,0.0040683,0.0020024,5e-05
0.00016557,0.00010311,1.4876e-22,1,3.5e-06,0.0040682,0.0020025,5e-05
0.00016918,0.00010572,1.3748e-22,1,3.5998e-06,0.0040682,0.0020025,5e-05
0.0001728,0.00010831,1.2621e-22,1,3.6997e-06,0.0040681,0.0020026,5e-05
0.00017645,0.00011083,1.1647e-22,1,3.7998e-06,0.004068,0.0020027,5e-05
