"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,1,0,0.003,0.00195,5e-05
1.0315e-05,-3.7951e-15,0,1,1e-07,0.003,0.0019501,5e-05
2.0629e-05,-7.5902e-15,0,1,2e-07,0.003,0.0019502,5e-05
3.0944e-05,-1.1385e-14,0,1,3e-07,0.003,0.0019503,5e-05
4.1258e-05,-1.518e-14,0,1,4e-07,0.003,0.0019504,5e-05
5.1573e-05,-1.8976e-14,0,1,5e-07,0.003,0.0019505,5e-05
6.1887e-05,-2.2771e-14,0,1,6e-07,0.003,0.0019506,5e-05
7.2104e-05,-2.7338e-14,0,1,7.0001e-07,0.003,0.0019507,5e-05
8.2289e-05,-3.2163e-14,0,1,8.0001e-07,0.003,0.0019508,5e-05
9.2474e-05,-3.6988e-14,0,1,9.0001e-07,0.003,0.0019509,5e-05
0.00010266,-4.1813e-14,0,1,1e-06,0.003,0.001951,5e-05
0.00011284,-4.6638e-14,0,1,1.1e-06,0.003,0.0019511,5e-05
0.00012303,-5.1463e-14,0,1,1.2e-06,0.003,0.0019512,5e-05
0.00013315,-6.9877e-14,0,1,1.3e-06,0.003,0.0019513,5e-05
0.0001432,-1.0191e-13,0,1,1.4e-06,0.003,0.0019514,5e-05
0.00015326,-1.3395e-13,0,1,1.5e-06,0.003,0.0019515,5e-05
0.00016331,-1.6598e-13,0,1,1.6e-06,0.003,0.0019516,5e-05
0.00017337,-1.9801e-13,0,1,1.7e-06,0.003,0.0019517,5e-05
0.00018342,-2.3005e-13,0,1,1.8e-06,0.003,0.0019518,5e-05
0.00019345,-2.6004e-13,0,1,1.9e-06,0.003,0.0019519,5e-05
0.00020337,-2.8389e-13,0,1,2e-06,0.003,0.001952,5e-05
0.0002133,-3.0774e-13,0,1,2.1e-06,0.003,0.0019521,5e-05
0.00022323,-3.3158e-13,0,1,2.2e-06,0.003,0.0019522,5e-05
0.00023315,-3.5543e-13,0,1,2.3e-06,0.003,0.0019523,5e-05
0.00024308,-3.7927e-13,0,1,2.4e-06,0.003,0.0019524,5e-05
0.00025301,-4.0312e-13,0,1,2.5e-06,0.003,0.0019525,5e-05
0.0002628,-4.2316e-13,0,1,2.6e-06,0.003,0.0019526,5e-05
0.0002726,-4.432e-13,0,1,2.7e-06,0.003,0.0019527,5e-05
