"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0006929,-0.00048117,-1.1234e-23,1,0,0.004,0.00195,5e-05
0.00069744,-0.00048286,-1.3063e-23,1,1e-07,0.004,0.0019501,5e-05
0.00070196,-0.00048448,-1.2844e-23,1,2e-07,0.004,0.0019502,5e-05
0.00070644,-0.00048602,-9.8056e-24,1,3e-07,0.004,0.0019503,5e-05
0.00071094,-0.00048757,-6.5129e-24,1,4e-07,0.004,0.0019504,5e-05
0.00071545,-0.00048911,-2.9664e-24,1,5e-07,0.004,0.0019505,5e-05
0.00071998,-0.00049065,8.3361e-25,1,6e-07,0.004,0.0019506,5e-05
0.00072452,-0.00049219,4.8867e-24,1,7.0001e-07,0.004,0.0019507,5e-05
0.00072908,-0.00049373,9.1924e-24,1,8.0001e-07,0.004,0.0019508,5e-05
0.00073365,-0.00049528,1.375e-23,1,9.0001e-07,0.004,0.0019509,5e-05
0.00073823,-0.00049682,1.856e-23,1,1e-06,0.004,0.001951,5e-05
0.00074283,-0.00049836,2.3621e-23,1,1.1e-06,0.004,0.0019511,5e-05
0.00074742,-0.00049987,2.6231e-23,1,1.2e-06,0.004,0.0019512,5e-05
0.00075195,-0.00050126,2.1758e-23,1,1.3e-06,0.004,0.0019513,5e-05
0.00075649,-0.00050266,1.7514e-23,1,1.4e-06,0.004,0.0019514,5e-05
0.00076106,-0.00050405,1.3498e-23,1,1.5e-06,0.004,0.0019515,5e-05
0.00076567,-0.00050545,9.7038e-24,1,1.6e-06,0.004,0.0019516,5e-05
0.00077029,-0.00050684,6.1379e-24,1,1.7e-06,0.004,0.0019517,5e-05
0.00077493,-0.00050823,2.7998e-24,1,1.8e-06,0.004,0.0019518,5e-05
0.00077958,-0.00050963,-3.1082e-25,1,1.9e-06,0.004,0.0019519,5e-05
0.00078425,-0.00051102,-3.1945e-24,1,2e-06,0.004,0.001952,5e-05
0.00078893,-0.00051241,-5.8516e-24,1,2.1e-06,0.004,0.0019521,5e-05
0.00079359,-0.00051377,-7.166e-24,1,2.2e-06,0.004,0.0019522,5e-05
0.00079819,-0.00051501,-5.3077e-24,1,2.3e-06,0.004,0.0019523,5e-05
0.00080281,-0.00051626,-3.217e-24,1,2.4e-06,0.004,0.0019524,5e-05
0.00080743,-0.0005175,-8.9446e-25,1,2.5e-06,0.004,0.0019525,5e-05
0.00081208,-0.00051874,1.6596e-24,1,2.6e-06,0.004,0.0019526,5e-05
0.00081673,-0.00051999,4.4446e-24,1,2.7e-06,0.004,0.0019527,5e-05
0.0008214,-0.00052123,7.4602e-24,1,2.8e-06,0.004,0.0019528,5e-05
0.00082608,-0.00052247,1.0706e-23,1,2.9e-06,0.004,0.0019529,5e-05
0.00083077,-0.00052371,1.4181e-23,1,3e-06,0.004,0.001953,5e-05
0.00083548,-0.00052495,1.7886e-23,1,3.1e-06,0.004,0.0019531,5e-05
0.00084015,-0.00052612,1.8943e-23,1,3.2e-06,0.004,0.0019532,5e-05
0.00084477,-0.00052722,1.6944e-23,1,3.3001e-06,0.004,0.0019533,5e-05
0.00084943,-0.00052831,1.5169e-23,1,3.4e-06,0.004,0.0019534,5e-05
0.00085412,-0.0005294,1.3573e-23,1,3.5001e-06,0.004,0.0019535,5e-05
0.00085881,-0.00053049,1.2196e-23,1,3.6e-06,0.004,0.0019536,5e-05
0.00086353,-0.00053158,1.1031e-23,1,3.7001e-06,0.004,0.0019537,5e-05
0.00086825,-0.00053266,1.0083e-23,1,3.8e-06,0.004,0.0019538,5e-05
0.00087299,-0.00053375,9.3475e-24,1,3.9001e-06,0.004,0.0019539,5e-05
0.00087773,-0.00053483,8.8268e-24,1,4e-06,0.004,0.001954,5e-05
0.0008825,-0.00053592,8.5184e-24,1,4.1001e-06,0.004,0.0019541,5e-05
0.00088716,-0.00053689,1.0187e-23,1,4.2e-06,0.004,0.0019542,5e-05
0.00089183,-0.00053783,1.212e-23,1,4.3001e-06,0.004,0.0019543,5e-05
0.0008965,-0.00053877,1.3832e-23,1,4.4e-06,0.004,0.0019544,5e-05
0.0009012,-0.00053971,1.533e-23,1,4.5002e-06,0.004,0.0019545,5e-05
0.00090589,-0.00054064,1.6608e-23,1,4.6e-06,0.004,0.0019546,5e-05
0.00091061,-0.00054158,1.7673e-23,1,4.7002e-06,0.004,0.0019547,5e-05
0.00091533,-0.00054252,1.852e-23,1,4.8e-06,0.004,0.0019548,5e-05
0.00092007,-0.00054345,1.9154e-23,1,4.9002e-06,0.004,0.0019549,5e-05
0.00092481,-0.00054438,1.9572e-23,1,5e-06,0.004,0.001955,5e-05
0.00092954,-0.00054528,2.0906e-23,1,5.1002e-06,0.004,0.0019551,5e-05
0.00093418,-0.00054607,2.5057e-23,1,5.2e-06,0.004,0.0019552,5e-05
0.00093885,-0.00054686,2.8624e-23,1,5.3002e-06,0.004,0.0019553,5e-05
0.00094355,-0.00054765,3.0869e-23,1,5.4e-06,0.004,0.0019554,5e-05
0.00094828,-0.00054843,3.3131e-23,1,5.5002e-06,0.004,0.0019555,5e-05
0.000953,-0.00054921,3.5402e-23,1,5.6e-06,0.004,0.0019556,5e-05
0.00095775,-0.00054999,3.7691e-23,1,5.7002e-06,0.004,0.0019557,5e-05
0.00096249,-0.00055077,3.9987e-23,1,5.8e-06,0.004,0.0019558,5e-05
0.00096726,-0.00055155,4.2302e-23,1,5.9002e-06,0.004,0.0019559,5e-05
0.00097203,-0.00055232,4.4624e-23,1,6e-06,0.004,0.001956,5e-05
0.0009767,-0.00055297,4.0577e-23,1,6.1002e-06,0.004,0.0019561,5e-05
0.00098135,-0.00055361,3.6553e-23,1,6.2e-06,0.004,0.0019562,5e-05
0.00098603,-0.00055426,3.2937e-23,1,6.3002e-06,0.004,0.0019563,5e-05
0.00099071,-0.0005549,2.9747e-23,1,6.4e-06,0.004,0.0019564,5e-05
0.00099541,-0.00055553,2.6965e-23,1,6.5002e-06,0.004,0.0019565,5e-05
0.0010001,-0.00055617,2.4603e-23,1,6.6001e-06,0.004,0.0019566,5e-05
