"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.1444e-05,-1.1444e-05,9.0111e-26,1,0,0.0059646,-3.535e-05,5e-05
1.4154e-05,-1.4154e-05,7.9792e-26,1,1.0004e-07,0.0059647,-3.5279e-05,5e-05
1.6864e-05,-1.6864e-05,6.9472e-26,1,2.0008e-07,0.0059648,-3.5209e-05,5e-05
1.9563e-05,-1.9563e-05,5.9188e-26,1,2.998e-07,0.0059649,-3.5138e-05,5e-05
2.2273e-05,-2.2273e-05,4.8869e-26,1,3.9984e-07,0.0059649,-3.5067e-05,5e-05
2.4983e-05,-2.4983e-05,3.8548e-26,1,4.9988e-07,0.005965,-3.4997e-05,5e-05
2.7692e-05,-2.7692e-05,2.8225e-26,1,5.9992e-07,0.0059651,-3.4926e-05,5e-05
3.0402e-05,-3.0402e-05,1.79e-26,1,6.9996e-07,0.0059651,-3.4855e-05,5e-05
3.3111e-05,-3.3111e-05,7.573e-27,1,8.0001e-07,0.0059652,-3.4784e-05,5e-05
3.5821e-05,-3.5821e-05,-2.7561e-27,1,9.0005e-07,0.0059653,-3.4714e-05,5e-05
3.8521e-05,-3.8521e-05,-1.301e-26,1,9.9976e-07,0.0059653,-3.4643e-05,5e-05
4.123e-05,-4.123e-05,-2.3337e-26,1,1.0998e-06,0.0059654,-3.4572e-05,5e-05
4.394e-05,-4.394e-05,-3.3667e-26,1,1.1998e-06,0.0059655,-3.4502e-05,5e-05
4.7064e-05,-4.7064e-05,-3.1934e-26,1,1.2999e-06,0.0059656,-3.4431e-05,5e-05
5.0596e-05,-5.0596e-05,-1.8322e-26,1,1.3999e-06,0.0059656,-3.436e-05,5e-05
5.4129e-05,-5.4129e-05,-4.7093e-27,1,1.5e-06,0.0059657,-3.429e-05,5e-05
5.765e-05,-5.765e-05,8.9131e-27,1,1.5997e-06,0.0059658,-3.4219e-05,5e-05
6.1183e-05,-6.1183e-05,2.2525e-26,1,1.6997e-06,0.0059658,-3.4148e-05,5e-05
6.4715e-05,-6.4715e-05,3.6138e-26,1,1.7998e-06,0.0059659,-3.4077e-05,5e-05
6.8248e-05,-6.8248e-05,4.975e-26,1,1.8998e-06,0.005966,-3.4007e-05,5e-05
7.178e-05,-7.178e-05,6.3363e-26,1,1.9998e-06,0.0059661,-3.3936e-05,5e-05
7.5313e-05,-7.5313e-05,7.6976e-26,1,2.0999e-06,0.0059661,-3.3865e-05,5e-05
7.8845e-05,-7.8845e-05,9.059e-26,1,2.1999e-06,0.0059662,-3.3795e-05,5e-05
8.2366e-05,-8.2366e-05,1.0421e-25,1,2.2996e-06,0.0059663,-3.3724e-05,5e-05
8.5899e-05,-8.5899e-05,1.1782e-25,1,2.3997e-06,0.0059663,-3.3653e-05,5e-05
8.9431e-05,-8.9431e-05,1.3143e-25,1,2.4997e-06,0.0059664,-3.3582e-05,5e-05
9.2872e-05,-9.2872e-05,1.4175e-25,1,2.5998e-06,0.0059665,-3.3512e-05,5e-05
9.6313e-05,-9.6313e-05,1.5208e-25,1,2.6998e-06,0.0059665,-3.3441e-05,5e-05
9.9754e-05,-9.9754e-05,1.6241e-25,1,2.7999e-06,0.0059666,-3.337e-05,5e-05
0.00010318,-0.00010318,1.7273e-25,1,2.8996e-06,0.0059667,-3.33e-05,5e-05
0.00010662,-0.00010662,1.8306e-25,1,2.9996e-06,0.0059668,-3.3229e-05,5e-05
0.00011006,-0.00011006,1.9339e-25,1,3.0997e-06,0.0059668,-3.3158e-05,5e-05
0.00011351,-0.00011351,2.0372e-25,1,3.1997e-06,0.0059669,-3.3088e-05,5e-05
0.00011695,-0.00011695,2.1405e-25,1,3.2997e-06,0.005967,-3.3017e-05,5e-05
0.00012039,-0.00012039,2.2439e-25,1,3.3998e-06,0.005967,-3.2946e-05,5e-05
0.00012383,-0.00012383,2.3472e-25,1,3.4998e-06,0.0059671,-3.2876e-05,5e-05
0.00012726,-0.00012726,2.4502e-25,1,3.5995e-06,0.0059672,-3.2805e-05,5e-05
0.0001307,-0.0001307,2.5535e-25,1,3.6996e-06,0.0059673,-3.2734e-05,5e-05
0.00013409,-0.00013409,2.4742e-25,1,3.7996e-06,0.0059673,-3.2663e-05,5e-05
0.00013744,-0.00013744,2.2135e-25,1,3.8997e-06,0.0059674,-3.2593e-05,5e-05
0.00014079,-0.00014079,1.9529e-25,1,3.9997e-06,0.0059675,-3.2522e-05,5e-05
0.00014414,-0.00014414,1.6922e-25,1,4.0997e-06,0.0059675,-3.2451e-05,5e-05
0.00014749,-0.00014749,1.4315e-25,1,4.1998e-06,0.0059676,-3.2381e-05,5e-05
0.00015083,-0.00015083,1.1716e-25,1,4.2995e-06,0.0059677,-3.231e-05,5e-05
0.00015418,-0.00015418,9.1096e-26,1,4.3995e-06,0.0059678,-3.2239e-05,5e-05
0.00015753,-0.00015752,6.5028e-26,1,4.4996e-06,0.0059678,-3.2169e-05,5e-05
0.00016087,-0.00016087,3.896e-26,1,4.5996e-06,0.0059679,-3.2098e-05,5e-05
0.00016422,-0.00016422,1.2892e-26,1,4.6997e-06,0.005968,-3.2027e-05,5e-05
0.00016757,-0.00016757,-1.3177e-26,1,4.7997e-06,0.005968,-3.1956e-05,5e-05
0.00017091,-0.00017091,-3.9162e-26,1,4.8994e-06,0.0059681,-3.1886e-05,5e-05
0.00017426,-0.00017426,-6.5192e-26,1,4.9995e-06,0.0059682,-3.1815e-05,5e-05
0.00017752,-0.00017752,-5.4757e-26,1,5.0995e-06,0.0059682,-3.1744e-05,5e-05
0.00018077,-0.00018077,-4.4323e-26,1,5.1995e-06,0.0059683,-3.1674e-05,5e-05
0.00018403,-0.00018403,-3.3888e-26,1,5.2996e-06,0.0059684,-3.1603e-05,5e-05
0.00018729,-0.00018728,-2.3454e-26,1,5.3996e-06,0.0059685,-3.1532e-05,5e-05
0.00019054,-0.00019054,-1.3019e-26,1,5.4997e-06,0.0059685,-3.1461e-05,5e-05
0.00019379,-0.00019379,-2.6187e-27,1,5.5994e-06,0.0059686,-3.1391e-05,5e-05
0.00019704,-0.00019704,7.8156e-27,1,5.6994e-06,0.0059687,-3.132e-05,5e-05
0.0002003,-0.0002003,1.825e-26,1,5.7995e-06,0.0059687,-3.1249e-05,5e-05
0.00020356,-0.00020356,2.8685e-26,1,5.8995e-06,0.0059688,-3.1179e-05,5e-05
0.00020681,-0.00020681,3.9119e-26,1,5.9996e-06,0.0059689,-3.1108e-05,5e-05
0.00021007,-0.00021007,4.9554e-26,1,6.0996e-06,0.005969,-3.1037e-05,5e-05
0.00021331,-0.00021331,5.9954e-26,1,6.1993e-06,0.005969,-3.0967e-05,5e-05
0.00021653,-0.00021653,6.2573e-26,1,6.2993e-06,0.0059691,-3.0896e-05,5e-05
0.00021969,-0.00021969,5.7276e-26,1,6.3994e-06,0.0059692,-3.0825e-05,5e-05
0.00022286,-0.00022286,5.1981e-26,1,6.4994e-06,0.0059692,-3.0755e-05,5e-05
0.00022602,-0.00022602,4.6688e-26,1,6.5995e-06,0.0059693,-3.0684e-05,5e-05
0.00022919,-0.00022919,4.1395e-26,1,6.6995e-06,0.0059694,-3.0613e-05,5e-05
0.00023235,-0.00023235,3.6105e-26,1,6.7996e-06,0.0059694,-3.0542e-05,5e-05
0.00023551,-0.00023551,3.0808e-26,1,6.8993e-06,0.0059695,-3.0472e-05,5e-05
0.00023867,-0.00023867,2.5516e-26,1,6.9993e-06,0.0059696,-3.0401e-05,5e-05
0.00024184,-0.00024184,2.0225e-26,1,7.0994e-06,0.0059697,-3.033e-05,5e-05
0.00024501,-0.000245,1.4936e-26,1,7.1994e-06,0.0059697,-3.026e-05,5e-05
