x,f(x)
0,3.233e-10
0.001,3.243e-10
0.002,3.275e-10
0.003,3.327e-10
0.004,3.4e-10
0.005,3.495e-10
0.006,3.612e-10
0.007,3.752e-10
0.008,3.916e-10
0.009,4.104e-10
0.01,4.319e-10
0.011,4.56e-10
0.012,4.829e-10
0.013,5.128e-10
0.014,5.459e-10
0.015,5.823e-10
0.016,6.223e-10
0.017,6.66e-10
0.018,7.138e-10
0.019,7.659e-10
0.02,8.225e-10
0.021,8.84e-10
0.022,9.508e-10
0.023,1.023e-09
0.024,1.102e-09
0.025,1.186e-09
0.026,1.278e-09
0.027,1.377e-09
0.028,1.484e-09
0.029,1.6e-09
0.03,1.724e-09
0.031,1.859e-09
0.032,2.004e-09
0.033,2.16e-09
0.034,2.329e-09
0.035,2.51e-09
0.036,2.706e-09
0.037,2.916e-09
0.038,3.143e-09
0.039,3.386e-09
0.04,3.649e-09
0.041,3.931e-09
0.042,4.234e-09
0.043,4.561e-09
0.044,4.911e-09
0.045,5.289e-09
0.046,5.694e-09
0.047,6.129e-09
0.048,6.597e-09
0.049,7.1e-09
0.05,7.64e-09
0.051,8.219e-09
0.052,8.842e-09
0.053,9.51e-09
0.054,1.023e-08
0.055,1.1e-08
0.056,1.182e-08
0.057,1.271e-08
0.058,1.366e-08
0.059,1.468e-08
0.06,1.577e-08
0.061,1.694e-08
0.062,1.819e-08
0.063,1.954e-08
0.064,2.098e-08
0.065,2.252e-08
0.066,2.418e-08
0.067,2.595e-08
0.068,2.785e-08
0.069,2.988e-08
0.07,3.205e-08
0.071,3.438e-08
0.072,3.687e-08
0.073,3.953e-08
0.074,4.239e-08
0.075,4.544e-08
0.076,4.87e-08
0.077,5.219e-08
0.078,5.592e-08
0.079,5.99e-08
0.08,6.416e-08
0.081,6.872e-08
0.082,7.358e-08
0.083,7.878e-08
0.084,8.433e-08
0.085,9.026e-08
0.086,9.659e-08
0.087,1.034e-07
0.088,1.106e-07
0.089,1.183e-07
0.09,1.265e-07
0.091,1.353e-07
0.092,1.446e-07
0.093,1.546e-07
0.094,1.652e-07
0.095,1.766e-07
0.096,1.887e-07
0.097,2.016e-07
0.098,2.153e-07
0.099,2.3e-07
0.1,2.456e-07
0.101,2.622e-07
0.102,2.799e-07
0.103,2.988e-07
0.104,3.188e-07
0.105,3.402e-07
0.106,3.63e-07
0.107,3.872e-07
0.108,4.13e-07
0.109,4.404e-07
0.11,4.695e-07
0.111,5.006e-07
0.112,5.336e-07
0.113,5.686e-07
0.114,6.059e-07
0.115,6.456e-07
0.116,6.877e-07
0.117,7.324e-07
0.118,7.8e-07
0.119,8.305e-07
0.12,8.842e-07
0.121,9.411e-07
0.122,1.002e-06
0.123,1.066e-06
0.124,1.134e-06
0.125,1.206e-06
0.126,1.283e-06
0.127,1.365e-06
0.128,1.451e-06
0.129,1.542e-06
0.13,1.64e-06
0.131,1.743e-06
0.132,1.852e-06
0.133,1.968e-06
0.134,2.09e-06
0.135,2.22e-06
0.136,2.358e-06
0.137,2.504e-06
0.138,2.658e-06
0.139,2.822e-06
0.14,2.995e-06
0.141,3.178e-06
0.142,3.372e-06
0.143,3.577e-06
0.144,3.794e-06
0.145,4.024e-06
0.146,4.267e-06
0.147,4.524e-06
0.148,4.796e-06
0.149,5.083e-06
0.15,5.387e-06
0.151,5.708e-06
0.152,6.048e-06
0.153,6.406e-06
0.154,6.785e-06
0.155,7.185e-06
0.156,7.607e-06
0.157,8.053e-06
0.158,8.524e-06
0.159,9.021e-06
0.16,9.545e-06
0.161,1.01e-05
0.162,1.068e-05
0.163,1.13e-05
0.164,1.195e-05
0.165,1.263e-05
0.166,1.336e-05
0.167,1.412e-05
0.168,1.492e-05
0.169,1.577e-05
0.17,1.666e-05
0.171,1.76e-05
0.172,1.859e-05
0.173,1.963e-05
0.174,2.073e-05
0.175,2.188e-05
0.176,2.31e-05
0.177,2.438e-05
0.178,2.573e-05
0.179,2.714e-05
0.18,2.863e-05
0.181,3.02e-05
0.182,3.185e-05
0.183,3.359e-05
0.184,3.541e-05
0.185,3.733e-05
0.186,3.935e-05
0.187,4.147e-05
0.188,4.369e-05
0.189,4.603e-05
0.19,4.849e-05
0.191,5.107e-05
0.192,5.378e-05
0.193,5.662e-05
0.194,5.96e-05
0.195,6.274e-05
0.196,6.603e-05
0.197,6.948e-05
0.198,7.31e-05
0.199,7.689e-05
0.2,8.087e-05
0.201,8.505e-05
0.202,8.943e-05
0.203,9.402e-05
0.204,9.882e-05
0.205,0.0001039
0.206,0.0001091
0.207,0.0001147
0.208,0.0001205
0.209,0.0001265
0.21,0.0001329
0.211,0.0001395
0.212,0.0001465
0.213,0.0001538
0.214,0.0001614
0.215,0.0001694
0.216,0.0001777
0.217,0.0001865
0.218,0.0001956
0.219,0.0002051
0.22,0.0002151
0.221,0.0002255
0.222,0.0002364
0.223,0.0002478
0.224,0.0002597
0.225,0.0002722
0.226,0.0002851
0.227,0.0002987
0.228,0.0003129
0.229,0.0003276
0.23,0.0003431
0.231,0.0003592
0.232,0.0003759
0.233,0.0003935
0.234,0.0004117
0.235,0.0004308
0.236,0.0004507
0.237,0.0004714
0.238,0.000493
0.239,0.0005155
0.24,0.000539
0.241,0.0005635
0.242,0.000589
0.243,0.0006155
0.244,0.0006431
0.245,0.0006719
0.246,0.0007019
0.247,0.0007331
0.248,0.0007655
0.249,0.0007993
0.25,0.0008345
0.251,0.000871
0.252,0.0009091
0.253,0.0009486
0.254,0.0009898
0.255,0.001033
0.256,0.001077
0.257,0.001123
0.258,0.001171
0.259,0.001221
0.26,0.001273
0.261,0.001327
0.262,0.001383
0.263,0.001441
0.264,0.001501
0.265,0.001564
0.266,0.001628
0.267,0.001696
0.268,0.001766
0.269,0.001838
0.27,0.001913
0.271,0.001991
0.272,0.002072
0.273,0.002156
0.274,0.002243
0.275,0.002333
0.276,0.002426
0.277,0.002523
0.278,0.002623
0.279,0.002727
0.28,0.002834
0.281,0.002946
0.282,0.003061
0.283,0.00318
0.284,0.003303
0.285,0.003431
0.286,0.003563
0.287,0.003699
0.288,0.003841
0.289,0.003987
0.29,0.004138
0.291,0.004294
0.292,0.004455
0.293,0.004622
0.294,0.004794
0.295,0.004972
0.296,0.005156
0.297,0.005346
0.298,0.005542
0.299,0.005745
0.3,0.005954
0.301,0.00617
0.302,0.006392
0.303,0.006622
0.304,0.006859
0.305,0.007103
0.306,0.007355
0.307,0.007615
0.308,0.007883
0.309,0.00816
0.31,0.008444
0.311,0.008738
0.312,0.00904
0.313,0.009351
0.314,0.009672
0.315,0.01
0.316,0.01034
0.317,0.01069
0.318,0.01105
0.319,0.01142
0.32,0.01181
0.321,0.0122
0.322,0.0126
0.323,0.01302
0.324,0.01345
0.325,0.01389
0.326,0.01434
0.327,0.0148
0.328,0.01528
0.329,0.01577
0.33,0.01627
0.331,0.01679
0.332,0.01732
0.333,0.01787
0.334,0.01843
0.335,0.019
0.336,0.01959
0.337,0.0202
0.338,0.02082
0.339,0.02146
0.34,0.02212
0.341,0.02279
0.342,0.02348
0.343,0.02418
0.344,0.0249
0.345,0.02565
0.346,0.02641
0.347,0.02719
0.348,0.02798
0.349,0.0288
0.35,0.02964
0.351,0.03049
0.352,0.03137
0.353,0.03227
0.354,0.03319
0.355,0.03413
0.356,0.03509
0.357,0.03608
0.358,0.03709
0.359,0.03812
0.36,0.03917
0.361,0.04025
0.362,0.04135
0.363,0.04247
0.364,0.04362
0.365,0.0448
0.366,0.046
0.367,0.04722
0.368,0.04848
0.369,0.04975
0.37,0.05106
0.371,0.05239
0.372,0.05375
0.373,0.05514
0.374,0.05656
0.375,0.058
0.376,0.05947
0.377,0.06097
0.378,0.06251
0.379,0.06407
0.38,0.06566
0.381,0.06728
0.382,0.06893
0.383,0.07062
0.384,0.07233
0.385,0.07408
0.386,0.07586
0.387,0.07767
0.388,0.07952
0.389,0.08139
0.39,0.08331
0.391,0.08525
0.392,0.08723
0.393,0.08924
0.394,0.09129
0.395,0.09337
0.396,0.09548
0.397,0.09763
0.398,0.09982
0.399,0.102
0.4,0.1043
0.401,0.1066
0.402,0.1089
0.403,0.1113
0.404,0.1137
0.405,0.1161
0.406,0.1186
0.407,0.1211
0.408,0.1237
0.409,0.1263
0.41,0.1289
0.411,0.1315
0.412,0.1342
0.413,0.137
0.414,0.1398
0.415,0.1426
0.416,0.1454
0.417,0.1483
0.418,0.1512
0.419,0.1542
0.42,0.1572
0.421,0.1603
0.422,0.1633
0.423,0.1665
0.424,0.1696
0.425,0.1728
0.426,0.1761
0.427,0.1793
0.428,0.1826
0.429,0.186
0.43,0.1894
0.431,0.1928
0.432,0.1963
0.433,0.1998
0.434,0.2033
0.435,0.2069
0.436,0.2105
0.437,0.2141
0.438,0.2178
0.439,0.2215
0.44,0.2253
0.441,0.2291
0.442,0.2329
0.443,0.2368
0.444,0.2407
0.445,0.2446
0.446,0.2486
0.447,0.2526
0.448,0.2566
0.449,0.2607
0.45,0.2648
0.451,0.2689
0.452,0.2731
0.453,0.2773
0.454,0.2815
0.455,0.2857
0.456,0.29
0.457,0.2944
0.458,0.2987
0.459,0.3031
0.46,0.3075
0.461,0.3119
0.462,0.3164
0.463,0.3209
0.464,0.3254
0.465,0.3299
0.466,0.3345
0.467,0.3391
0.468,0.3437
0.469,0.3483
0.47,0.353
0.471,0.3577
0.472,0.3624
0.473,0.3671
0.474,0.3719
0.475,0.3766
0.476,0.3814
0.477,0.3862
0.478,0.391
0.479,0.3959
0.48,0.4007
0.481,0.4056
0.482,0.4105
0.483,0.4154
0.484,0.4203
0.485,0.4252
