"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.9211e-06,-1.0269e-12,1.0134e-24,1,0,0.0040707,0.002,5e-05
0.0011297,0.00051982,-1.2085e-21,1,9.9934e-08,0.0040706,0.0020001,5e-05
0.0022507,0.0010414,-2.4224e-21,1,2.0003e-07,0.0040706,0.0020001,5e-05
0.0033672,0.001563,-3.6374e-21,1,2.998e-07,0.0040705,0.0020002,5e-05
0.0044869,0.0020828,-4.8468e-21,1,3.9974e-07,0.0040704,0.0020003,5e-05
0.0056081,0.0026043,-6.0609e-21,1,4.9984e-07,0.0040704,0.0020004,5e-05
0.0067293,0.0031259,-7.2749e-21,1,5.9993e-07,0.0040703,0.0020004,5e-05
0.0078486,0.0036457,-8.4841e-21,1,6.9987e-07,0.0040702,0.0020005,5e-05
0.0089698,0.0041672,-9.6981e-21,1,7.9997e-07,0.0040701,0.0020006,5e-05
0.010088,0.004689,-1.0915e-20,1,8.9974e-07,0.0040701,0.0020006,5e-05
0.011209,0.0052106,-1.2129e-20,1,9.9984e-07,0.00407,0.0020007,5e-05
0.012328,0.0057303,-1.3338e-20,1,1.0998e-06,0.0040699,0.0020008,5e-05
0.01345,0.0062519,-1.4552e-20,1,1.1999e-06,0.0040699,0.0020008,5e-05
0.01428,0.0067375,-1.3465e-20,1,1.3e-06,0.0040698,0.0020009,5e-05
0.014819,0.0071854,-1.0086e-20,1,1.3999e-06,0.0040697,0.002001,5e-05
0.015358,0.007635,-6.6971e-21,1,1.5e-06,0.0040696,0.0020011,5e-05
0.015895,0.0080849,-3.3093e-21,1,1.5998e-06,0.0040696,0.0020011,5e-05
0.016434,0.0085328,6.8891e-23,1,1.6997e-06,0.0040695,0.0020012,5e-05
0.016974,0.0089824,3.4578e-21,1,1.7998e-06,0.0040694,0.0020013,5e-05
0.017513,0.009432,6.8468e-21,1,1.8999e-06,0.0040694,0.0020013,5e-05
0.018052,0.0098816,1.0236e-20,1,2e-06,0.0040693,0.0020014,5e-05
0.018591,0.010329,1.3612e-20,1,2.0999e-06,0.0040692,0.0020015,5e-05
0.019131,0.010779,1.7001e-20,1,2.2e-06,0.0040692,0.0020016,5e-05
0.019668,0.011229,2.0393e-20,1,2.2998e-06,0.0040691,0.0020016,5e-05
0.020207,0.011677,2.3769e-20,1,2.3997e-06,0.004069,0.0020017,5e-05
0.020746,0.012127,2.7158e-20,1,2.4998e-06,0.0040689,0.0020018,5e-05
0.021304,0.012512,2.5988e-20,1,2.5999e-06,0.0040689,0.0020018,5e-05
0.021861,0.012896,2.4819e-20,1,2.6999e-06,0.0040688,0.0020019,5e-05
0.022419,0.013282,2.3649e-20,1,2.8e-06,0.0040687,0.002002,5e-05
0.022974,0.013668,2.2483e-20,1,2.8997e-06,0.0040687,0.0020021,5e-05
0.023532,0.014053,2.1313e-20,1,2.9998e-06,0.0040686,0.0020021,5e-05
0.02409,0.014437,2.0145e-20,1,3.0998e-06,0.0040685,0.0020022,5e-05
0.024648,0.014823,1.8975e-20,1,3.1999e-06,0.0040684,0.0020023,5e-05
0.025205,0.015208,1.7804e-20,1,3.3e-06,0.0040684,0.0020023,5e-05
0.025763,0.015592,1.6637e-20,1,3.3999e-06,0.0040683,0.0020024,5e-05
0.026321,0.015978,1.5467e-20,1,3.5e-06,0.0040682,0.0020025,5e-05
0.026876,0.016364,1.4299e-20,1,3.5998e-06,0.0040682,0.0020025,5e-05
0.027433,0.016748,1.3131e-20,1,3.6997e-06,0.0040681,0.0020026,5e-05
0.027989,0.017113,1.2116e-20,1,3.7998e-06,0.004068,0.0020027,5e-05
0.028541,0.017459,1.1254e-20,1,3.8999e-06,0.004068,0.0020028,5e-05
0.029094,0.017802,1.0395e-20,1,3.9998e-06,0.0040679,0.0020028,5e-05
0.029646,0.018148,9.5334e-21,1,4.0999e-06,0.0040678,0.0020029,5e-05
0.030197,0.018493,8.6725e-21,1,4.1997e-06,0.0040677,0.002003,5e-05
0.03075,0.018838,7.8109e-21,1,4.2998e-06,0.0040677,0.002003,5e-05
0.031302,0.019182,6.9519e-21,1,4.3997e-06,0.0040676,0.0020031,5e-05
0.031855,0.019527,6.0904e-21,1,4.4998e-06,0.0040675,0.0020032,5e-05
0.032408,0.019872,5.2289e-21,1,4.5999e-06,0.0040675,0.0020033,5e-05
0.03296,0.020216,4.3701e-21,1,4.6999e-06,0.0040674,0.0020033,5e-05
0.033512,0.020561,3.5087e-21,1,4.8e-06,0.0040673,0.0020034,5e-05
0.034063,0.020907,2.6472e-21,1,4.8997e-06,0.0040672,0.0020035,5e-05
0.034615,0.021251,1.7885e-21,1,4.9997e-06,0.0040672,0.0020035,5e-05
0.03515,0.02157,3.1503e-21,1,5.0998e-06,0.0040671,0.0020036,5e-05
0.035685,0.021889,4.519e-21,1,5.1999e-06,0.004067,0.0020037,5e-05
0.03622,0.022208,5.8878e-21,1,5.3e-06,0.004067,0.0020037,5e-05
0.036754,0.022525,7.2515e-21,1,5.3999e-06,0.0040669,0.0020038,5e-05
