"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,1,0,0.00195,0.00195,5e-05
3.279e-05,-1.8409e-05,0,1,1e-07,0.00195,0.0019501,5e-05
6.5579e-05,-3.6819e-05,0,1,2e-07,0.00195,0.0019502,5e-05
9.8369e-05,-5.5228e-05,0,1,3e-07,0.00195,0.0019503,5e-05
0.00013116,-7.3638e-05,0,1,4e-07,0.00195,0.0019504,5e-05
0.00016395,-9.2047e-05,0,1,5e-07,0.00195,0.0019505,5e-05
0.00019674,-0.00011046,0,1,6e-07,0.00195,0.0019506,5e-05
0.00022953,-0.00012887,0,1,7.0001e-07,0.00195,0.0019507,5e-05
0.00026232,-0.00014728,0,1,8.0001e-07,0.00195,0.0019508,5e-05
0.00029511,-0.00016568,0,1,9.0001e-07,0.00195,0.0019509,5e-05
0.0003279,-0.00018409,0,1,1e-06,0.00195,0.001951,5e-05
0.00036069,-0.0002025,0,1,1.1e-06,0.00195,0.0019511,5e-05
0.00039348,-0.00022091,0,1,1.2e-06,0.00195,0.0019512,5e-05
0.00041807,-0.00023222,0,1,1.3e-06,0.00195,0.0019513,5e-05
0.00043445,-0.00023641,0,1,1.4e-06,0.00195,0.0019514,5e-05
0.00045083,-0.00024059,0,1,1.5e-06,0.00195,0.0019515,5e-05
0.0004672,-0.00024478,0,1,1.6e-06,0.00195,0.0019516,5e-05
0.00048358,-0.00024897,0,1,1.7e-06,0.00195,0.0019517,5e-05
0.00049996,-0.00025315,0,1,1.8e-06,0.00195,0.0019518,5e-05
0.00051634,-0.00025734,0,1,1.9e-06,0.00195,0.0019519,5e-05
0.00053272,-0.00026152,0,1,2e-06,0.00195,0.001952,5e-05
0.0005491,-0.00026571,0,1,2.1e-06,0.00195,0.0019521,5e-05
0.00056547,-0.0002699,0,1,2.2e-06,0.00195,0.0019522,5e-05
0.00058185,-0.00027408,0,1,2.3e-06,0.00195,0.0019523,5e-05
0.00059823,-0.00027827,0,1,2.4e-06,0.00195,0.0019524,5e-05
0.00061461,-0.00028246,0,1,2.5e-06,0.00195,0.0019525,5e-05
0.00062825,-0.00028598,0,1,2.6e-06,0.00195,0.0019526,5e-05
0.0006419,-0.00028951,0,1,2.7e-06,0.00195,0.0019527,5e-05
0.00065555,-0.00029304,0,1,2.8e-06,0.00195,0.0019528,5e-05
0.00066919,-0.00029656,0,1,2.9e-06,0.00195,0.0019529,5e-05
0.00068284,-0.00030009,0,1,3e-06,0.00195,0.001953,5e-05
0.00069649,-0.00030361,0,1,3.1e-06,0.00195,0.0019531,5e-05
0.00071013,-0.00030714,0,1,3.2e-06,0.00195,0.0019532,5e-05
0.0007238,-0.00031067,0,1,3.3001e-06,0.00195,0.0019533,5e-05
0.00073743,-0.00031419,0,1,3.4e-06,0.00195,0.0019534,5e-05
0.00075109,-0.00031772,0,1,3.5001e-06,0.00195,0.0019535,5e-05
0.00076472,-0.00032124,0,1,3.6e-06,0.00195,0.0019536,5e-05
0.00077838,-0.00032477,0,1,3.7001e-06,0.00195,0.0019537,5e-05
0.00079115,-0.00032798,0,1,3.8e-06,0.00195,0.0019538,5e-05
0.00080309,-0.00033088,0,1,3.9001e-06,0.00195,0.0019539,5e-05
0.000815,-0.00033378,0,1,4e-06,0.00195,0.001954,5e-05
0.00082694,-0.00033668,0,1,4.1001e-06,0.00195,0.0019541,5e-05
0.00083885,-0.00033958,0,1,4.2e-06,0.00195,0.0019542,5e-05
0.00085079,-0.00034248,0,1,4.3001e-06,0.00195,0.0019543,5e-05
0.0008627,-0.00034537,0,1,4.4e-06,0.00195,0.0019544,5e-05
0.00087464,-0.00034828,0,1,4.5002e-06,0.00195,0.0019545,5e-05
0.00088655,-0.00035117,0,1,4.6e-06,0.00195,0.0019546,5e-05
0.00089849,-0.00035407,0,1,4.7002e-06,0.00195,0.0019547,5e-05
0.0009104,-0.00035697,0,1,4.8e-06,0.00195,0.0019548,5e-05
0.00092234,-0.00035987,0,1,4.9002e-06,0.00195,0.0019549,5e-05
0.00093425,-0.00036277,0,1,5e-06,0.00195,0.001955,5e-05
0.00094502,-0.00036512,0,1,5.1002e-06,0.00195,0.0019551,5e-05
0.00095575,-0.00036746,0,1,5.2e-06,0.00195,0.0019552,5e-05
0.00096652,-0.00036982,0,1,5.3002e-06,0.00195,0.0019553,5e-05
0.00097725,-0.00037216,0,1,5.4e-06,0.00195,0.0019554,5e-05
0.00098802,-0.00037451,0,1,5.5002e-06,0.00195,0.0019555,5e-05
0.00099876,-0.00037686,0,1,5.6e-06,0.00195,0.0019556,5e-05
0.0010095,-0.00037921,0,1,5.7002e-06,0.00195,0.0019557,5e-05
0.0010203,-0.00038155,0,1,5.8e-06,0.00195,0.0019558,5e-05
0.001031,-0.0003839,0,1,5.9002e-06,0.00195,0.0019559,5e-05
0.0010418,-0.00038625,0,1,6e-06,0.00195,0.001956,5e-05
0.0010525,-0.0003886,0,1,6.1002e-06,0.00195,0.0019561,5e-05
0.0010633,-0.00039095,0,1,6.2e-06,0.00195,0.0019562,5e-05
0.0010736,-0.00039307,0,1,6.3002e-06,0.00195,0.0019563,5e-05
0.0010835,-0.00039495,0,1,6.4e-06,0.00195,0.0019564,5e-05
0.0010934,-0.00039684,0,1,6.5002e-06,0.00195,0.0019565,5e-05
0.0011032,-0.00039873,0,1,6.6001e-06,0.00195,0.0019566,5e-05
0.0011131,-0.00040062,0,1,6.7002e-06,0.00195,0.0019567,5e-05
0.001123,-0.00040251,0,1,6.8001e-06,0.00195,0.0019568,5e-05
0.0011329,-0.0004044,0,1,6.9002e-06,0.00195,0.0019569,5e-05
0.0011428,-0.00040628,0,1,7.0001e-06,0.00195,0.001957,5e-05
0.0011526,-0.00040817,0,1,7.0999e-06,0.00195,0.0019571,5e-05
0.0011625,-0.00041006,0,1,7.2001e-06,0.00195,0.0019572,5e-05
0.0011724,-0.00041195,0,1,7.2999e-06,0.00195,0.0019573,5e-05
0.0011823,-0.00041384,0,1,7.4001e-06,0.00195,0.0019574,5e-05
0.0011922,-0.00041573,0,1,7.4999e-06,0.00195,0.0019575,5e-05
0.0012014,-0.00041723,0,1,7.6001e-06,0.00195,0.0019576,5e-05
0.0012106,-0.00041872,0,1,7.6999e-06,0.00195,0.0019577,5e-05
0.0012198,-0.00042023,0,1,7.8001e-06,0.00195,0.0019578,5e-05
0.001229,-0.00042172,0,1,7.8999e-06,0.00195,0.0019579,5e-05
0.0012382,-0.00042322,0,1,8.0001e-06,0.00195,0.001958,5e-05
0.0012473,-0.00042472,0,1,8.0999e-06,0.00195,0.0019581,5e-05
0.0012566,-0.00042622,0,1,8.2001e-06,0.00195,0.0019582,5e-05
0.0012657,-0.00042772,0,1,8.2999e-06,0.00195,0.0019583,5e-05
0.0012749,-0.00042922,0,1,8.4001e-06,0.00195,0.0019584,5e-05
0.0012841,-0.00043072,0,1,8.4999e-06,0.00195,0.0019585,5e-05
0.0012933,-0.00043222,0,1,8.6001e-06,0.00195,0.0019586,5e-05
0.0013025,-0.00043372,0,1,8.6999e-06,0.00195,0.0019587,5e-05
0.0013114,-0.00043505,0,1,8.8001e-06,0.00195,0.0019588,5e-05
0.0013201,-0.00043621,0,1,8.9e-06,0.00195,0.0019589,5e-05
0.0013287,-0.00043737,0,1,9.0001e-06,0.00195,0.001959,5e-05
0.0013373,-0.00043853,0,1,9.1e-06,0.00195,0.0019591,5e-05
0.0013459,-0.00043969,0,1,9.2001e-06,0.00195,0.0019592,5e-05
0.0013545,-0.00044085,0,1,9.3e-06,0.00195,0.0019593,5e-05
0.0013632,-0.00044202,0,1,9.4001e-06,0.00195,0.0019594,5e-05
0.0013718,-0.00044318,0,1,9.5e-06,0.00195,0.0019595,5e-05
0.0013804,-0.00044434,0,1,9.6001e-06,0.00195,0.0019596,5e-05
0.001389,-0.0004455,0,1,9.7e-06,0.00195,0.0019597,5e-05
0.0013977,-0.00044666,0,1,9.8001e-06,0.00195,0.0019598,5e-05
0.0014063,-0.00044782,0,1,9.9e-06,0.00195,0.0019599,5e-05
0.0014149,-0.00044898,0,1,1e-05,0.00195,0.00196,5e-05
0.001423,-0.00044985,0,1,1.01e-05,0.00195,0.0019601,5e-05
0.0014312,-0.00045071,0,1,1.02e-05,0.00195,0.0019602,5e-05
0.0014393,-0.00045158,0,1,1.03e-05,0.00195,0.0019603,5e-05
0.0014474,-0.00045244,0,1,1.04e-05,0.00195,0.0019604,5e-05
0.0014555,-0.0004533,0,1,1.05e-05,0.00195,0.0019605,5e-05
0.0014637,-0.00045417,0,1,1.06e-05,0.00195,0.0019606,5e-05
0.0014718,-0.00045503,0,1,1.07e-05,0.00195,0.0019607,5e-05
0.0014799,-0.0004559,0,1,1.08e-05,0.00195,0.0019608,5e-05
0.001488,-0.00045676,0,1,1.09e-05,0.00195,0.0019609,5e-05
0.0014962,-0.00045762,0,1,1.1e-05,0.00195,0.001961,5e-05
0.0015043,-0.00045849,0,1,1.11e-05,0.00195,0.0019611,5e-05
0.0015124,-0.00045935,0,1,1.12e-05,0.00195,0.0019612,5e-05
0.0015203,-0.00046008,0,1,1.13e-05,0.00195,0.0019613,5e-05
0.001528,-0.00046068,0,1,1.14e-05,0.00195,0.0019614,5e-05
0.0015357,-0.00046128,0,1,1.15e-05,0.00195,0.0019615,5e-05
0.0015434,-0.00046188,0,1,1.16e-05,0.00195,0.0019616,5e-05
0.001551,-0.00046248,0,1,1.17e-05,0.00195,0.0019617,5e-05
0.0015587,-0.00046309,0,1,1.18e-05,0.00195,0.0019618,5e-05
0.0015664,-0.00046368,0,1,1.19e-05,0.00195,0.0019619,5e-05
0.0015741,-0.00046429,0,1,1.2e-05,0.00195,0.001962,5e-05
0.0015818,-0.00046488,0,1,1.21e-05,0.00195,0.0019621,5e-05
0.0015895,-0.00046549,0,1,1.22e-05,0.00195,0.0019622,5e-05
0.0015972,-0.00046608,0,1,1.23e-05,0.00195,0.0019623,5e-05
0.0016048,-0.00046669,0,1,1.24e-05,0.00195,0.0019624,5e-05
0.0016125,-0.00046728,0,1,1.25e-05,0.00195,0.0019625,5e-05
0.0016198,-0.00046765,0,1,1.26e-05,0.00195,0.0019626,5e-05
0.0016271,-0.00046801,0,1,1.27e-05,0.00195,0.0019627,5e-05
0.0016344,-0.00046838,0,1,1.28e-05,0.00195,0.0019628,5e-05
0.0016416,-0.00046874,0,1,1.29e-05,0.00195,0.0019629,5e-05
0.0016489,-0.0004691,0,1,1.3e-05,0.00195,0.001963,5e-05
0.0016562,-0.00046947,0,1,1.31e-05,0.00195,0.0019631,5e-05
0.0016635,-0.00046983,0,1,1.32e-05,0.00195,0.0019632,5e-05
0.0016708,-0.0004702,0,1,1.33e-05,0.00195,0.0019633,5e-05
0.0016781,-0.00047056,0,1,1.34e-05,0.00195,0.0019634,5e-05
0.0016853,-0.00047092,0,1,1.35e-05,0.00195,0.0019635,5e-05
0.0016926,-0.00047129,0,1,1.36e-05,0.00195,0.0019636,5e-05
0.0016999,-0.00047165,0,1,1.37e-05,0.00195,0.0019637,5e-05
0.001707,-0.00047191,0,1,1.38e-05,0.00195,0.0019638,5e-05
0.0017139,-0.00047206,0,1,1.39e-05,0.00195,0.0019639,5e-05
0.0017208,-0.00047221,0,1,1.4e-05,0.00195,0.001964,5e-05
0.0017277,-0.00047236,0,1,1.41e-05,0.00195,0.0019641,5e-05
0.0017346,-0.00047251,0,1,1.42e-05,0.00195,0.0019642,5e-05
0.0017415,-0.00047266,0,1,1.43e-05,0.00195,0.0019643,5e-05
0.0017484,-0.00047282,0,1,1.44e-05,0.00195,0.0019644,5e-05
0.0017553,-0.00047297,0,1,1.45e-05,0.00195,0.0019645,5e-05
0.0017623,-0.00047312,0,1,1.46e-05,0.00195,0.0019646,5e-05
0.0017692,-0.00047327,0,1,1.47e-05,0.00195,0.0019647,5e-05
0.0017761,-0.00047342,0,1,1.48e-05,0.00195,0.0019648,5e-05
0.001783,-0.00047357,0,1,1.49e-05,0.00195,0.0019649,5e-05
0.0017899,-0.00047372,0,1,1.5e-05,0.00195,0.001965,5e-05
0.0017964,-0.00047368,0,1,1.51e-05,0.00195,0.0019651,5e-05
