x,f(x)
0,0.5041
0.001,0.5043
0.002,0.5048
0.003,0.5058
0.004,0.5071
0.005,0.5087
0.006,0.5105
0.007,0.5126
0.008,0.5148
0.009,0.5171
0.01,0.5194
0.011,0.5218
0.012,0.5241
0.013,0.5263
0.014,0.5285
0.015,0.5306
0.016,0.5326
0.017,0.5345
0.018,0.5364
0.019,0.5382
0.02,0.54
0.021,0.5418
0.022,0.5436
0.023,0.5454
0.024,0.5473
0.025,0.5492
0.026,0.5512
0.027,0.5532
0.028,0.5553
0.029,0.5573
0.03,0.5594
0.031,0.5615
0.032,0.5636
0.033,0.5657
0.034,0.5677
0.035,0.5697
0.036,0.5717
0.037,0.5736
0.038,0.5755
0.039,0.5774
0.04,0.5792
0.041,0.5811
0.042,0.5829
0.043,0.5848
0.044,0.5867
0.045,0.5886
0.046,0.5906
0.047,0.5925
0.048,0.5945
0.049,0.5965
0.05,0.5985
0.051,0.6005
0.052,0.6026
0.053,0.6045
0.054,0.6065
0.055,0.6084
0.056,0.6104
0.057,0.6123
0.058,0.6141
0.059,0.616
0.06,0.6178
0.061,0.6197
0.062,0.6215
0.063,0.6233
0.064,0.6252
0.065,0.6271
0.066,0.629
0.067,0.6309
0.068,0.6328
0.069,0.6347
0.07,0.6366
0.071,0.6386
0.072,0.6405
0.073,0.6424
0.074,0.6443
0.075,0.6462
0.076,0.648
0.077,0.6499
0.078,0.6517
0.079,0.6535
0.08,0.6553
0.081,0.6571
0.082,0.6589
0.083,0.6606
0.084,0.6624
0.085,0.6642
0.086,0.6661
0.087,0.6679
0.088,0.6697
0.089,0.6716
0.09,0.6734
0.091,0.6753
0.092,0.6771
0.093,0.6789
0.094,0.6807
0.095,0.6825
0.096,0.6843
0.097,0.6861
0.098,0.6878
0.099,0.6896
0.1,0.6913
0.101,0.693
0.102,0.6947
0.103,0.6964
0.104,0.6981
0.105,0.6999
0.106,0.7016
0.107,0.7033
0.108,0.7051
0.109,0.7068
0.11,0.7086
0.111,0.7103
0.112,0.7121
0.113,0.7138
0.114,0.7155
0.115,0.7172
0.116,0.7189
0.117,0.7206
0.118,0.7223
0.119,0.7239
0.12,0.7255
0.121,0.7272
0.122,0.7288
0.123,0.7304
0.124,0.732
0.125,0.7337
0.126,0.7353
0.127,0.7369
0.128,0.7386
0.129,0.7402
0.13,0.7419
0.131,0.7435
0.132,0.7452
0.133,0.7468
0.134,0.7484
0.135,0.75
0.136,0.7516
0.137,0.7532
0.138,0.7547
0.139,0.7563
