"vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,0,0.01005,0.00205,5e-05
1,9.9652e-08,0.01005,0.00205,5e-05
1,1.993e-07,0.01005,0.00205,5e-05
1,2.9989e-07,0.01005,0.00205,5e-05
1,3.9954e-07,0.01005,0.00205,5e-05
1,5.0012e-07,0.010049,0.00205,5e-05
1,5.9977e-07,0.010049,0.00205,5e-05
1,6.9942e-07,0.010049,0.00205,5e-05
1,8.0001e-07,0.010049,0.00205,5e-05
1,8.9966e-07,0.010049,0.00205,5e-05
1,9.9931e-07,0.010049,0.00205,5e-05
1,1.0999e-06,0.010049,0.00205,5e-05
1,1.1995e-06,0.010049,0.00205,5e-05
1,1.3001e-06,0.010049,0.00205,5e-05
1,1.3998e-06,0.010049,0.00205,5e-05
1,1.4994e-06,0.010049,0.00205,5e-05
1,1.6e-06,0.010048,0.00205,5e-05
1,1.6997e-06,0.010048,0.00205,5e-05
1,1.7993e-06,0.010048,0.00205,5e-05
1,1.8999e-06,0.010048,0.00205,5e-05
1,1.9995e-06,0.010048,0.00205,5e-05
1,2.1001e-06,0.010048,0.00205,5e-05
1,2.1998e-06,0.010048,0.00205,5e-05
1,2.2994e-06,0.010048,0.00205,5e-05
1,2.4e-06,0.010048,0.00205,5e-05
1,2.4997e-06,0.010048,0.00205,5e-05
1,2.5993e-06,0.010047,0.00205,5e-05
1,2.6999e-06,0.010047,0.00205,5e-05
1,2.7996e-06,0.010047,0.00205,5e-05
1,2.9001e-06,0.010047,0.00205,5e-05
1,2.9998e-06,0.010047,0.00205,5e-05
1,3.0994e-06,0.010047,0.00205,5e-05
1,3.2e-06,0.010047,0.00205,5e-05
1,3.2997e-06,0.010047,0.00205,5e-05
1,3.3993e-06,0.010047,0.00205,5e-05
1,3.4999e-06,0.010046,0.00205,5e-05
1,3.5996e-06,0.010046,0.00205,5e-05
1,3.7001e-06,0.010046,0.00205,5e-05
1,3.7998e-06,0.010046,0.00205,5e-05
1,3.8994e-06,0.010046,0.00205,5e-05
1,4e-06,0.010046,0.00205,5e-05
1,4.0997e-06,0.010046,0.00205,5e-05
1,4.1993e-06,0.010046,0.00205,5e-05
1,4.2999e-06,0.010046,0.00205,5e-05
1,4.3996e-06,0.010046,0.00205,5e-05
1,4.5002e-06,0.010045,0.00205,5e-05
1,4.5998e-06,0.010045,0.00205,5e-05
1,4.6995e-06,0.010045,0.00205,5e-05
1,4.8e-06,0.010045,0.00205,5e-05
1,4.8997e-06,0.010045,0.00205,5e-05
1,4.9993e-06,0.010045,0.00205,5e-05
1,5.0999e-06,0.010045,0.00205,5e-05
1,5.1996e-06,0.010045,0.00205,5e-05
1,5.3002e-06,0.010045,0.00205,5e-05
1,5.3998e-06,0.010045,0.00205,5e-05
1,5.4995e-06,0.010045,0.00205,5e-05
1,5.6e-06,0.010044,0.00205,5e-05
1,5.6997e-06,0.010044,0.00205,5e-05
1,5.7993e-06,0.010044,0.00205,5e-05
1,5.8999e-06,0.010044,0.00205,5e-05
1,5.9996e-06,0.010044,0.00205,5e-05
1,6.0992e-06,0.010044,0.00205,5e-05
1,6.1998e-06,0.010044,0.00205,5e-05
1,6.2995e-06,0.010044,0.00205,5e-05
1,6.4e-06,0.010044,0.00205,5e-05
1,6.4997e-06,0.010043,0.00205,5e-05
1,6.5994e-06,0.010043,0.00205,5e-05
1,6.6999e-06,0.010043,0.00205,5e-05
1,6.7996e-06,0.010043,0.00205,5e-05
1,6.8992e-06,0.010043,0.00205,5e-05
1,6.9998e-06,0.010043,0.00205,5e-05
1,7.0995e-06,0.010043,0.00205,5e-05
1,7.2001e-06,0.010043,0.00205,5e-05
1,7.2997e-06,0.010043,0.00205,5e-05
1,7.3994e-06,0.010043,0.00205,5e-05
1,7.4999e-06,0.010042,0.00205,5e-05
1,7.5996e-06,0.010042,0.00205,5e-05
1,7.6992e-06,0.010042,0.00205,5e-05
1,7.7998e-06,0.010042,0.00205,5e-05
1,7.8995e-06,0.010042,0.00205,5e-05
1,8.0001e-06,0.010042,0.00205,5e-05
1,8.0997e-06,0.010042,0.00205,5e-05
1,8.1994e-06,0.010042,0.00205,5e-05
1,8.2999e-06,0.010042,0.00205,5e-05
1,8.3996e-06,0.010042,0.00205,5e-05
1,8.4992e-06,0.010042,0.00205,5e-05
1,8.5998e-06,0.010041,0.00205,5e-05
1,8.6995e-06,0.010041,0.00205,5e-05
1,8.8001e-06,0.010041,0.00205,5e-05
1,8.8997e-06,0.010041,0.00205,5e-05
1,8.9994e-06,0.010041,0.00205,5e-05
1,9.1e-06,0.010041,0.00205,5e-05
1,9.1996e-06,0.010041,0.00205,5e-05
1,9.2993e-06,0.010041,0.00205,5e-05
1,9.3998e-06,0.010041,0.00205,5e-05
1,9.4995e-06,0.010041,0.00205,5e-05
1,9.6001e-06,0.01004,0.00205,5e-05
1,9.6997e-06,0.01004,0.00205,5e-05
1,9.7994e-06,0.01004,0.00205,5e-05
1,9.9e-06,0.01004,0.00205,5e-05
1,9.9996e-06,0.01004,0.00205,5e-05
1,1.0099e-05,0.01004,0.00205,5e-05
1,1.02e-05,0.01004,0.00205,5e-05
1,1.0299e-05,0.01004,0.00205,5e-05
1,1.04e-05,0.01004,0.00205,5e-05
1,1.05e-05,0.010039,0.00205,5e-05
1,1.0599e-05,0.010039,0.00205,5e-05
1,1.07e-05,0.010039,0.00205,5e-05
1,1.08e-05,0.010039,0.00205,5e-05
1,1.0899e-05,0.010039,0.00205,5e-05
1,1.1e-05,0.010039,0.00205,5e-05
1,1.11e-05,0.010039,0.00205,5e-05
1,1.12e-05,0.010039,0.00205,5e-05
1,1.13e-05,0.010039,0.00205,5e-05
1,1.1399e-05,0.010039,0.00205,5e-05
1,1.15e-05,0.010038,0.00205,5e-05
1,1.16e-05,0.010038,0.00205,5e-05
1,1.1699e-05,0.010038,0.00205,5e-05
1,1.18e-05,0.010038,0.00205,5e-05
1,1.19e-05,0.010038,0.00205,5e-05
1,1.2e-05,0.010038,0.00205,5e-05
1,1.21e-05,0.010038,0.00205,5e-05
1,1.2199e-05,0.010038,0.00205,5e-05
1,1.23e-05,0.010038,0.00205,5e-05
1,1.24e-05,0.010038,0.00205,5e-05
1,1.2499e-05,0.010038,0.00205,5e-05
1,1.26e-05,0.010037,0.00205,5e-05
1,1.27e-05,0.010037,0.00205,5e-05
1,1.28e-05,0.010037,0.00205,5e-05
1,1.29e-05,0.010037,0.00205,5e-05
1,1.2999e-05,0.010037,0.00205,5e-05
1,1.31e-05,0.010037,0.00205,5e-05
1,1.32e-05,0.010037,0.00205,5e-05
1,1.3299e-05,0.010037,0.00205,5e-05
1,1.34e-05,0.010037,0.00205,5e-05
1,1.35e-05,0.010037,0.00205,5e-05
1,1.36e-05,0.010036,0.00205,5e-05
1,1.37e-05,0.010036,0.00205,5e-05
1,1.3799e-05,0.010036,0.00205,5e-05
1,1.39e-05,0.010036,0.00205,5e-05
1,1.4e-05,0.010036,0.00205,5e-05
1,1.4099e-05,0.010036,0.00205,5e-05
1,1.42e-05,0.010036,0.00205,5e-05
1,1.43e-05,0.010036,0.00205,5e-05
1,1.44e-05,0.010036,0.00205,5e-05
1,1.45e-05,0.010035,0.00205,5e-05
1,1.4599e-05,0.010035,0.00205,5e-05
1,1.47e-05,0.010035,0.00205,5e-05
1,1.48e-05,0.010035,0.00205,5e-05
1,1.4899e-05,0.010035,0.00205,5e-05
1,1.5e-05,0.010035,0.00205,5e-05
1,1.51e-05,0.010035,0.00205,5e-05
1,1.52e-05,0.010035,0.00205,5e-05
1,1.53e-05,0.010035,0.00205,5e-05
1,1.5399e-05,0.010035,0.00205,5e-05
1,1.55e-05,0.010034,0.00205,5e-05
1,1.56e-05,0.010034,0.00205,5e-05
1,1.5699e-05,0.010034,0.00205,5e-05
1,1.58e-05,0.010034,0.00205,5e-05
1,1.59e-05,0.010034,0.00205,5e-05
1,1.6e-05,0.010034,0.00205,5e-05
1,1.61e-05,0.010034,0.00205,5e-05
1,1.6199e-05,0.010034,0.00205,5e-05
1,1.63e-05,0.010034,0.00205,5e-05
1,1.64e-05,0.010034,0.00205,5e-05
1,1.6499e-05,0.010034,0.00205,5e-05
1,1.66e-05,0.010033,0.00205,5e-05
1,1.67e-05,0.010033,0.00205,5e-05
1,1.68e-05,0.010033,0.00205,5e-05
1,1.69e-05,0.010033,0.00205,5e-05
1,1.6999e-05,0.010033,0.00205,5e-05
1,1.71e-05,0.010033,0.00205,5e-05
1,1.72e-05,0.010033,0.00205,5e-05
1,1.7299e-05,0.010033,0.00205,5e-05
1,1.74e-05,0.010033,0.00205,5e-05
1,1.75e-05,0.010033,0.00205,5e-05
1,1.76e-05,0.010032,0.00205,5e-05
1,1.77e-05,0.010032,0.00205,5e-05
1,1.7799e-05,0.010032,0.00205,5e-05
1,1.79e-05,0.010032,0.00205,5e-05
1,1.8e-05,0.010032,0.00205,5e-05
1,1.8099e-05,0.010032,0.00205,5e-05
1,1.82e-05,0.010032,0.00205,5e-05
1,1.83e-05,0.010032,0.00205,5e-05
1,1.84e-05,0.010032,0.00205,5e-05
1,1.85e-05,0.010031,0.00205,5e-05
1,1.8599e-05,0.010031,0.00205,5e-05
1,1.87e-05,0.010031,0.00205,5e-05
1,1.88e-05,0.010031,0.00205,5e-05
1,1.8899e-05,0.010031,0.00205,5e-05
1,1.9e-05,0.010031,0.00205,5e-05
1,1.91e-05,0.010031,0.00205,5e-05
1,1.92e-05,0.010031,0.00205,5e-05
1,1.93e-05,0.010031,0.00205,5e-05
1,1.9399e-05,0.010031,0.00205,5e-05
1,1.95e-05,0.01003,0.00205,5e-05
1,1.96e-05,0.01003,0.00205,5e-05
1,1.9699e-05,0.01003,0.00205,5e-05
1,1.98e-05,0.01003,0.00205,5e-05
1,1.99e-05,0.01003,0.00205,5e-05
1,2e-05,0.01003,0.00205,5e-05
1,2.01e-05,0.01003,0.00205,5e-05
1,2.0199e-05,0.01003,0.00205,5e-05
1,2.03e-05,0.01003,0.00205,5e-05
1,2.04e-05,0.01003,0.00205,5e-05
1,2.0499e-05,0.01003,0.00205,5e-05
1,2.06e-05,0.010029,0.00205,5e-05
1,2.07e-05,0.010029,0.00205,5e-05
1,2.0799e-05,0.010029,0.00205,5e-05
1,2.09e-05,0.010029,0.00205,5e-05
1,2.0999e-05,0.010029,0.00205,5e-05
1,2.11e-05,0.010029,0.00205,5e-05
1,2.12e-05,0.010029,0.00205,5e-05
1,2.1299e-05,0.010029,0.00205,5e-05
1,2.14e-05,0.010029,0.00205,5e-05
1,2.15e-05,0.010029,0.00205,5e-05
1,2.1599e-05,0.010028,0.00205,5e-05
1,2.17e-05,0.010028,0.00205,5e-05
1,2.1799e-05,0.010028,0.00205,5e-05
1,2.19e-05,0.010028,0.00205,5e-05
1,2.2e-05,0.010028,0.00205,5e-05
1,2.2099e-05,0.010028,0.00205,5e-05
1,2.22e-05,0.010028,0.00205,5e-05
1,2.23e-05,0.010028,0.00205,5e-05
1,2.2399e-05,0.010028,0.00205,5e-05
1,2.25e-05,0.010027,0.00205,5e-05
1,2.2599e-05,0.010027,0.00205,5e-05
1,2.27e-05,0.010027,0.00205,5e-05
1,2.28e-05,0.010027,0.00205,5e-05
1,2.2899e-05,0.010027,0.00205,5e-05
1,2.3e-05,0.010027,0.00205,5e-05
1,2.31e-05,0.010027,0.00205,5e-05
1,2.3199e-05,0.010027,0.00205,5e-05
1,2.33e-05,0.010027,0.00205,5e-05
