x,f(x)
0,1.735e-12
0.001,1.743e-12
0.002,1.77e-12
0.003,1.814e-12
0.004,1.876e-12
0.005,1.958e-12
0.006,2.059e-12
0.007,2.18e-12
0.008,2.324e-12
0.009,2.49e-12
0.01,2.68e-12
0.011,2.897e-12
0.012,3.142e-12
0.013,3.418e-12
0.014,3.727e-12
0.015,4.071e-12
0.016,4.455e-12
0.017,4.881e-12
0.018,5.353e-12
0.019,5.876e-12
0.02,6.454e-12
0.021,7.093e-12
0.022,7.797e-12
0.023,8.574e-12
0.024,9.43e-12
0.025,1.037e-11
0.026,1.141e-11
0.027,1.255e-11
0.028,1.381e-11
0.029,1.519e-11
0.03,1.67e-11
0.031,1.837e-11
0.032,2.02e-11
0.033,2.221e-11
0.034,2.441e-11
0.035,2.683e-11
0.036,2.949e-11
0.037,3.24e-11
0.038,3.56e-11
0.039,3.91e-11
0.04,4.294e-11
0.041,4.715e-11
0.042,5.176e-11
0.043,5.681e-11
0.044,6.234e-11
0.045,6.84e-11
0.046,7.503e-11
0.047,8.229e-11
0.048,9.024e-11
0.049,9.893e-11
0.05,1.084e-10
0.051,1.188e-10
0.052,1.302e-10
0.053,1.427e-10
0.054,1.562e-10
0.055,1.711e-10
0.056,1.873e-10
0.057,2.051e-10
0.058,2.244e-10
0.059,2.456e-10
0.06,2.687e-10
0.061,2.939e-10
0.062,3.214e-10
0.063,3.514e-10
0.064,3.841e-10
0.065,4.198e-10
0.066,4.587e-10
0.067,5.012e-10
0.068,5.474e-10
0.069,5.978e-10
0.07,6.528e-10
0.071,7.126e-10
0.072,7.778e-10
0.073,8.488e-10
0.074,9.26e-10
0.075,1.01e-09
0.076,1.102e-09
0.077,1.201e-09
0.078,1.31e-09
0.079,1.427e-09
0.08,1.556e-09
0.081,1.695e-09
0.082,1.846e-09
0.083,2.011e-09
0.084,2.19e-09
0.085,2.384e-09
0.086,2.595e-09
0.087,2.824e-09
0.088,3.073e-09
0.089,3.343e-09
0.09,3.636e-09
0.091,3.953e-09
0.092,4.298e-09
0.093,4.672e-09
0.094,5.078e-09
0.095,5.518e-09
0.096,5.994e-09
0.097,6.511e-09
0.098,7.071e-09
0.099,7.677e-09
0.1,8.334e-09
0.101,9.045e-09
0.102,9.815e-09
0.103,1.065e-08
0.104,1.155e-08
0.105,1.253e-08
0.106,1.358e-08
0.107,1.472e-08
0.108,1.596e-08
0.109,1.729e-08
0.11,1.874e-08
0.111,2.03e-08
0.112,2.198e-08
0.113,2.38e-08
0.114,2.577e-08
0.115,2.789e-08
0.116,3.018e-08
0.117,3.266e-08
0.118,3.533e-08
0.119,3.821e-08
0.12,4.132e-08
0.121,4.467e-08
0.122,4.828e-08
0.123,5.218e-08
0.124,5.638e-08
0.125,6.091e-08
0.126,6.579e-08
0.127,7.105e-08
0.128,7.671e-08
0.129,8.28e-08
0.13,8.937e-08
0.131,9.643e-08
0.132,1.04e-07
0.133,1.122e-07
0.134,1.21e-07
0.135,1.305e-07
0.136,1.407e-07
0.137,1.516e-07
0.138,1.634e-07
0.139,1.76e-07
0.14,1.896e-07
0.141,2.042e-07
0.142,2.199e-07
0.143,2.367e-07
0.144,2.548e-07
0.145,2.742e-07
0.146,2.95e-07
0.147,3.173e-07
0.148,3.413e-07
0.149,3.67e-07
0.15,3.946e-07
0.151,4.242e-07
0.152,4.558e-07
