x,f(x)
0,1.589e-15
0.001,1.603e-15
0.002,1.61e-15
0.003,1.61e-15
0.004,1.665e-15
0.005,1.7e-15
0.006,1.728e-15
0.007,1.735e-15
0.008,1.839e-15
0.009,1.86e-15
0.01,1.922e-15
0.011,1.998e-15
0.012,2.068e-15
0.013,2.13e-15
0.014,2.241e-15
0.015,2.338e-15
0.016,2.449e-15
0.017,2.567e-15
0.018,2.685e-15
0.019,2.831e-15
0.02,2.984e-15
0.021,3.116e-15
0.022,3.31e-15
0.023,3.483e-15
0.024,3.685e-15
0.025,3.9e-15
0.026,4.101e-15
0.027,4.344e-15
0.028,4.6e-15
0.029,4.878e-15
0.03,5.218e-15
0.031,5.496e-15
0.032,5.815e-15
0.033,6.189e-15
0.034,6.529e-15
0.035,6.967e-15
0.036,7.39e-15
0.037,7.834e-15
0.038,8.334e-15
0.039,8.826e-15
0.04,9.409e-15
0.041,9.957e-15
0.042,1.062e-14
0.043,1.128e-14
0.044,1.201e-14
0.045,1.271e-14
0.046,1.352e-14
0.047,1.436e-14
0.048,1.527e-14
0.049,1.622e-14
0.05,1.723e-14
0.051,1.835e-14
0.052,1.947e-14
0.053,2.068e-14
0.054,2.2e-14
0.055,2.338e-14
0.056,2.483e-14
0.057,2.64e-14
0.058,2.803e-14
0.059,2.979e-14
0.06,3.166e-14
0.061,3.365e-14
0.062,3.57e-14
0.063,3.795e-14
0.064,4.034e-14
0.065,4.283e-14
0.066,4.55e-14
0.067,4.83e-14
0.068,5.133e-14
0.069,5.45e-14
0.07,5.788e-14
0.071,6.146e-14
0.072,6.527e-14
0.073,6.929e-14
0.074,7.359e-14
0.075,7.813e-14
0.076,8.293e-14
0.077,8.803e-14
0.078,9.347e-14
0.079,9.921e-14
0.08,1.053e-13
0.081,1.118e-13
0.082,1.186e-13
0.083,1.259e-13
0.084,1.335e-13
0.085,1.417e-13
0.086,1.504e-13
0.087,1.595e-13
0.088,1.693e-13
0.089,1.796e-13
0.09,1.905e-13
0.091,2.02e-13
0.092,2.143e-13
0.093,2.273e-13
0.094,2.41e-13
0.095,2.556e-13
0.096,2.71e-13
0.097,2.874e-13
0.098,3.047e-13
0.099,3.231e-13
0.1,3.425e-13
0.101,3.631e-13
0.102,3.849e-13
0.103,4.079e-13
0.104,4.323e-13
0.105,4.582e-13
0.106,4.856e-13
0.107,5.146e-13
0.108,5.453e-13
0.109,5.777e-13
0.11,6.121e-13
0.111,6.485e-13
0.112,6.87e-13
0.113,7.277e-13
0.114,7.708e-13
0.115,8.164e-13
0.116,8.646e-13
0.117,9.157e-13
0.118,9.696e-13
0.119,1.027e-12
0.12,1.087e-12
0.121,1.151e-12
0.122,1.219e-12
0.123,1.29e-12
0.124,1.366e-12
0.125,1.446e-12
0.126,1.53e-12
0.127,1.619e-12
0.128,1.714e-12
0.129,1.814e-12
0.13,1.919e-12
0.131,2.031e-12
0.132,2.148e-12
0.133,2.273e-12
0.134,2.405e-12
0.135,2.544e-12
0.136,2.691e-12
0.137,2.846e-12
0.138,3.01e-12
0.139,3.183e-12
0.14,3.366e-12
0.141,3.56e-12
0.142,3.764e-12
0.143,3.98e-12
0.144,4.208e-12
0.145,4.448e-12
0.146,4.702e-12
0.147,4.97e-12
0.148,5.254e-12
0.149,5.553e-12
0.15,5.868e-12
0.151,6.202e-12
0.152,6.553e-12
0.153,6.925e-12
0.154,7.317e-12
0.155,7.73e-12
0.156,8.167e-12
0.157,8.627e-12
0.158,9.113e-12
0.159,9.626e-12
0.16,1.017e-11
0.161,1.074e-11
0.162,1.134e-11
0.163,1.197e-11
0.164,1.264e-11
0.165,1.335e-11
0.166,1.41e-11
0.167,1.488e-11
0.168,1.571e-11
0.169,1.658e-11
0.17,1.75e-11
0.171,1.847e-11
0.172,1.95e-11
0.173,2.058e-11
0.174,2.171e-11
0.175,2.291e-11
0.176,2.418e-11
0.177,2.551e-11
0.178,2.691e-11
0.179,2.839e-11
0.18,2.995e-11
0.181,3.159e-11
0.182,3.332e-11
0.183,3.514e-11
0.184,3.706e-11
0.185,3.908e-11
0.186,4.121e-11
0.187,4.345e-11
0.188,4.581e-11
0.189,4.83e-11
0.19,5.092e-11
0.191,5.368e-11
0.192,5.658e-11
0.193,5.964e-11
0.194,6.285e-11
0.195,6.624e-11
0.196,6.981e-11
0.197,7.356e-11
0.198,7.751e-11
0.199,8.167e-11
0.2,8.604e-11
0.201,9.064e-11
0.202,9.549e-11
0.203,1.006e-10
0.204,1.059e-10
0.205,1.116e-10
0.206,1.175e-10
0.207,1.238e-10
0.208,1.303e-10
0.209,1.372e-10
0.21,1.445e-10
0.211,1.521e-10
0.212,1.601e-10
0.213,1.686e-10
0.214,1.775e-10
0.215,1.868e-10
0.216,1.966e-10
0.217,2.069e-10
0.218,2.177e-10
0.219,2.291e-10
0.22,2.411e-10
0.221,2.537e-10
0.222,2.669e-10
0.223,2.808e-10
0.224,2.954e-10
0.225,3.107e-10
0.226,3.269e-10
0.227,3.438e-10
0.228,3.616e-10
0.229,3.803e-10
0.23,3.999e-10
0.231,4.205e-10
0.232,4.421e-10
0.233,4.648e-10
0.234,4.887e-10
0.235,5.138e-10
0.236,5.401e-10
0.237,5.677e-10
0.238,5.967e-10
0.239,6.271e-10
0.24,6.591e-10
0.241,6.926e-10
0.242,7.278e-10
0.243,7.647e-10
0.244,8.035e-10
0.245,8.441e-10
