"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00011444,-0.00011444,9.01e-25,1,0,0.0059646,-3.535e-05,5e-05
0.00014153,-0.00014153,7.9786e-25,1,1.0004e-07,0.0059647,-3.5279e-05,5e-05
0.00016863,-0.00016863,6.9471e-25,1,2.0008e-07,0.0059648,-3.5209e-05,5e-05
0.00019562,-0.00019562,5.9192e-25,1,2.998e-07,0.0059649,-3.5138e-05,5e-05
0.00022272,-0.00022272,4.8878e-25,1,3.9984e-07,0.0059649,-3.5067e-05,5e-05
0.00024981,-0.00024981,3.8562e-25,1,4.9988e-07,0.005965,-3.4997e-05,5e-05
0.00027691,-0.00027691,2.8244e-25,1,5.9992e-07,0.0059651,-3.4926e-05,5e-05
0.000304,-0.000304,1.7924e-25,1,6.9996e-07,0.0059651,-3.4855e-05,5e-05
0.0003311,-0.0003311,7.6013e-26,1,8.0001e-07,0.0059652,-3.4784e-05,5e-05
0.00035819,-0.00035819,-2.7229e-26,1,9.0005e-07,0.0059653,-3.4714e-05,5e-05
0.00038519,-0.00038519,-1.2971e-25,1,9.9976e-07,0.0059653,-3.4643e-05,5e-05
0.00041228,-0.00041228,-2.3294e-25,1,1.0998e-06,0.0059654,-3.4572e-05,5e-05
0.00043938,-0.00043938,-3.3619e-25,1,1.1998e-06,0.0059655,-3.4502e-05,5e-05
0.00047062,-0.00047062,-3.189e-25,1,1.2999e-06,0.0059656,-3.4431e-05,5e-05
0.00050594,-0.00050594,-1.829e-25,1,1.3999e-06,0.0059656,-3.436e-05,5e-05
0.00054127,-0.00054127,-4.6897e-26,1,1.5e-06,0.0059657,-3.429e-05,5e-05
0.00057647,-0.00057647,8.9203e-26,1,1.5997e-06,0.0059658,-3.4219e-05,5e-05
0.0006118,-0.0006118,2.252e-25,1,1.6997e-06,0.0059658,-3.4148e-05,5e-05
0.00064712,-0.00064712,3.612e-25,1,1.7998e-06,0.0059659,-3.4077e-05,5e-05
0.00068245,-0.00068245,4.972e-25,1,1.8998e-06,0.005966,-3.4007e-05,5e-05
0.00071777,-0.00071777,6.3321e-25,1,1.9998e-06,0.0059661,-3.3936e-05,5e-05
0.00075309,-0.00075309,7.6922e-25,1,2.0999e-06,0.0059661,-3.3865e-05,5e-05
0.00078842,-0.00078842,9.0524e-25,1,2.1999e-06,0.0059662,-3.3795e-05,5e-05
0.00082363,-0.00082363,1.0413e-24,1,2.2996e-06,0.0059663,-3.3724e-05,5e-05
0.00085895,-0.00085895,1.1773e-24,1,2.3997e-06,0.0059663,-3.3653e-05,5e-05
0.00089427,-0.00089427,1.3132e-24,1,2.4997e-06,0.0059664,-3.3582e-05,5e-05
0.00092868,-0.00092868,1.4164e-24,1,2.5998e-06,0.0059665,-3.3512e-05,5e-05
0.00096308,-0.00096308,1.5196e-24,1,2.6998e-06,0.0059665,-3.3441e-05,5e-05
0.00099749,-0.00099749,1.6229e-24,1,2.7999e-06,0.0059666,-3.337e-05,5e-05
0.0010318,-0.0010318,1.7261e-24,1,2.8996e-06,0.0059667,-3.33e-05,5e-05
0.0010662,-0.0010662,1.8293e-24,1,2.9996e-06,0.0059668,-3.3229e-05,5e-05
0.0011006,-0.0011006,1.9325e-24,1,3.0997e-06,0.0059668,-3.3158e-05,5e-05
0.001135,-0.001135,2.0358e-24,1,3.1997e-06,0.0059669,-3.3088e-05,5e-05
0.0011694,-0.0011694,2.1391e-24,1,3.2997e-06,0.005967,-3.3017e-05,5e-05
0.0012038,-0.0012038,2.2424e-24,1,3.3998e-06,0.005967,-3.2946e-05,5e-05
0.0012382,-0.0012382,2.3457e-24,1,3.4998e-06,0.0059671,-3.2876e-05,5e-05
0.0012725,-0.0012725,2.4486e-24,1,3.5995e-06,0.0059672,-3.2805e-05,5e-05
0.0013069,-0.0013069,2.5519e-24,1,3.6996e-06,0.0059673,-3.2734e-05,5e-05
0.0013409,-0.0013409,2.4726e-24,1,3.7996e-06,0.0059673,-3.2663e-05,5e-05
0.0013744,-0.0013744,2.2122e-24,1,3.8997e-06,0.0059674,-3.2593e-05,5e-05
0.0014078,-0.0014078,1.9517e-24,1,3.9997e-06,0.0059675,-3.2522e-05,5e-05
0.0014413,-0.0014413,1.6912e-24,1,4.0997e-06,0.0059675,-3.2451e-05,5e-05
0.0014748,-0.0014748,1.4307e-24,1,4.1998e-06,0.0059676,-3.2381e-05,5e-05
0.0015082,-0.0015082,1.171e-24,1,4.2995e-06,0.0059677,-3.231e-05,5e-05
0.0015417,-0.0015417,9.1048e-25,1,4.3995e-06,0.0059678,-3.2239e-05,5e-05
0.0015752,-0.0015752,6.4999e-25,1,4.4996e-06,0.0059678,-3.2169e-05,5e-05
0.0016087,-0.0016087,3.8949e-25,1,4.5996e-06,0.0059679,-3.2098e-05,5e-05
0.0016422,-0.0016422,1.2899e-25,1,4.6997e-06,0.005968,-3.2027e-05,5e-05
0.0016757,-0.0016756,-1.3152e-25,1,4.7997e-06,0.005968,-3.1956e-05,5e-05
0.001709,-0.001709,-3.9119e-25,1,4.8994e-06,0.0059681,-3.1886e-05,5e-05
0.0017425,-0.0017425,-6.5131e-25,1,4.9995e-06,0.0059682,-3.1815e-05,5e-05
0.0017751,-0.0017751,-5.4708e-25,1,5.0995e-06,0.0059682,-3.1744e-05,5e-05
0.0018076,-0.0018076,-4.4285e-25,1,5.1995e-06,0.0059683,-3.1674e-05,5e-05
