"U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,1,0,0.003,0.00195,5e-05
0.00010314,1.0681e-14,0,1,1e-07,0.003,0.0019501,5e-05
0.00020628,2.1361e-14,0,1,2e-07,0.003,0.0019502,5e-05
0.00030942,3.2042e-14,0,1,3e-07,0.003,0.0019503,5e-05
0.00041256,4.2722e-14,0,1,4e-07,0.003,0.0019504,5e-05
0.0005157,5.3403e-14,0,1,5e-07,0.003,0.0019505,5e-05
0.00061885,6.4083e-14,0,1,6e-07,0.003,0.0019506,5e-05
0.00072101,2.9054e-14,0,1,7.0001e-07,0.003,0.0019507,5e-05
0.00082286,-2.1234e-14,0,1,8.0001e-07,0.003,0.0019508,5e-05
0.0009247,-7.1523e-14,0,1,9.0001e-07,0.003,0.0019509,5e-05
0.0010265,-1.2181e-13,0,1,1e-06,0.003,0.001951,5e-05
0.0011284,-1.721e-13,0,1,1.1e-06,0.003,0.0019511,5e-05
0.0012302,-2.2239e-13,0,1,1.2e-06,0.003,0.0019512,5e-05
0.0013314,-2.0877e-13,0,1,1.3e-06,0.003,0.0019513,5e-05
0.001432,-1.311e-13,0,1,1.4e-06,0.003,0.0019514,5e-05
0.0015325,-5.343e-14,0,1,1.5e-06,0.003,0.0019515,5e-05
0.0016331,2.4241e-14,0,1,1.6e-06,0.003,0.0019516,5e-05
0.0017336,1.0191e-13,0,1,1.7e-06,0.003,0.0019517,5e-05
0.0018341,1.7958e-13,0,1,1.8e-06,0.003,0.0019518,5e-05
0.0019344,2.3405e-13,0,1,1.9e-06,0.003,0.0019519,5e-05
0.0020336,2.1859e-13,0,1,2e-06,0.003,0.001952,5e-05
0.0021329,2.0314e-13,0,1,2.1e-06,0.003,0.0019521,5e-05
0.0022322,1.8768e-13,0,1,2.2e-06,0.003,0.0019522,5e-05
0.0023314,1.7222e-13,0,1,2.3e-06,0.003,0.0019523,5e-05
0.0024307,1.5676e-13,0,1,2.4e-06,0.003,0.0019524,5e-05
0.00253,1.413e-13,0,1,2.5e-06,0.003,0.0019525,5e-05
0.0026279,1.0111e-13,0,1,2.6e-06,0.003,0.0019526,5e-05
0.0027259,6.0929e-14,0,1,2.7e-06,0.003,0.0019527,5e-05
0.0028238,2.0745e-14,0,1,2.8e-06,0.003,0.0019528,5e-05
0.0029218,-1.9439e-14,0,1,2.9e-06,0.003,0.0019529,5e-05
0.0030197,-5.9623e-14,0,1,3e-06,0.003,0.001953,5e-05
0.0031176,-9.9807e-14,0,1,3.1e-06,0.003,0.0019531,5e-05
0.0032146,-1.4317e-13,0,1,3.2e-06,0.003,0.0019532,5e-05
0.0033114,-1.8765e-13,0,1,3.3001e-06,0.003,0.0019533,5e-05
0.003408,-2.3203e-13,0,1,3.4e-06,0.003,0.0019534,5e-05
0.0035048,-2.7651e-13,0,1,3.5001e-06,0.003,0.0019535,5e-05
0.0036013,-3.2089e-13,0,1,3.6e-06,0.003,0.0019536,5e-05
0.0036981,-3.6537e-13,0,1,3.7001e-06,0.003,0.0019537,5e-05
0.003794,-4.1111e-13,0,1,3.8e-06,0.003,0.0019538,5e-05
0.0038894,-4.5833e-13,0,1,3.9001e-06,0.003,0.0019539,5e-05
0.0039846,-5.0543e-13,0,1,4e-06,0.003,0.001954,5e-05
0.0040801,-5.5265e-13,0,1,4.1001e-06,0.003,0.0019541,5e-05
0.0041753,-5.9975e-13,0,1,4.2e-06,0.003,0.0019542,5e-05
0.0042708,-6.4697e-13,0,1,4.3001e-06,0.003,0.0019543,5e-05
0.0043657,-6.941e-13,0,1,4.4e-06,0.003,0.0019544,5e-05
0.0044598,-7.4141e-13,0,1,4.5002e-06,0.003,0.0019545,5e-05
0.0045538,-7.8861e-13,0,1,4.6e-06,0.003,0.0019546,5e-05
0.004648,-8.3592e-13,0,1,4.7002e-06,0.003,0.0019547,5e-05
0.004742,-8.8313e-13,0,1,4.8e-06,0.003,0.0019548,5e-05
0.0048361,-9.3044e-13,0,1,4.9002e-06,0.003,0.0019549,5e-05
0.0049301,-9.7764e-13,0,1,5e-06,0.003,0.001955,5e-05
0.005023,-1.0196e-12,0,1,5.1002e-06,0.003,0.0019551,5e-05
0.0051156,-1.0615e-12,0,1,5.2e-06,0.003,0.0019552,5e-05
0.0052085,-1.1035e-12,0,1,5.3002e-06,0.003,0.0019553,5e-05
0.0053012,-1.1454e-12,0,1,5.4e-06,0.003,0.0019554,5e-05
0.0053941,-1.1873e-12,0,1,5.5002e-06,0.003,0.0019555,5e-05
0.0054867,-1.2292e-12,0,1,5.6e-06,0.003,0.0019556,5e-05
0.0055786,-1.2651e-12,0,1,5.7002e-06,0.003,0.0019557,5e-05
0.0056699,-1.2988e-12,0,1,5.8e-06,0.003,0.0019558,5e-05
